sepal_length,sepal_width,petal_length,petal_width,node,percentage
0.0028754541407573888,0.002905999896066295,0.003025646089391397,0.003017846228621616,14,20
0.0025290472581417133,0.0025000149993137117,0.0026243345751106152,0.002648343071541744,98,20
0.0032294305010280126,0.003113493946130169,0.0031896286591181836,0.003238823150693595,75,20
0.004150704273481347,0.004116183137383699,0.004179222842073964,0.0041934509595311885,16,20
0.0026098639636987523,0.0018328794033399382,0.002561055886942795,0.0024615338835313576,131,20
0.0002158006027853192,0.00015421509313386642,0.0003505266786944311,0.00038554686189552897,56,20
0.004606851524631464,0.004551138068366382,0.004520834300009088,0.004496498176800156,141,20
0.0031547356272199813,0.003078845350836825,0.0032114154221105275,0.003215615499148925,44,20
0.0032886141589296355,0.0030836032265585105,0.003330952213934993,0.0033454120860460495,29,20
0.006290645024035459,0.006144739059138437,0.0061960959703739535,0.006201434942461469,120,20
0.0,0.0,0.0,0.0,94,20
0.004764000428641925,0.00471045336683912,0.0047828831655518204,0.004797038443968891,5,20
0.007397050839476296,0.007270919527772323,0.00733470173471747,0.007339135498356381,102,20
0.0021069737328902856,0.0019043644992384622,0.0022620033475761092,0.0023198182557553713,51,20
0.001206899829046763,0.0011291771034352197,0.0014274943829113813,0.0014865245598094765,78,20
0.0031129293620874438,0.0028720291159372805,0.0031650767630704898,0.0031495103827790926,42,20
0.009175864473317412,0.008942578952991359,0.008901758814833342,0.008815053802854692,92,20
0.0,0.0,0.0,0.0,66,20
0.0,0.0,0.0,0.0,31,20
0.0051444720274546486,0.005085637315367431,0.005166649778185331,0.005179293440104253,35,20
0.0033837201240189234,0.0032718159082774853,0.003282196847792695,0.003342517010649318,90,20
0.0,0.0,0.0,0.0,84,20
7.500000000000098e-05,2.8333333333333298e-05,0.00010388888888888732,0.00012111111111111074,77,20
0.0,0.0,0.0,0.0,40,20
0.003151418192419814,0.0030434630106868105,0.0032097429068015607,0.0032566420492134854,125,20
0.0052460347107127735,0.005105346316891192,0.0051283901019204756,0.0051400968503882045,99,20
0.0031012750560430076,0.003187884507381807,0.003207426716086422,0.00320961909689111,33,20
0.005508670093408434,0.005420726672663759,0.005437359741732119,0.005449125523217822,19,20
0.003631381305388641,0.00349858680559759,0.0035330902037885113,0.003624113731033605,73,20
0.0019398509128925661,0.002147088501740441,0.0022443106190960863,0.002489099112177916,146,20
0.0022554202478661783,0.002127509334184039,0.0023860068356624537,0.002464837298295086,91,20
0.0036605727334777256,0.0036035561141397575,0.0035587646274246945,0.0035745181016881046,135,20
0.012804330514437766,0.012438744010006948,0.012383674557024028,0.011970619156486943,69,20
0.017271024554498658,0.01686362491801411,0.017302655641436675,0.01718404303859781,128,20
0.03450423904505274,0.03382275094714821,0.035143045342188484,0.03489403679123185,114,20
0.0,0.0,0.0,0.0,48,20
0.0,0.0,0.0,0.0,53,20
0.005027578296103168,0.004947924000903697,0.004875046224306123,0.0048882739056628904,28,20
0.0,0.0,0.0,0.0,54,20
0.002994406974548714,0.003069773695488146,0.0031251384752499544,0.0031635346894639087,108,20
0.0,0.0,0.0,0.0,112,20
0.005628822739044675,0.005523288271293614,0.005438872618023088,0.005451386226997479,17,20
4.498058008657909e-05,0.00020470129870129843,9.581912554112329e-05,0.00011742852092351948,119,20
0.0038518617171915473,0.003736374021593259,0.0037323740968821864,0.0037562188299188476,103,20
0.0042547940619472,0.004134029862014622,0.004163424253064728,0.0042250703584468235,58,20
