checking account status,Duration in month,Credit history,Purpose,Credit amount,Savings account/bonds,employment, Installment,status n sex, Other debtors / guarantors,residence,Property,Age in years,Other installment plans,Housing,existing credits no.,Job,liability responsibles,Telephone,foreign worker,node,percentage
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507,30
0.0002475624242097625,0.00011102371463597056,0.00012634655674182959,0.00010459913632659897,0.00014752023146879357,0.00010757285711298056,0.0001414722306839855,0.00010236026014974378,9.450541332761697e-05,9.164249152366613e-05,8.395001626857112e-05,0.00015425619758362982,9.688010702134013e-05,0.00015573724418067143,0.00013035714052256868,9.079254680242693e-05,0.00010830376038320242,9.219446979292123e-05,0.00010241671014457156,7.650619460694794e-05,818,30
0.0006787733860298122,0.0005145590246250259,0.00023988857968112578,0.00042239835527543737,0.0005979539013968796,0.0002514083921270659,0.0004403634672186289,0.0003698462845273702,0.0004010787903109252,0.0004296003039952105,0.0002957749987229965,0.0006063187953941637,0.0004550687998181872,0.0007779484087842403,0.00046064216017131993,0.0003445721008617627,0.0004834782687115912,0.00038390523598326454,0.0003524622542957069,0.0003681817466580723,452,30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368,30
0.0008556980967347558,0.0005271163056794788,0.0007302017326649088,0.0005027735527612025,0.0005462149704875725,0.0004866212571961852,0.00048675124386127265,0.00045586764934392736,0.0004250525230230901,0.000425126243011256,0.0004505502477101669,0.0005628524579188213,0.0004745259233878608,0.0007391874567797145,0.0005434608025180563,0.000454802790719956,0.000487414075906407,0.0007349501532555649,0.0004948996966678326,0.00040101874648212763,242,30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929,30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262,30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810,30
0.0014008850394420253,0.0012911188057994913,0.0013825262638290955,0.0013094220334573786,0.0013032031859566756,0.0012517391003176452,0.0012620085233110792,0.0012663456702943954,0.0012253996637315136,0.0011966650034479667,0.0012665075409436463,0.001336724962882372,0.0012490389860327156,0.0014417994846966055,0.001271537655973045,0.0012498930718272986,0.0012550544936402622,0.001292629339240401,0.001288602040914875,0.001172316896694856,318,30
1.4337741347903704e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.602133749674447e-09,49,30
9.492882292334024e-05,3.188381039626006e-05,4.433491899760799e-05,2.7664178098211507e-05,2.98773764101041e-05,3.3819094210037784e-05,3.643512865939781e-05,3.10476228931226e-05,2.3353938399750055e-05,2.2127955474605766e-05,2.806459693216309e-05,4.945532463461969e-05,2.2788589866803134e-05,3.380780325937916e-05,3.7641752532286825e-05,2.1709740243610056e-05,2.2970201883073693e-05,2.801140081958356e-05,3.2231459180009754e-05,1.733474901662549e-05,446,30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,30
0.001129273239626132,0.0012108568781109912,0.0013411984367457546,0.0012344411411372193,0.001200643850057612,0.0011153749212545843,0.0011664950306715044,0.00108979162107762,0.0009939337712812398,0.0011720765600598967,0.0012282684378181362,0.0011980661687823239,0.0012004139833277812,0.0013580975487836864,0.0012254867402992785,0.001226076444356683,0.0012214959012324497,0.0012497414253506089,0.001053158765845696,0.0011419724442024062,968,30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345,30
0.000642977913238823,0.00030263171590259045,0.00031490535823217345,0.00020997315303677235,0.000243870980078391,0.00013463581741743642,0.0002669586517007853,0.00033217776565365654,0.00023012972731487576,0.00020986358949235943,0.00020966506235503787,0.00042663396285003076,0.00019498073917355137,0.0004631616386995617,0.0002703715714676769,0.00022772498120623375,0.0003125101298472815,0.0002272682568175324,0.00021580271802841918,0.0001738740588198554,971,30
0.00034438757807560933,4.9713729127504104e-05,2.3402840291730624e-05,4.192901871906804e-05,4.4935392730877566e-05,6.317075877632271e-06,2.2084673939565844e-05,1.2239651115959752e-05,2.215765560466478e-05,2.109039673728232e-05,1.5097428498141003e-05,9.28869975487614e-06,2.9753480775231646e-05,5.852843371217042e-05,2.0553527328924408e-05,3.0966560729155715e-05,2.400316472913659e-05,2.1224387233939045e-05,3.0678995625644354e-05,1.734016146199338e-05,133,30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,30
0.0011666455891856118,0.0009911741725965892,0.0012147567479919219,0.00110676438798576,0.0010742443756456567,0.0009467154919020105,0.0010317073697660127,0.0010118990190862908,0.000988824898193012,0.0009769551544525582,0.0009989552666609326,0.0010330836084373393,0.0009827114938862293,0.0013033284105018069,0.0009332136987769963,0.0010785230141278726,0.0010271661360158463,0.0010359272337927198,0.0010291931611245858,0.0009234859993214654,600,30
4.941003509499467e-06,9.142362013355614e-07,8.524554341983275e-07,6.107501130390067e-07,7.476203830770757e-07,7.27694360200353e-07,6.125385215837566e-07,6.622188564445263e-07,4.2891455983358536e-07,1.497394281111017e-06,1.0394206156876998e-06,1.1672127797192594e-06,4.1560307134895826e-07,8.040687477926887e-07,8.839720606222679e-07,3.5027259780732735e-07,4.938441975439656e-07,8.299081592823067e-07,8.453521166711236e-07,1.7435100096098532e-06,496,30
