sepal_length,sepal_width,petal_length,petal_width,node,percentage
0.02551266650605202,0.024357771239590296,0.02583099766333031,0.02557597060024619,14,50
0.0,0.0,0.0,0.0,98,50
0.0,0.0,0.0,0.0,75,50
0.0,0.0,0.0,0.0,16,50
0.01199844939050158,0.00825131339449244,0.012294406476559336,0.012180262605680494,131,50
0.0,0.0,0.0,0.0,56,50
0.0,0.0,0.0,0.0,141,50
0.015948466385118466,0.01570881726161212,0.017735289824898158,0.01792140346440408,44,50
0.012423009568450799,0.012486664130945818,0.013470422760162077,0.013473265381651915,29,50
0.029570000733797466,0.028393484363820862,0.03084176027293735,0.030874652989845777,120,50
0.0,0.0,0.0,0.0,94,50
0.0,0.0,0.0,0.0,5,50
0.0,0.0,0.0,0.0,102,50
0.00320778213753943,0.002173492510191548,0.004327814211213306,0.004485898998151837,51,50
0.0,0.0,0.0,0.0,78,50
0.012999462678695057,0.012962056788291806,0.014191013169052738,0.01429753417063259,42,50
0.0,0.0,0.0,0.0,92,50
0.0005965245329226005,0.00044546210496377767,0.0012677914853820135,0.0013575551436669025,66,50
0.013833779577045676,0.013695926102073666,0.015165838142105656,0.015385224368934894,31,50
0.014751989968785111,0.014215712216796947,0.016226117840057824,0.016417360492423847,35,50
0.0,0.0,0.0,0.0,90,50
0.0005550675864207577,0.00041492113588241806,0.0011902592844953315,0.0012781633755706379,84,50
0.0006499000164026523,0.00019539377668494637,0.0008345309828210863,0.0009105179817026662,77,50
0.0,0.0,0.0,0.0,40,50
0.01180081438789005,0.00882419317922553,0.012300119438330216,0.012147975924732372,125,50
0.004429426382475739,0.004390835934569922,0.006322872760140555,0.006508436578984347,99,50
0.0,0.0,0.0,0.0,33,50
0.02187756716085288,0.021479972364304163,0.023318034106669133,0.023251984530873387,19,50
0.002807205633370519,0.002573069431118791,0.004149110944107367,0.004237446544555868,73,50
0.006722578008547681,0.006932926911657393,0.00869759556487839,0.00956579370046982,146,50
0.0,0.0,0.0,0.0,91,50
0.0,0.0,0.0,0.0,135,50
0.0,0.0,0.0,0.0,69,50
0.022110145771755456,0.021272914859426284,0.022933988893120816,0.02293173943640628,128,50
0.034214629350495254,0.03312793740065676,0.03484770108759033,0.03470959133949454,114,50
0.0,0.0,0.0,0.0,48,50
0.003954925080156369,0.005981038683884972,0.005716402299175304,0.005930251056834538,53,50
0.0,0.0,0.0,0.0,28,50
0.0,0.0,0.0,0.0,54,50
0.0,0.0,0.0,0.0,108,50
0.0,0.0,0.0,0.0,112,50
0.017255693870500827,0.016916483051503672,0.018896436367546,0.01909889941244396,17,50
0.0,0.0,0.0,0.0,119,50
0.0210037829117208,0.019777532798685566,0.021476800579730827,0.021848839136281297,103,50
0.004939801288147064,0.003947554992575266,0.006115796110274629,0.006182344833072585,58,50
