age,shape,margin,density,node,percentage
0.0,0.0,0.0,0.0,241,30
0.0,0.0,0.0,0.0,852,30
2.2626282452005604e-07,3.6478464037560586e-05,3.9497527408605536e-05,1.2851771202957591e-06,436,30
0.0,0.0,0.0,0.0,386,30
0.0,0.0,0.0,0.0,345,30
0.0,0.0,0.0,0.0,311,30
0.0,4.761536405843199e-09,4.798394183132911e-06,0.0,875,30
0.0,1.5347259503191133e-05,9.749916288343873e-07,1.0680595618617014e-06,267,30
0.0033568284234193023,0.0037152980072278326,0.003972615870301858,0.0032862399302578827,35,30
0.0,0.0,0.0,0.0,78,30
0.0,0.0,0.0,0.0,604,30
0.0,0.0,0.0,0.0,347,30
7.650718836988062e-05,0.000416705128490097,0.0003123525676123548,4.9297604222873984e-05,191,30
0.0,0.0,0.0,0.0,104,30
0.003434030075703226,0.0038028292319062487,0.004067869669432209,0.003361717455186114,711,30
0.0020027187842995616,0.002479966601964814,0.002663426674174991,0.0017422511982774593,754,30
0.0035937920306886605,0.003977495213840332,0.0042529158209687855,0.0035182240325819627,101,30
0.0,0.0,0.0,0.0,790,30
2.54250117211762e-05,5.1794358100861e-05,8.868227889797561e-05,4.44920729109533e-06,926,30
0.0019511161045643061,0.002513648413621837,0.0027733313266274096,0.001746720552390729,94,30
0.0,0.0,0.0,0.0,228,30
7.874015748030629e-07,0.001347676107255297,2.9698448612495587e-06,1.112103255134349e-06,388,30
0.0,0.0,0.0,0.0,828,30
1.151663659668163e-05,9.976771986166758e-05,0.0002104806879378168,1.0955795164095904e-05,90,30
0.0,6.779086530742023e-08,4.1556503251648907e-07,0.0,672,30
0.0,0.0,0.0,0.0,681,30
0.0,0.0,0.0,0.0,248,30
0.0,0.0,0.0,0.0,370,30
0.0,7.874015748030629e-07,0.0,0.0,34,30
5.407347429737975e-07,3.8235606693371725e-05,4.641210357593112e-05,1.3850541652593636e-06,809,30
0.0,0.0,0.0,0.0,366,30
0.0,0.0,0.0,0.0,238,30
0.0,0.0,0.0,0.0,41,30
0.0036888820045189747,0.004085329610913752,0.004370280698671571,0.0036111893499163154,371,30
0.0,0.0,0.0,0.0,17,30
0.0,0.0,0.0,0.0,435,30
0.0015744067764699625,0.002111695044463407,0.002699018327206849,0.0014377293451699655,306,30
0.0,0.0,0.0,0.0,552,30
0.0,6.3500127000247e-09,7.874015748030629e-07,0.0,233,30
0.0,0.0,0.0,0.0,504,30
0.0,0.0,0.0,0.0,937,30
0.000574171547924753,0.0013278704182568188,0.002434904075472288,0.0005059979612375907,535,30
0.0,0.0,0.0,0.0,207,30
0.0038892251135568727,0.004304368459740327,0.004602341525018465,0.0038074498956873863,339,30
0.0,0.0,0.0,0.0,189,30
0.0,6.299212598424503e-09,0.0,0.0,676,30
0.0,0.0,0.0,0.0,298,30
0.0026278626268695245,0.0029027249859371017,0.003097512870841833,0.0025712499954979023,709,30
0.0,0.0,0.0,0.0,309,30
0.0,6.249218847643356e-09,0.0,0.0,917,30
0.0011656483445536044,0.0018980152084474115,0.002927562690932941,0.0008937038066684337,119,30
0.0,7.966403116547672e-07,1.2542624537593778e-07,0.0,159,30
0.0,0.0,0.0,0.0,945,30
0.0,7.895172371458007e-07,9.037879853674429e-07,0.0,433,30
5.52000738189003e-06,4.459721601405857e-05,2.213614258384329e-06,1.1236876640419983e-06,429,30
0.0,0.0,0.0,0.0,919,30
0.0,0.0,0.0,0.0,915,30
0.0,0.0,0.0,0.0,858,30
0.0,0.0,0.0,0.0,737,30
0.0,1.0871961051280552e-05,3.5698119948557186e-06,1.0273715785526843e-06,900,30
0.0,0.0,0.0,0.0,452,30
0.0,0.0,0.0,0.0,625,30
0.0011291752727975598,0.002372544974534318,0.0027921270969084346,0.0010019270849528517,6,30
0.0,0.0,0.0,0.0,486,30
0.0,0.0,0.0,0.0,472,30
0.0,0.0,0.0,0.0,865,30
0.0,0.0,0.0,0.0,541,30
0.0,0.0,0.0,0.0,389,30
0.0,2.3397985114564932e-08,1.7542253757401064e-05,0.0,304,30
0.0,0.0,0.0,0.0,612,30
0.0,0.0,0.0,0.0,194,30
0.00059208850420849,0.0013318472526501225,0.0024552544766347608,0.0005086414812634645,509,30
0.0028438511209446585,0.0031448133778920763,0.003359851791600937,0.0027849938171114344,891,30
0.0,0.0,0.0,0.0,516,30
0.0,0.0,0.0,0.0,483,30
0.0,0.0,0.0,0.0,467,30
0.002573421190132979,0.00274551964282311,0.0029464417316814213,0.0024027752035710483,923,30
0.0,0.0,0.0,0.0,148,30
0.0021468120743540087,0.002587301936918515,0.0027281973585391965,0.0022471488199547135,943,30
0.0,0.0,0.0,0.0,59,30
0.0,0.0,0.0,0.0,833,30
7.387725143562202e-07,8.136441008963914e-05,2.6165698837885697e-05,2.2842591180156663e-06,684,30
0.0,0.0,0.0,0.0,683,30
0.004010350646479516,0.004441766117309303,0.004751912236373041,0.003925867193832233,372,30
0.0,0.0,0.0,0.0,154,30
0.0,0.0,0.0,0.0,839,30
0.0042719327390191115,0.00472776940988342,0.005054927221502425,0.004182118285978868,3,30
0.0,0.0,0.0,0.0,677,30
0.0,0.0,0.0,0.0,953,30
0.0,0.0,0.0,0.0,736,30
0.0,0.0,0.0,0.0,667,30
0.002892744104453531,0.003199039156964596,0.0034193481243634154,0.0028314435793954946,720,30
0.0,6.844072360506192e-08,4.125006098099692e-07,0.0,890,30
0.0,0.0,0.0,0.0,242,30
0.0,0.0,0.0,0.0,643,30
0.0001819908058896857,0.0006584209446251172,0.0014838500057396614,0.0002544772321742614,117,30
