checking account status,Duration in month,Credit history,Purpose,Credit amount,Savings account/bonds,employment, Installment,status n sex, Other debtors / guarantors,residence,Property,Age in years,Other installment plans,Housing,existing credits no.,Job,liability responsibles,Telephone,foreign worker,node,percentage
1.5229155507193414e-07,3.723092883458966e-07,2.4731689890747063e-08,4.1630603068614724e-07,0.0,1.4342736045272727e-07,2.0814061260735408e-06,9.987257553381248e-06,1.9391118867556528e-09,1.9391118867556523e-09,8.938539951901669e-07,5.354487053697756e-07,1.9391118867556528e-09,3.186640284677499e-07,2.320591374757583e-09,0.0,3.9357396352653095e-08,1.3129124154889365e-05,9.425040634804105e-07,0.0,507,10
0.00027716442334022127,0.00025181390958024796,0.00026000904121463095,0.00025650336595560083,0.00025216374255160236,0.000271267620348212,0.00025017419109685853,0.0002596223472605464,0.0002512250962888262,0.00024439287969696064,0.0002668534331276514,0.0002650014116530675,0.0002466114531341412,0.0002600424343728344,0.00025182843488605723,0.000249791967893054,0.0002500580224973014,0.0002477341802680712,0.0002647189270696222,0.00024184828291855514,818,10
4.876732002096235e-06,3.2754548953071727e-07,9.047860688051001e-06,6.425373954400347e-07,2.438549334671918e-07,1.8186605379562582e-06,5.739445134045314e-07,1.449030778539577e-06,3.399295626114118e-07,1.2174752142189397e-06,2.663841387691507e-06,6.884278161895848e-07,1.8468107747416314e-07,9.799538937123558e-07,3.0312732706106486e-07,8.658413141183536e-07,1.9579075221604418e-07,2.2828692088961455e-06,1.1293170900998964e-06,2.2699217357380667e-08,452,10
1.1565482670291465e-06,2.7023944189024044e-08,1.907291466410368e-07,6.364254943664342e-08,1.4521351461511477e-08,4.256436900874284e-07,3.974164149152861e-08,2.7474785601700006e-07,3.0576733167975316e-08,8.381244616709735e-07,5.105038473191177e-07,2.941204834157739e-07,1.1600967127457442e-08,1.361590824918877e-06,6.823153509337669e-08,5.141035757874277e-09,2.4870652888318928e-08,4.533838086409888e-06,1.3355108174782377e-07,0.0,368,10
0.0002830501958238844,0.00025711224526938845,0.0002655087600498618,0.0002619107001199509,0.0002574787858988475,0.00027690622909859203,0.0002554637066967116,0.0002650901266374622,0.000256481285067989,0.00024952533848235283,0.00027242427842983676,0.00027057297486142006,0.0002517825143169977,0.00026544685444292474,0.00025710395409617214,0.0002550128726332415,0.00025529142984507397,0.0002530003493955162,0.00027030045094181016,0.0002468693353171233,242,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.536806516059459e-09,0.0,0.0,0.0,0.0,0.0,0.0,929,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810,10
0.00023814546927743933,0.00019386947305500613,0.00021012018161074993,0.00019948476407294943,0.00019730771230428682,0.00020424653954818125,0.0001858731466907015,0.0002070287006943521,0.0001833061279228926,0.00017313972788522876,0.00021052438719364164,0.0001997027399364467,0.00017571708782575485,0.00019253767097674097,0.00018648397633431644,0.0001847824437534618,0.0001822145875799658,0.00018680854968133377,0.000212099090369637,0.00016479327706653692,318,10
0.0001362683158765358,3.0811096498443405e-05,1.6511872171461292e-05,2.8565379826016188e-05,2.5618164694544472e-05,2.4833451102505445e-05,2.0100539365469484e-05,3.0019429937401732e-05,2.357630017083882e-05,3.834942403064371e-05,4.9516043030555185e-05,0.00010317549011533498,1.2968578777336342e-05,2.04110403782967e-05,2.1250735645028836e-05,1.6314621911964777e-05,1.543209564201247e-05,1.6019185405937277e-05,4.5954227414368736e-05,8.245922428700975e-06,49,10
9.220721624709644e-09,0.0,0.0,0.0,0.0,2.305184865020366e-09,0.0,0.0,0.0,0.0,1.6608536787907157e-09,0.0,0.0,1.0609440275340729e-08,0.0,0.0,0.0,1.6608536787907157e-09,0.0,0.0,446,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,10
0.00018848582687883727,0.00012788655144909582,0.00013441722239584844,0.00014149112860981322,0.00012952203206883627,0.00018046904507710388,0.00013394806109114348,0.00014396913608015417,0.000150445356173671,0.00011505858936441266,0.00014834057619441017,0.0001538145389115618,0.0001216248963054168,0.00013483164363378448,0.00015449318622891587,0.0001294339196176317,0.00012534373862384957,0.0001279800571812068,0.00015547875636209114,0.00011029599049734641,968,10
0.00013686994563613664,2.7237376112458585e-05,6.0638745613591496e-05,2.818315474121058e-05,2.7537408320770347e-05,2.087657930353908e-05,1.9708235156281026e-05,2.9616921430319817e-05,2.3178997372481547e-05,6.2347703709416074e-06,4.918478663065137e-05,1.7886744423289286e-05,1.865025520129409e-05,2.0027990634082865e-05,2.0833415999035805e-05,1.5919851903799777e-05,3.0348035460442337e-05,1.5631871362637887e-05,4.558888132064802e-05,7.845726301243049e-06,345,10
3.833807360261937e-05,4.7162537495402506e-07,6.363761958030611e-07,2.9898319814573567e-06,4.590543286275176e-07,8.358108358672039e-07,8.547892876814822e-07,3.0196752982216652e-05,4.3818522866038885e-07,8.053899411122381e-07,1.3652541707509945e-06,3.184239661176451e-06,4.561115293828776e-07,1.4812056907011836e-06,5.13098818270488e-07,4.125792502351064e-07,1.2842621537304886e-06,4.921904800044839e-05,3.171093980579583e-06,0.0,971,10
1.5784402195479757e-05,3.747242421211087e-07,2.531179800226426e-08,3.8778581056964093e-07,3.723507625271921e-07,1.4697700612499303e-07,2.2544661599633598e-08,4.5427247091797716e-07,1.9805902158841158e-09,1.9805902158841158e-09,5.041276518653831e-07,5.060780618002809e-07,3.743311536362281e-07,2.4547843417355874e-05,1.2667670110298763e-06,0.0,2.7671661408627794e-09,1.7639060215520788e-07,8.539230105595917e-07,0.0,133,10
0.00024108422068402652,0.00019612137106454959,0.0001969572541345231,0.00020358425880477094,0.00019583140142889017,0.00022678669765896693,0.00019277265331654964,0.00020068317847903657,0.0001983550824815963,0.00017475130544618864,0.00020902503283869145,0.00020210195943828,0.00017854102216457524,0.00019449598760110445,0.00020422775736086128,0.00018693217651299878,0.00018398012471428494,0.00018898907930253077,0.0002146832175929786,0.00016618038812538007,104,10
