age,shape,margin,density,node,percentage
0.0,0.0,0.0,0.0,241,20
0.0,0.0,0.0,0.0,852,20
1.2815019104811264e-05,1.7898683196694472e-08,8.949319161240028e-08,4.29713969719952e-05,436,20
0.00012806287888344318,0.00010336296316089364,0.0009212967353956917,0.0018356243874890492,386,20
0.0,0.0,0.0,0.0,345,20
1.34902620939481e-06,0.0,0.0,3.433835197853952e-06,311,20
0.00019169233544657002,0.00010193257911422097,0.0009270788968920918,0.001882826802334433,875,20
1.7220794330380806e-05,1.8061398498482605e-08,9.030676608160392e-08,4.13836452098915e-05,267,20
5.284100181572215e-06,9.804187259661878e-07,1.8584151546636023e-05,1.970593108423644e-05,35,20
1.3590915556944586e-06,0.0,0.0,1.4826387463291596e-07,78,20
0.0,0.0,0.0,0.0,604,20
0.0,0.0,0.0,0.0,347,20
2.805742328146055e-06,1.495393870194703e-07,5.411800122191608e-07,7.316758852305443e-05,191,20
0.0,0.0,0.0,0.0,104,20
2.0471997825834767e-05,0.00016571876968121612,0.0006992652567770134,0.0013767494094622172,711,20
0.000402079106934274,0.0004878360690738498,0.0009323122904280042,0.00191137795606614,754,20
1.528047167970327e-05,1.3574213123266721e-05,1.7506241586521514e-05,1.9977734458835115e-05,101,20
0.0,0.0,0.0,0.0,790,20
2.0432102531295808e-05,1.1743084806707027e-06,9.801581158910807e-06,0.00020991900224276607,926,20
0.0013785099231744345,0.001443656360191727,0.0014845752400895222,0.0009444715148454515,94,20
0.00010253985886570025,4.5442140020083754e-05,0.0006954668755993979,0.0013931906761177632,228,20
7.955322055012747e-05,7.912196232308177e-06,6.462754575686712e-05,0.0011235513722344151,388,20
2.5964206877830273e-05,0.00016840169031363448,0.0006907383710518672,0.0014103509927316424,828,20
2.4951144204523853e-06,1.8227099402138408e-08,9.113526852271955e-08,3.978544128939314e-05,90,20
1.210249037207506e-05,1.5116481513924714e-07,5.426544958697568e-07,6.82857093140551e-05,672,20
0.0,0.0,0.0,0.0,681,20
6.59935114349635e-05,4.779084361279728e-05,0.000689507079811502,0.0014221872962893456,248,20
0.0,0.0,0.0,0.0,370,20
0.0005893098394246603,0.001286287217107086,0.001277196469261957,0.002421519102610751,34,20
1.1791440402944886e-05,3.461292128471131e-05,6.627450823749891e-06,0.00020397752544510752,809,20
0.0,0.0,0.0,0.0,366,20
0.0,0.0,0.0,0.0,238,20
9.403135493325877e-06,5.039227325752633e-05,0.000406655136781014,4.09870385578794e-05,41,20
3.0450686962448855e-05,3.2438283647170235e-05,2.1273821697641835e-05,2.6261143862857507e-05,371,20
0.0,0.0,0.0,0.0,17,20
4.4813896970482275e-08,0.0,0.0,1.4937864060759954e-07,435,20
3.0341956582004857e-05,2.1774220601555684e-05,0.00039917151188964973,4.503335787795371e-05,306,20
0.0,0.0,0.0,0.0,552,20
7.973896338033368e-05,2.4843339093526742e-05,0.0006933355211980999,0.001422407808511209,233,20
0.0,0.0,0.0,0.0,504,20
0.0,0.0,0.0,0.0,937,20
0.0,0.0,0.0,0.0,535,20
0.0,0.0,0.0,0.0,207,20
1.6424372262355816e-05,2.6673951330097753e-06,1.2012343352521812e-05,1.8680856546198386e-06,339,20
0.0,0.0,0.0,0.0,189,20
0.0,0.0,0.0,0.0,676,20
0.001574839958250169,0.0014809470958051176,0.0014881108541825198,0.0007985238575514125,298,20
3.4556974077381024e-05,4.686754942691138e-05,0.0006917178396504476,0.0014350052334917592,709,20
0.0,0.0,0.0,0.0,309,20
7.074005364794028e-07,0.0,0.0,4.123929924572786e-06,917,20
