sepal_length,sepal_width,petal_length,petal_width,node,percentage
0.006683409229019808,0.00820906767083834,0.014619898011238091,0.01262748842496872,14,50
0.0,0.0,0.0,0.0,98,50
0.0,0.0,0.0,0.0,75,50
0.0025104757864978294,0.003408887831407074,0.008077839350906403,0.005608283131130677,16,50
0.04810542265659132,0.044396527878695836,0.05596941296051977,0.05284601963004505,131,50
0.01628283333260904,0.014462007703009976,0.018024381183291915,0.01828685147766454,56,50
0.0,0.0,0.0,0.0,141,50
0.0,0.0,0.0,0.0,44,50
0.002802219640666495,0.001344545624154388,0.005555776626283081,0.005543780369278941,29,50
0.0,0.0,0.0,0.0,120,50
0.0,0.0,0.0,0.0,94,50
0.0,0.0,0.0,0.0,5,50
0.0,0.0,0.0,0.0,102,50
0.012162200540511833,0.011583880284467217,0.014467260840906786,0.01449017646991309,51,50
0.009211209574257355,0.011039976636009915,0.012667531360088916,0.012675883189542245,78,50
0.0,0.0,0.0,0.0,42,50
0.004506059272185619,0.00636839563145107,0.006278172237013711,0.006031176818647343,92,50
0.004199733450602362,0.007217138652851815,0.009467050979504328,0.009339927571171127,66,50
0.0,0.0,0.0,0.0,31,50
0.0,0.0,0.0,0.0,35,50
0.003188154839999752,0.006163580479824508,0.008039930091150442,0.005825956292523778,90,50
0.0,0.0,0.0,0.0,84,50
0.0,0.0,0.0,0.0,77,50
0.0,0.0,0.0,0.0,40,50
0.039233321049722214,0.040252995746600004,0.04535984487151508,0.04547630081838952,125,50
0.0,0.0,0.0,0.0,99,50
0.0,0.0,0.0,0.0,33,50
0.0,0.0,0.0,0.0,19,50
0.006318753177861462,0.007589909186784002,0.00985722615073189,0.006789287371164254,73,50
0.0,0.0,0.0,0.0,146,50
0.009383010098085683,0.009777548792572574,0.012647757639432019,0.011832815403910688,91,50
0.0,0.0,0.0,0.0,135,50
0.0037419562663592474,0.00603591330939833,0.005842725318840579,0.0049695043697848065,69,50
0.023112455835180748,0.022701694926785643,0.02664569799293656,0.02556006500363871,128,50
0.030802086940115436,0.029018630399490257,0.03497431414809009,0.033338769815267566,114,50
0.004181334480027753,0.004812653432740808,0.0098768332205403,0.009115183917191991,48,50
0.0,0.0,0.0,0.0,53,50
0.0028461514397396777,0.002467799600973678,0.007714647583145092,0.006847394989840034,28,50
0.0,0.0,0.0,0.0,54,50
0.018626720714734948,0.019658192695940803,0.02252257511724673,0.02329345736685505,108,50
0.0,0.0,0.0,0.0,112,50
0.0028819858132534027,0.002603496017562465,0.007664736167886186,0.006142132124765214,17,50
0.017306586729105736,0.015053863555163544,0.019613500163344906,0.01966625248366375,119,50
0.017431301224132355,0.016183680107296275,0.0197409633787576,0.020567771756804427,103,50
0.011596127122057476,0.012001348040699907,0.014828154678476254,0.013551469176977075,58,50
