sepal_length,sepal_width,petal_length,petal_width,node,percentage
0.004866359931983335,0.004876083782844855,0.004881236090435961,0.004879205704146886,14,30
0.0050177943375500945,0.005027766391756944,0.0050330228015316725,0.005030964981801637,98,30
0.005180151464800952,0.0051903884111059746,0.00519575517694584,0.005193668742829234,75,30
0.005354648641208291,0.00536516896607802,0.0053706529745146964,0.005368536654355237,16,30
0.0,0.0,0.0,0.0,131,30
0.005380709459292202,0.005391346567021222,0.005396925066673476,0.005394755341124284,56,30
0.0055771722417466245,0.005588128429873851,0.005593838961880201,0.005591635568334375,141,30
0.005790220644266569,0.005801521081468331,0.005807372963827034,0.005805134222379556,44,30
0.006022029420094197,0.006033702470213778,0.0060397061341496,0.006037430213650155,29,30
0.0,0.0,0.0,0.0,120,30
0.0,0.0,0.0,0.0,94,30
0.005863282155964116,0.005874884059503696,0.005880974035708123,0.005878602618551835,5,30
0.0,0.0,0.0,0.0,102,30
0.00588774111769453,0.005899491969178617,0.005905711303604623,0.005903263903942826,51,30
0.006158861451337927,0.006171055768561497,0.006177460546830649,0.006174964626401441,78,30
0.0064593881577861,0.006472070767904323,0.006478677720725178,0.006476130167628961,42,30
0.006794339336037611,0.006807562459849422,0.0068143909083457615,0.006811788247886381,92,30
0.0,0.0,0.0,0.0,66,30
0.0068615321898184735,0.006875000854394084,0.006882015488179422,0.0068793116518886446,31,30
0.007265457898525132,0.007279577951898892,0.007286859248410674,0.007284089239261608,35,30
0.007725460645189114,0.007740316667165785,0.007747895596553284,0.00774505407455757,90,30
0.008253965409347478,0.008269660140995266,0.00827757393678813,0.008274654759390498,84,30
0.008867332216597287,0.008883992216717186,0.008892286260957182,0.008889282291487225,77,30
0.009587546308440904,0.00960533001691434,0.009614060511543787,0.009610963360296654,40,30
0.01044486492157757,0.01046397448458948,0.010473212346601507,0.010470012011187167,125,30
0.0,0.0,0.0,0.0,99,30
0.0,0.0,0.0,0.0,33,30
0.010301273591104894,0.010320608454969394,0.010330223848363133,0.01032674674776338,19,30
0.0047009365083946954,0.004741181065813345,0.004777252845601338,0.004723285235086357,73,30
0.011458712452806108,0.011479849164013768,0.011490161792227949,0.011486537595212606,146,30
0.012931902621653026,0.012955305543318262,0.012966477509119903,0.012962683955121478,91,30
0.0,0.0,0.0,0.0,135,30
0.0,0.0,0.0,0.0,69,30
0.0,0.0,0.0,0.0,128,30
0.011459304868305355,0.011481711496057076,0.011493336429963731,0.011488878066914968,114,30
0.013538695075636084,0.01356442087500103,0.013577383273283793,0.013572606699657458,48,30
0.016647890464421236,0.016678469011050294,0.016693317290078453,0.01668813736237059,53,30
0.0,0.0,0.0,0.0,28,30
0.004632791019876183,0.004589758736640601,0.0046856088015232965,0.0046760391456907805,54,30
0.0,0.0,0.0,0.0,108,30
0.014493051995507732,0.01452303149300492,0.01453943048478095,0.014532713259895996,112,30
0.021282108214998444,0.021323240308668653,0.0213443324558463,0.021336368762551267,17,30
0.00429048611111111,0.0045531944444444465,0.0046698611111111125,0.0045701388888888875,119,30
0.04300343859464592,0.0430779387614468,0.04311165390831486,0.043101223300711415,103,30
0.0,0.0,0.0,0.0,58,30
