id,radius_mean,texture_mean,perimeter_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,concave points_mean,symmetry_mean,fractal_dimension_mean,radius_se,texture_se,perimeter_se,area_se,smoothness_se,compactness_se,concavity_se,concave points_se,symmetry_se,fractal_dimension_se,radius_worst,texture_worst,perimeter_worst,area_worst,smoothness_worst,compactness_worst,concavity_worst,concave points_worst,symmetry_worst,fractal_dimension_worst,node,percentage
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421,50
5.03254798331279e-06,1.5061021295702564e-05,1.0051446783675854e-05,1.4997343067349657e-05,1.1185633498743804e-05,1.7385439655103645e-05,1.5176098479975084e-05,1.8879654329243003e-05,2.604602226909339e-05,1.988614469954719e-05,1.9929614024273912e-05,7.703376832296313e-06,8.141294037541948e-06,7.034728361445927e-06,6.716312869440765e-06,7.416883802805202e-06,1.301241567626917e-05,2.1065535023443947e-05,1.0202961524719196e-05,1.1479982614252048e-05,6.648704183599748e-06,1.6126974719269003e-05,1.3648489844807195e-05,1.4746670337585525e-05,1.2033034728533015e-05,4.230189745503928e-05,2.0495697553979625e-05,3.532381657281792e-05,0.00010034490300101317,2.6924421207577872e-05,2.1264916386298382e-05,47,50
0.0029560403959269237,0.0031352127548046,0.0030622540238603,0.003145582049826701,0.0031070619569224757,0.0030284585684819607,0.0031706798639096457,0.003204600710504775,0.0032099604466532786,0.0031481778544853603,0.0030413066818959123,0.0030546293210589014,0.003001450984548988,0.0030483804358687762,0.003027727352570418,0.0030129345413498006,0.0029981209633393718,0.002994033469039578,0.0029835150116258534,0.003059531310828108,0.0029679114142681104,0.0032016801636851186,0.0031223235126735267,0.003184004391365518,0.0031521188779467923,0.0030543322073074896,0.0030845376928865516,0.0031368380015270453,0.0032097209627054884,0.0030650699552837884,0.0029632355830810707,292,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414,50
0.0005057798009931935,0.0007811750778605825,0.0006267825435124148,0.0007948771738847045,0.0006778094617143831,0.0005882303466747418,0.0007313484501245458,0.0007124903185852022,0.0007494462392338573,0.0008219724330351598,0.0005730999529564394,0.0005056764229179813,0.0005109245565378612,0.00048365571998853937,0.0004690642800904856,0.0005435684668416218,0.0005161427156367022,0.00047439586310428684,0.0004854384058478188,0.0005287209195572859,0.00045848936381855966,0.0008454458360731237,0.0007663309142530627,0.0008336358251874081,0.0006774371199080213,0.0006324158802847174,0.0006379725501531077,0.0006488724435211692,0.0008577716245455252,0.0006827920036065551,0.0004866431247821028,132,50
0.00040457851922358053,0.0011114666961466442,0.0005482091897397178,0.001118475233024329,0.000974993799518975,0.0005135669453483937,0.0006627182489379092,0.000759647708981654,0.0012301876185794802,0.0005733293285827976,0.0007414304891178329,0.000839517413615474,0.0005698854232251476,0.0007782976436897529,0.0006658578966402059,0.000528862853620203,0.0005739191011252716,0.0005045254894470723,0.00110633011124114,0.0006372292219772171,0.0004515824002083591,0.0010475127654994364,0.0006856526741674932,0.0010162479373444391,0.0008139228680942944,0.0005936183203789847,0.0005007643221149799,0.0005688232210394836,0.0012680551488043821,0.0005418961975896615,0.0005250887103195876,161,50
1.1271139732986227e-05,6.16273418956796e-05,2.5916012242830072e-05,5.939628200950633e-05,4.5959576260311684e-05,2.640508399656259e-05,2.4586502124127482e-05,3.912171537755295e-05,4.3337078393790756e-05,2.6655208197126234e-05,3.879721985303621e-05,2.3747225377539627e-05,1.7959996373098403e-05,2.1777095783246143e-05,1.9719423463423312e-05,1.7661774863006643e-05,5.1225525737092334e-05,3.4160926889794767e-05,2.3970394302206922e-05,2.0343833155047243e-05,1.6881399854457982e-05,4.848278654154354e-05,2.717033531164231e-05,4.37008633058483e-05,3.205258144815841e-05,4.4637371032595225e-05,2.4009816304767735e-05,3.8703221371510626e-05,3.4435013990804187e-05,3.1040672156448645e-05,2.2894825898613176e-05,197,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245,50
0.0012137972662289085,0.0015898326988922605,0.0016683455380479767,0.0016256249812132565,0.0015691460445938648,0.0013468127239825883,0.0017137290502582338,0.0018860303406823822,0.0016303639080257233,0.0016899936868025776,0.0014507465378757346,0.0014422752321634482,0.001367411497494321,0.001422386662710549,0.0013747961973454657,0.0012885273861281388,0.0014739127885455357,0.0013276872168521926,0.0013478506667871004,0.0014287700870307639,0.0012321996805162937,0.0017531020228189532,0.0018608109308242966,0.0017436514778835263,0.0016493163295990783,0.0014685812226930648,0.0016979952179908319,0.0018415258315853155,0.0019196888651135753,0.0016304219466841425,0.0014209988864598124,453,50
