sepal_length,sepal_width,petal_length,petal_width,node,percentage
0.001405238637154792,0.0013998664689273202,0.0014154629519716223,0.001418278835951317,14,10
0.0014574906584490926,0.0014519750714162942,0.0014680799359499588,0.001470978870357919,98,10
0.0011658591753577752,0.0011737086714497472,0.0011647722940510627,0.001169000745085318,75,10
0.0015140083606354823,0.0015083390042142028,0.0015249920284923398,0.0015279802714527162,16,10
0.00157531983915918,0.0015694851613078271,0.00158673094662499,0.001589815500292177,131,10
0.0,0.0,0.0,0.0,56,10
0.0016420419255556047,0.001636028978687058,0.001653917749894986,0.001657106482477383,141,10
0.0017148993036025465,0.0017086935097726363,0.0017272820868703305,0.0017305838805234588,44,10
0.00179474872347948,0.001788333588191601,0.001807686574354846,0.0018111115057654562,29,10
0.0018826099578376238,0.0018759667184138264,0.0018961579644004752,0.0018997175270649615,120,10
0.0019797057740617453,0.0019728129638541883,0.0019939273888602976,0.0019976347690735894,94,10
0.002087514111383266,0.002080347014562082,0.0021024828918154055,0.0021063533146036453,5,10
0.002207836998880282,0.0022003669612602906,0.002223638816736097,0.0022276899839549433,102,10
0.0006442818428184264,0.0005530081300813014,0.0007545799457994592,0.0007698644986449872,51,10
0.00119457520642457,0.0011860262526561692,0.0011859745277414627,0.0011859066656662743,78,10
0.0023428927702094406,0.002335086318213598,0.002359628648762246,0.0023638813002232906,42,10
0.0024954412162545535,0.002487258916513746,0.0025132310187743236,0.0025177096599474716,92,10
0.0013274471757139684,0.0013161372280800603,0.0013131339655461684,0.00131485115039188,66,10
0.0026689561284804417,0.002660351091273265,0.0026879434201898394,0.0026926772790139206,31,10
0.002867867363442002,0.002858783248445025,0.0028882259191851216,0.00289325022354011,35,10
0.0030979071263172,0.0030882754391943594,0.003119849791732479,0.0031252075045535496,90,10
0.001372202218163721,0.0013492460197010048,0.00134999139079197,0.001349726788270951,84,10
0.0010239528500178693,0.0009823187768872657,0.0009970165099213585,0.0010047812466350923,77,10
0.0033666163391974473,0.0033563526952536914,0.003390407332307277,0.0033961515543428668,40,10
0.0036841037834087,0.0036731026287046137,0.0037100761524195974,0.003716273523597921,125,10
0.004064217162384545,0.004052344124478694,0.0040927981950489925,0.004099533832786741,99,10
0.004526410354746369,0.004513490828252777,0.004558159662566161,0.004565544545203297,33,10
0.0,0.0,0.0,0.0,19,10
0.0042864060462510685,0.0042736281178315134,0.004316618674824559,0.004323820866725777,73,10
0.0011830506686681128,0.0011912071469615416,0.0011634464377964886,0.0011668877797735844,146,10
0.0012635202743262915,0.001261773071926671,0.0012537079061886326,0.0012625596864682398,91,10
0.004900513482216418,0.00488633158210049,0.004934939390545425,0.0049430094193605445,135,10
0.0,0.0,0.0,0.0,69,10
0.0044669132312406615,0.004453088545828571,0.004498535535545942,0.004506236534536703,128,10
0.005329455718404409,0.005313621675305441,0.005367005874849361,0.005375940171929865,114,10
0.006576838022032815,0.006558171365223103,0.006622941070288699,0.006633630767273434,48,10
0.008515250168205597,0.008492298289605862,0.008574612779003545,0.008587985516542898,53,10
0.01186939134483226,0.011839230877671934,0.011951641972047317,0.0119695780017912,28,10
0.0008587277949396663,0.0008328717931362149,0.0009209623104556638,0.0009374375053788461,54,10
0.018827538112512116,0.018782859522924203,0.01895715203292945,0.018984386981752012,108,10
0.0,0.0,0.0,0.0,112,10
0.0,0.0,0.0,0.0,17,10
0.0012921143387378924,0.0012621756384319123,0.0012749892601009276,0.0012849758331819911,119,10
0.0035482387802863863,0.0035243973057867,0.0035768307231966168,0.0035878908806412924,103,10
0.001386595507824516,0.0013838649566303967,0.0013885904439432419,0.0013984622355370825,58,10
