id,radius_mean,texture_mean,perimeter_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,concave points_mean,symmetry_mean,fractal_dimension_mean,radius_se,texture_se,perimeter_se,area_se,smoothness_se,compactness_se,concavity_se,concave points_se,symmetry_se,fractal_dimension_se,radius_worst,texture_worst,perimeter_worst,area_worst,smoothness_worst,compactness_worst,concavity_worst,concave points_worst,symmetry_worst,fractal_dimension_worst,node,percentage
5.663962291765985e-05,9.168918992013974e-05,0.00014082826292347462,8.875765007260324e-05,8.898110548838878e-05,7.52612888550661e-05,0.00010406365219997688,8.738615661717873e-05,9.366699914986699e-05,8.983748645351845e-05,0.0001287814493377409,7.071314521153502e-05,7.675086508468105e-05,7.373766943674656e-05,6.523237758941129e-05,8.241729884648144e-05,0.0001048453310645411,6.369361164260416e-05,6.961924668539047e-05,9.140822026336217e-05,6.779240219428764e-05,9.746482396386303e-05,0.00016131888576521815,8.9504370496697e-05,8.87138538331086e-05,8.76426002824924e-05,9.046196047200243e-05,9.377272235545702e-05,0.00014315844667523375,9.435821176444328e-05,8.63338689578825e-05,421,20
0.0007788643338068613,0.0007885646769256072,0.0007969686410159457,0.000789727076015648,0.0007869804263371399,0.000781436535677084,0.0007984764139186591,0.0008074212234808595,0.0007956088804245405,0.0007952614944749495,0.0008007539195441892,0.0007828273375043069,0.0007946723108359381,0.0007815943414093878,0.0007801960614974741,0.000792312819711882,0.0007875465483861996,0.0007841084413078593,0.0007852704183225246,0.0007947518833366612,0.0007854927580677876,0.0007914507054577423,0.0008113181662285922,0.0007914096499422203,0.0007875407675201483,0.000785082775749919,0.0008057319046139155,0.0008131873825976185,0.0008000086770617075,0.000789623421305366,0.0007995718478789834,47,20
0.00079632549010931,0.0008045526422572448,0.0008042863914000408,0.0008047060861308976,0.0008029614593906909,0.0008021880197497432,0.0008054249124227236,0.0008081389472154258,0.0008064799523158444,0.0008026037696295175,0.0008055395026438849,0.0007997546464341538,0.0008004736144043888,0.0007992802887899345,0.000798272790753621,0.0007999818453683985,0.0008040070714674732,0.0008012233176874772,0.0008004427508165957,0.0008016090140876959,0.0008003227282130732,0.0008049247469508959,0.0008062573555163354,0.0008047230599497195,0.0008023065920880674,0.0008038606104118417,0.000805838658487542,0.0008090788032888729,0.0008085066874771955,0.0008039126757000575,0.0008044334174180361,292,20
0.0008032244836056104,0.0008115145637755464,0.0008112391467861996,0.0008116689922030005,0.0008099114025614937,0.0008091303061177483,0.0008123890786684304,0.0008151233543517455,0.0008134584023323536,0.0008095472227775367,0.0008125045335246107,0.0008066805941773503,0.0008074011670386179,0.0008062024663277388,0.0008051874703537427,0.000806905541303454,0.0008109597665175204,0.0008081558696294831,0.0008073739012760908,0.0008085447583087626,0.0008072488710827927,0.000811889196425053,0.0008132232541840727,0.0008116858344174483,0.0008092509090824882,0.0008108167767433001,0.0008128057799692448,0.0008160685966069302,0.0008154970884216854,0.000810863807029679,0.0008113912079016012,186,20
7.74861251901397e-05,0.00012592727615037935,0.00031574560671647446,0.00012101294094632471,0.00011313515792119486,0.00011409227187550252,0.00011153717566296406,9.894532311037057e-05,9.695727678403349e-05,0.00011229152497424033,0.00015185848510892915,0.00010137074791140695,0.00012352201520615306,9.472734076906047e-05,9.030873162185845e-05,0.0001002753637497133,9.881034669047915e-05,8.865114112133341e-05,9.813437975515014e-05,0.00013699477187012287,9.27068921062678e-05,0.00012503558048366237,0.0002684411073396231,0.00011640747418268126,0.00010677947137045774,0.00011940206975698654,0.00010576191807204176,0.0001026292117471326,0.00011441415552738716,0.00011348568773777766,0.00011565435367950426,414,20
0.0008102583597335324,0.0008186125459864698,0.0008183277407263862,0.0008187679760587306,0.0008169971835444295,0.0008162082746154937,0.0008194893162462224,0.0008222442080711516,0.0008205732351345527,0.000816626365626729,0.0008196056518400842,0.0008137419342976065,0.0008144641144877418,0.000813259964655335,0.0008122373318526629,0.0008139645591778372,0.000818048313709649,0.0008152239047666187,0.0008144405410828183,0.000815616047203511,0.0008143103805631495,0.0008189897516613603,0.0008203252237604097,0.0008187846823517774,0.0008163309541873004,0.0008179088927510549,0.0008199090266226582,0.0008231949245629338,0.0008226240707081053,0.0008179507552605369,0.0008184849589215719,132,20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,20
0.0007811684561281817,0.0008040417947110655,0.0008084283688552462,0.0008053382505490566,0.0008028376696912283,0.000815379010237237,0.0007980611637558727,0.0008089235836422238,0.0007970906905988802,0.0007909627816692693,0.0007991236399889584,0.0007946228063239699,0.0008025277733566271,0.000793202625851889,0.0007912359247451569,0.0007948971593976111,0.0008160564097094182,0.0008004648090821783,0.0007937117748582712,0.000793034338859148,0.0007906827343442816,0.0008020565691341354,0.0008071457147443611,0.0008018143952973587,0.000798368759345231,0.0008218942216362682,0.0007958323332769863,0.0007988941638917052,0.000798339340792057,0.0008030841114757433,0.0007973427109968744,197,20
0.0008174310688848865,0.000825850573047337,0.0008255561502663617,0.0008260070223255213,0.0008242227801287219,0.0008234258983882184,0.0008267296091559904,0.0008295055030748252,0.000827828444298199,0.0008238451713290782,0.0008268468420504927,0.0008209426318727714,0.0008216664214927426,0.0008204567467839192,0.0008194263343024402,0.0008211628616338297,0.0008252766906959173,0.0008224313902962465,0.0008216466380876657,0.0008228268497566891,0.000821511220560036,0.0008262303980756855,0.0008275672477490287,0.0008260235882290999,0.0008235507019829992,0.0008251409393622358,0.0008271523839689472,0.0008304617841936191,0.0008298916332323213,0.0008251774969467085,0.0008257186514283883,245,20
0.0008247467152568901,0.000833232784219031,0.0008329285072650253,0.0008333902707519892,0.0008315923249627849,0.0008307873052576546,0.0008341140964845681,0.0008369113895610797,0.0008352281788689755,0.0008312077677085201,0.0008342322437206355,0.0008282868063524537,0.0008290122071441205,0.0008277969300166518,0.0008267585908953829,0.0008285045655823135,0.0008326490299697844,0.000829782447857929,0.0008289963146197454,0.0008301812894645415,0.0008288555092961442,0.0008336152762350854,0.0008349534647104197,0.0008334066916405617,0.0008309142817844346,0.0008325170524822452,0.0008345399926742072,0.0008378733281183435,0.00083730393055619,0.000832548163439451,0.0008330964213450758,453,20
