id,radius_mean,texture_mean,perimeter_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,concave points_mean,symmetry_mean,fractal_dimension_mean,radius_se,texture_se,perimeter_se,area_se,smoothness_se,compactness_se,concavity_se,concave points_se,symmetry_se,fractal_dimension_se,radius_worst,texture_worst,perimeter_worst,area_worst,smoothness_worst,compactness_worst,concavity_worst,concave points_worst,symmetry_worst,fractal_dimension_worst,node,percentage
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.493506493505778e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,10
0.00032437269968487673,0.0003256578398918887,0.000326161151620086,0.00032578956628977456,0.00032553424628022467,0.0003252017163371942,0.00032834576510964216,0.0003285125136065709,0.0003274591704793095,0.0003259796134975892,0.0003259644294198753,0.000324876912931362,0.00032494742938779216,0.0003248353892346266,0.0003246432287726353,0.00032476757251904704,0.0003255029389816694,0.00032537525186162024,0.0003252235163210579,0.0003266291959472638,0.00032487360202228125,0.0003260167183367136,0.0003272133912312798,0.00032609866576880503,0.00032551984177209194,0.00032573894958015485,0.00032622955280939454,0.00032722062596793116,0.00032846380524119857,0.00032593989974555836,0.00032561329548088,292,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414,10
6.962639845266776e-07,1.1078891101540957e-06,8.050699647275707e-07,1.112125964377953e-06,8.86279699110392e-07,8.189664066693904e-07,3.067180127893177e-07,9.930110099055643e-07,1.1008229752822158e-06,9.90227749008682e-07,9.13972670611097e-07,9.177098647208126e-08,7.293796570427348e-07,8.644853207017336e-08,7.895639583964957e-08,7.293796454830065e-07,2.2849305738184762e-07,8.877419425753947e-07,1.8571004053273547e-07,1.0212030758132366e-06,8.861822898752871e-08,1.1205991611638936e-06,9.752493220735366e-07,1.104537007273923e-06,8.520810223294418e-07,9.876891674130839e-07,1.0893009887927929e-06,1.4652821136558563e-06,1.4155158253236172e-06,1.010359658592622e-06,3.5131244084640556e-07,132,10
6.493506493505778e-07,1.3632566264143712e-06,2.7313203716365816e-06,1.3632566264143712e-06,1.3632566264143712e-06,2.0819702032857637e-06,1.4326200349356668e-06,1.437428112284696e-06,1.3824908531585337e-06,1.437428112284696e-06,3.5203259932562674e-06,1.4278119541275863e-06,1.3632566264143712e-06,1.4278119541275863e-06,1.3632566264143712e-06,1.3632566264143712e-06,7.139059770637932e-07,6.455532771321533e-08,4.154325206957049e-06,2.1417179311921004e-06,7.139059770637932e-07,7.187150198728355e-07,6.370202117985786e-06,7.139059770637932e-07,7.139059770637932e-07,3.5097802334121468e-06,2.941516244622274e-06,2.1522676327588806e-06,1.3690013171541815e-06,2.16281731678143e-06,2.3272217083619633e-06,161,10
4.845900368287894e-09,1.0639065627281267e-08,2.6124010085520836e-08,1.0639065627281267e-08,1.0639065627281267e-08,2.1278113306783386e-08,1.643221652805132e-08,2.1278099051866976e-08,3.002260337662034e-08,2.127809905186698e-08,4.35034085033373e-08,1.1586330517986744e-08,1.0639065627281267e-08,1.1586330517986744e-08,1.0639065627281267e-08,1.0639065627281267e-08,5.793165258993372e-09,9.47264890705478e-10,3.286446177255466e-08,1.7379495776985495e-08,5.793165258993372e-09,1.0639058448169611e-08,6.088289762044115e-08,5.793165258993372e-09,5.793165258993372e-09,3.28644294665522e-08,2.3824631619424703e-07,2.801850453789524e-08,1.6432208444565955e-08,3.865749561311584e-08,2.0454453239769884e-07,197,10
0.0003153730927379574,0.000316654840155005,0.00031716216310250043,0.0003167869208785248,0.0003165326280965609,0.00031620151997227217,0.0003193424478082499,0.0003195109580151237,0.00031845845755446326,0.00031698095787478005,0.00031696360786560634,0.0003158767532360535,0.0003159482488344226,0.0003158354733071851,0.00031564328571032215,0.0003157678452918914,0.0003165029137247436,0.0003163758222426115,0.0003162237847649783,0.00031762717482756954,0.0003158740472809819,0.0003170140760625816,0.0003182139561202211,0.000317097064862981,0.0003165190087381668,0.0003167365477349704,0.000317230163248812,0.00031822157816986186,0.0003194612870703606,0.0003169415135487229,0.00031661410119848124,245,10
3.2948665869213016e-05,5.833002556083092e-05,8.27380077765974e-05,6.073368594594736e-05,5.739640890860273e-05,4.520252205674914e-05,6.855287511902026e-05,8.21418726102729e-05,5.715168484177611e-05,6.470372146353516e-05,4.607088844040604e-05,4.563647537282859e-05,5.114757711409321e-05,4.543755604680724e-05,4.21873362703699e-05,3.998748278843733e-05,5.3878035398908524e-05,4.2079000076027585e-05,4.112354320603544e-05,5.1757728930121286e-05,3.6747854665089364e-05,6.8262999462238e-05,0.00011578306218529058,7.032426788453106e-05,6.060544703542561e-05,4.899895746299679e-05,7.581499119607777e-05,9.082974927042888e-05,8.97423726118447e-05,6.316401676023854e-05,4.965561407104786e-05,453,10
