sepal_length,sepal_width,petal_length,petal_width,node,percentage
0.0060723052841001775,0.006502181798313366,0.007018335964821133,0.006433188404075044,14,20
1.8333333333334397e-05,0.00046833333333333167,6.0555555555555666e-05,0.0001716666666666681,98,20
0.0003884460557699553,0.00039370049751395725,0.0007499172992798447,0.0006093725926257058,75,20
0.004174893086756587,0.004425343002278842,0.004824024650782022,0.004335406513164813,16,20
0.0018560812376310753,0.0008119397136606382,0.0035069826993180675,0.002572585606919949,131,20
0.0,0.0,0.0,0.0,56,20
0.0007244896552205524,0.0005989563385510716,0.0018684698712739317,0.0028019271923745374,141,20
0.0034798435032208815,0.00321776672693907,0.0039630225354158125,0.003714235092789491,44,20
0.003072478428180283,0.0013830966697444727,0.003696894736589112,0.0033416775780938848,29,20
0.0012572427773666218,0.0008475688307197204,0.0031277466884758335,0.003314115024208017,120,20
7.507392246879728e-05,0.0005390760670017543,0.000555144508135286,0.0004452697561009325,94,20
0.003143901811574803,0.0033275332082337017,0.0035514315196702537,0.003200562933808656,5,20
0.001386346976445553,0.0009461827388889208,0.003415562133747086,0.003126883304290994,102,20
0.0002658324210861305,0.00026917280642026534,0.000783910898057103,0.0007280525399471932,51,20
0.00013388733736215987,0.0004007639357647841,0.000745635850827216,0.0006858849066399332,78,20
0.0,0.0,0.0,0.0,42,20
9.095781476150597e-05,0.0005547859389245201,0.00040373110670678355,0.0003229641422449434,92,20
6.0366679281794656e-05,0.00036024680360903066,0.0007645633165792014,0.0007116869017704033,66,20
0.0019437480419439977,0.0008550388702148857,0.0031283474639401555,0.002524057025873861,31,20
0.0025051511812207673,0.0011014487862193733,0.0031399463543042017,0.0029102222223911164,35,20
4.871129338247387e-05,0.0005240553168582267,0.0006387907428610264,0.00029597917209470934,90,20
4.386415062619088e-05,0.0003701673222110931,0.0007421250812120683,0.0006944296489830029,84,20
0.0004015529464898457,0.0004377406703223161,0.0011955666202842538,0.0010869862306140403,77,20
0.002922576238397258,0.002810134605600396,0.003364872276570235,0.0030463896922026112,40,20
0.000998627740094453,0.0005427247849685444,0.0026009854730027256,0.0014984032486395267,125,20
0.0,0.0,0.0,0.0,99,20
0.009149932195535317,0.009669830072626354,0.010560252466465997,0.009649782606112565,33,20
0.004832322054720201,0.0052143386384652275,0.005616229824131472,0.005092615930442954,19,20
0.0001486541065506887,0.0004680024386298993,0.0008735712127599737,0.00034556307802056355,73,20
0.0002373773217055914,0.0007292975044708026,0.0011946665024950955,0.0015260109401220852,146,20
0.0,0.0,0.0,0.0,91,20
0.0020569236875221473,0.0019380574182926045,0.003330513979188942,0.0030111294715353797,135,20
6.944909018759003e-05,0.0005880900598845614,0.0003618008499278485,0.00023193450072150044,69,20
0.0004931165324072678,0.0007131576383063464,0.0022492527741422,0.0022454767638119717,128,20
0.0,0.0,0.0,0.0,114,20
0.0037129377061298242,0.003945513737229732,0.004287601701503,0.003901356033377469,48,20
0.0,0.0,0.0,0.0,53,20
0.0032806934903441554,0.001772028415550935,0.0037521328157832587,0.003545952773887487,28,20
0.0002836841788915502,0.0004505303184467415,0.0008242671160805337,0.0006894497178280881,54,20
0.0006215438839505087,0.0009492549471269617,0.0023675578515258283,0.0014972431988613034,108,20
0.0,0.0,0.0,0.0,112,20
0.0,0.0,0.0,0.0,17,20
0.00014595638804425952,0.00088646967117057,0.0011252359431367113,0.0006791385655866058,119,20
0.0,0.0,0.0,0.0,103,20
0.0002980288704535763,0.00037481834480869165,0.000772566887015789,0.00043474108100300594,58,20
