sepal_length,sepal_width,petal_length,petal_width,node,percentage
0.0,0.0,0.0,0.0,14,40
0.0006674074074074054,0.0037688888888888867,0.0009814814814814797,0.0022259259259259263,98,40
0.0,0.0,0.0,0.0,75,40
0.0,0.0,0.0,0.0,16,40
0.0033062724335393787,0.002307704648686603,0.007156845524582112,0.007186703779461318,131,40
0.003986988136077103,0.0021508071321284725,0.00593341920012284,0.005202336904178428,56,40
0.0,0.0,0.0,0.0,141,40
0.0,0.0,0.0,0.0,44,40
0.0031714195784941918,0.0024527962220176774,0.006186608694043242,0.0057693504792654905,29,40
0.006059546913666656,0.005478073393746552,0.011552833477930242,0.009508140508887928,120,40
0.0019955787697037456,0.004792995420821941,0.004405938593303134,0.003731005287078635,94,40
0.01543643371481078,0.018071380213950758,0.023414621289481272,0.020352516563504675,5,40
0.0,0.0,0.0,0.0,102,40
0.003979139594211583,0.0025908760973420326,0.0053856311656173324,0.0049445870618872656,51,40
0.0030378095338449364,0.004222511003974054,0.005328915442548446,0.004844009935383192,78,40
0.0,0.0,0.0,0.0,42,40
0.0024018534073415973,0.004719822178363821,0.0037765040786024067,0.0032069106532436552,92,40
0.0,0.0,0.0,0.0,66,40
0.0025283215578165,0.0027372809940328147,0.006392177887157608,0.005402774131312639,31,40
0.0,0.0,0.0,0.0,35,40
0.001744832885443809,0.004613955828815782,0.004914071134231851,0.0031069979533465174,90,40
0.0,0.0,0.0,0.0,84,40
0.0056791844535539525,0.005575284555997856,0.00925733767184524,0.007973593602387662,77,40
0.0,0.0,0.0,0.0,40,40
0.005211821444310952,0.004967130731444334,0.010222829842198418,0.009171126894638042,125,40
0.0,0.0,0.0,0.0,99,40
0.02012009504644581,0.025728539114340893,0.02817301114274983,0.02348199230632301,33,40
0.02156153536865455,0.024703744327703565,0.028283069667031178,0.02551970335694996,19,40
0.0030343566066697437,0.004604484341399174,0.005973045893873152,0.0030226000276691325,73,40
0.006086095588104128,0.008805239025254652,0.011864678295490488,0.010377473536793374,146,40
0.0033583546082499734,0.0036965477787365905,0.005688493000819958,0.004363072680918783,91,40
0.0,0.0,0.0,0.0,135,40
0.0,0.0,0.0,0.0,69,40
0.006446093469816394,0.008024486527069986,0.013305232142196194,0.011298360272667174,128,40
0.010713698487162698,0.014633370844916735,0.02059945947625038,0.016797392635617726,114,40
0.0,0.0,0.0,0.0,48,40
0.0,0.0,0.0,0.0,53,40
0.0,0.0,0.0,0.0,28,40
0.005531012680447304,0.006683938402209609,0.00801222278344044,0.006742470878902096,54,40
0.006998915678360222,0.00954147362848893,0.014114262014720613,0.011556302452763872,108,40
0.0,0.0,0.0,0.0,112,40
0.008101599486393222,0.01056773460766315,0.014768524273646286,0.012878673069051301,17,40
0.009454259237809194,0.013979623610477207,0.019043126424829297,0.015488937754311097,119,40
0.005671909322237026,0.006365961947065052,0.011042040354513671,0.00899501252892352,103,40
0.0038547393704114075,0.004245406488355531,0.005642936309785323,0.00375817348993955,58,40
