id,radius_mean,texture_mean,perimeter_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,concave points_mean,symmetry_mean,fractal_dimension_mean,radius_se,texture_se,perimeter_se,area_se,smoothness_se,compactness_se,concavity_se,concave points_se,symmetry_se,fractal_dimension_se,radius_worst,texture_worst,perimeter_worst,area_worst,smoothness_worst,compactness_worst,concavity_worst,concave points_worst,symmetry_worst,fractal_dimension_worst,node,percentage
9.911920559844313e-05,0.00012749642852437777,6.548583475969178e-05,0.00011209544181872312,0.0001798656774920135,4.529611151957101e-05,2.7120874978615066e-05,5.84232733453045e-05,0.00010380226145937785,4.356578286710889e-05,4.2623406639806715e-05,8.572251414967836e-05,6.228834864652907e-05,6.73225078338455e-05,0.00011387335491717235,5.985879866880634e-05,3.4320956214661085e-05,6.522024799502084e-05,5.5125986529866124e-05,7.454434191846495e-05,6.367505072961214e-05,0.000160935681588015,5.8063700833594476e-05,0.00012561049845735898,0.0002066299438640897,5.2701123064700285e-05,3.907258088499025e-05,6.235999671433398e-05,0.00011658557029378048,6.760575806973731e-05,5.4781873195305446e-05,421,30
0.00010713290000840827,0.0002362352579726684,8.101755909984193e-05,0.00023186022023809427,0.0002768356643568389,2.8729353040197766e-05,4.9503010395856854e-05,6.571927633649625e-05,6.376232530752177e-05,3.970766459621888e-05,5.72500979299264e-05,0.0001600489127212652,5.330583750698467e-05,0.00015806451629829657,0.00016753006356691214,7.631548659507912e-05,5.985900243958706e-05,8.968897526205003e-05,7.67934332569158e-05,6.123180919016332e-05,7.24882034115378e-05,0.00021056690580121542,6.515028042487874e-05,0.0002045210824564663,0.00023589872032488552,1.723144556744557e-05,2.845968947999134e-05,2.7507427655429752e-05,2.2245134148815914e-05,4.0583471424788943e-05,3.0484273457998224e-05,47,30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292,30
7.807335934962961e-06,1.094622580288688e-05,4.363999666456207e-06,1.1586494653796789e-05,1.4444621103342724e-05,3.506330906274423e-06,7.337512425409038e-06,1.433956642785346e-05,1.7000142125082394e-05,3.3381732081556714e-06,2.7867518302596945e-06,9.743800666677303e-06,3.8015352508780713e-06,9.885079242277783e-06,1.1026693403104836e-05,4.652253632371866e-06,4.715849192287205e-06,6.913527013850391e-06,5.560259821435794e-06,3.5447956215280404e-06,5.332761825969558e-06,1.3868239587414395e-05,3.5764097154995143e-06,1.3951265535410297e-05,1.6339407365698842e-05,3.3336858394949124e-06,4.986161414400135e-06,7.760066420755482e-06,8.987597054009725e-06,3.7489049103405954e-06,4.05855527886471e-06,186,30
0.00012134293918662252,0.00013332748553335013,3.293363823512082e-05,0.00015024005229716288,0.00017751713672497395,8.42290979159251e-05,0.00016696539460286632,0.0003058564960369634,0.0004147000949503209,6.766215889892279e-05,4.0140269084995895e-05,0.00013701342029696564,7.887049636719302e-05,0.00014671111168580513,0.00015245010285528705,9.064494700085487e-05,8.863224319499686e-05,0.0001099188043399563,0.0001169776275208371,7.736539336535287e-05,8.941156796129121e-05,0.00015931946846573213,3.502544902160576e-05,0.00017853305252981495,0.00020048892576552137,8.095715730614945e-05,0.0001276357392752207,0.000173221765850665,0.00034850029296371347,7.406881234169709e-05,7.144402343022558e-05,414,30
1.1005266890776683e-05,9.40206783540637e-06,7.967767463386628e-06,9.177395307022944e-06,1.474599121460712e-05,6.9719336543847524e-06,5.606649298690236e-06,1.1199429258074396e-05,1.5349582499547676e-05,4.472028810473705e-06,8.05374264303876e-06,1.885191434113495e-05,1.148997574674856e-05,2.226008602546562e-05,2.2374781945397934e-05,1.2457947168371729e-05,1.4136401746009362e-05,1.9590305762555663e-05,1.7769405347552482e-05,9.79168611156367e-06,1.4444280552744696e-05,6.364435238646059e-06,4.468098823517619e-06,6.475565553490828e-06,1.0270961952919113e-05,5.19826711030566e-06,7.99550560288647e-06,1.0775542570010563e-05,7.323494889782067e-06,7.035372661015877e-06,1.2303471774430764e-05,132,30
3.3650130282602054e-05,5.730306923802931e-05,2.1563138609685775e-05,5.935865776403633e-05,7.237685723629253e-05,1.7407068538302334e-05,3.173141292315503e-05,6.618060618579976e-05,8.474489420526e-05,1.744562571501423e-05,1.5118525740372911e-05,4.721913955391039e-05,1.745353637209188e-05,4.707349623564337e-05,5.1092813652599694e-05,2.1713794108988646e-05,2.0669210038621923e-05,3.035298967216554e-05,2.8723365478421252e-05,2.0055682844862655e-05,2.369594515564616e-05,7.100696941747333e-05,1.855675293722513e-05,6.98278739215331e-05,7.912573866121307e-05,1.7073018038938054e-05,2.47164911822848e-05,3.639368726761779e-05,5.607534812393563e-05,1.9480567208063182e-05,1.936642420512503e-05,161,30
8.653565429564068e-07,9.134364759165804e-07,5.448603322887128e-07,9.334657738916201e-07,1.3100295658433396e-06,3.725917876586894e-07,6.610441268818214e-07,1.06165437860542e-06,1.0856991275979557e-06,3.4855416046916444e-07,3.8461131960970027e-07,1.0416225572753277e-06,5.20823214769663e-07,1.1497826608564845e-06,1.265954865602418e-06,6.650462683208728e-07,6.930887476465893e-07,9.534862370559008e-07,7.812257188419079e-07,4.7274831865952567e-07,7.571875305166852e-07,5.929462419526827e-07,3.4454543701324375e-07,7.051126385260113e-07,9.575007007252888e-07,2.483962642386997e-07,5.729047590257492e-07,6.329980413610765e-07,4.80764749684451e-07,4.3669157657696647e-07,5.088037308049587e-07,197,30
0.0020844000600286653,0.003880850310267671,0.002044450313842967,0.0038720224779241023,0.004009227370847859,0.0016958696697300544,0.0026505417808598735,0.003969619827016212,0.004089739985612529,0.0015947236810756465,0.0016876494586587347,0.0029519166022033694,0.0016654621636311199,0.002837597187453953,0.003096777339656333,0.0018042709420611298,0.0016893708512983677,0.0020510025817544937,0.002014834705523762,0.001901029738613775,0.0017686537327187548,0.003867429216485578,0.0019530397150925392,0.003874977696941926,0.004014711146448099,0.0016374039954764807,0.002259199856593854,0.0029350855242731037,0.004161377000511202,0.00174517961967177,0.0016814297197973874,245,30
6.629145655812501e-05,8.798911938572219e-05,3.505504315550639e-05,9.436236677682079e-05,0.00012171133788434474,2.0119255153241185e-05,5.834826900763228e-05,0.00011008400502774634,4.7786583163636805e-05,3.7264916221776346e-05,3.288103906862102e-05,9.475035666824247e-05,2.6992110872939365e-05,9.29800095962429e-05,0.00010201178323014573,4.5161964955832615e-05,4.3312319301562995e-05,6.249207521058671e-05,4.6075217857803393e-05,4.654679577178627e-05,4.334818164286403e-05,0.0001334308871600874,2.602042432216288e-05,0.00013542430050471395,0.00015744474557847355,2.818612223154426e-05,6.256076089837595e-05,0.00010078244838662785,7.206291887858489e-05,3.9592485362236984e-05,4.215472326790577e-05,453,30
