sepal_length,sepal_width,petal_length,petal_width,node,percentage
0.0,0.0,0.0,0.0,14,30
4.7828664310426394e-05,0.00010244538772283418,9.802679891676098e-05,0.00013379463083782296,98,30
3.5079868951612624e-05,1.6229536290320905e-05,8.581293581335917e-05,9.548851041013231e-05,75,30
0.017457241844247837,0.015188736121172483,0.018920884011374275,0.01938058961487346,16,30
0.007051651597438492,0.0035908816172085297,0.007429809589707358,0.007593607026276344,131,30
0.00014854275319629983,8.56725427165289e-05,0.0003345292221402356,0.00036642548841876147,56,30
0.0021142404213487682,0.0008459068550941748,0.0033077230331634544,0.004664506296598323,141,30
0.005704376601543068,0.004403178529460504,0.006266236410876862,0.0063353928480489145,44,30
0.005375693424147019,0.004247109194537298,0.005753484332759781,0.005822722354266497,29,30
0.0032353123118879414,0.0014591879047203826,0.004871737836797326,0.005370469040989027,120,30
3.7333187537311475e-05,4.9629716688026256e-05,0.00011242866435485629,0.0001269640858623672,94,30
0.00750863945537183,0.006334817727489686,0.008161132360508541,0.008304977299019502,5,30
0.0,0.0,0.0,0.0,102,30
0.0,0.0,0.0,0.0,51,30
0.0,0.0,0.0,0.0,78,30
0.007766855386710767,0.00653997416430829,0.008374753872036272,0.008516925564821799,42,30
4.670473656506758e-05,9.456134846979113e-05,0.00015146365485390673,0.00018725206669154693,92,30
0.0,0.0,0.0,0.0,66,30
0.0037807866854886055,0.0027167174431258724,0.004455317998671616,0.004467632715445036,31,30
0.0,0.0,0.0,0.0,35,30
4.281556304954293e-05,8.37598883066642e-05,0.00014678530545192027,0.0001782715715825291,90,30
2.187500000000106e-05,1.8750000000001404e-05,8.91540707070713e-05,9.852907070707026e-05,84,30
0.0,0.0,0.0,0.0,77,30
0.009366419875786416,0.00795623970265108,0.010142880198375268,0.010326509856339542,40,30
0.0023246699835966483,0.0005843338265092683,0.0038688109228137116,0.0027782033977324628,125,30
4.160700269483774e-05,4.469968340281132e-05,0.0001132227015831084,0.00013106754494350754,99,30
0.011260778712764256,0.008889397975516994,0.012414058158821038,0.012674098176076523,33,30
0.0,0.0,0.0,0.0,19,30
4.898837625503517e-05,4.570511983760373e-05,0.00013491982273327214,0.00014443524237170818,73,30
0.00018047046886641936,0.00030318568932056404,0.000655936184195132,0.0011511239223822608,146,30
0.0,0.0,0.0,0.0,91,30
0.005057517349479663,0.0019286923944574514,0.005407465593815171,0.005684106533576257,135,30
7.504721604613813e-05,0.0001503188797735356,0.00030200499594513645,0.00027780724563230213,69,30
0.0,0.0,0.0,0.0,128,30
0.0005885647077318659,0.0009101756681072395,0.0028604390143343937,0.004521370551771846,114,30
0.012076043867175423,0.010345253399854988,0.013089765641263264,0.013345366778232406,48,30
0.0,0.0,0.0,0.0,53,30
0.005756539077431316,0.004570326014686172,0.006340220887887462,0.006433545473378693,28,30
2.9998286649630772e-05,3.23946774294355e-05,8.449795970731395e-05,8.909223021830923e-05,54,30
0.0005671773649407678,0.0005840655716347568,0.0025986483233122228,0.0016679905667878103,108,30
0.0,0.0,0.0,0.0,112,30
0.0,0.0,0.0,0.0,17,30
5.0526397618862197e-05,0.00026157339695903414,0.0001690291533369134,0.00020009164312006955,119,30
0.00037865151461757466,0.0003974826836633677,0.002562663346167448,0.0019292113397134433,103,30
4.017198839789728e-05,2.7202591258043405e-05,9.721842454425445e-05,0.00011358085555038517,58,30
