checking account status,Duration in month,Credit history,Purpose,Credit amount,Savings account/bonds,employment, Installment,status n sex, Other debtors / guarantors,residence,Property,Age in years,Other installment plans,Housing,existing credits no.,Job,liability responsibles,Telephone,foreign worker,node,percentage
7.421883328067362e-07,5.626805237257153e-06,1.7192033030049228e-06,1.1523940246146597e-06,3.4196174210463313e-06,1.1223701125804082e-06,1.1261231105626165e-06,5.611805382505737e-06,4.478201123952723e-06,1.6929350149904336e-06,2.259744652142429e-06,3.941404539612805e-06,1.6816771621810979e-06,1.6929350125693915e-06,2.2597446496913e-06,1.6929350125693915e-06,3.3595937987881757e-06,7.789023265742493e-06,3.378351214068481e-06,1.5737411100633067e-06,507,40
0.002074876489161712,0.0016121559630418647,0.0015296667074887714,0.0015553340848318846,0.0020856740183637784,0.0017710023850494312,0.0018716404069619424,0.0016351754173173547,0.0017406323976196553,0.0014044179485280786,0.0016778638248048387,0.001828338425180348,0.0014431733095105722,0.0017552306180631076,0.0014503725261771018,0.0013272780844181796,0.0015735446349436884,0.0014949732288343607,0.001801878493507248,0.00121895703729583,818,40
0.0003865623631868361,5.5815591079584726e-05,2.2069859487382874e-05,3.635135803469408e-05,7.029711970215515e-05,1.3499908403535191e-05,9.202811684599987e-05,4.134721498562206e-05,5.894426161349282e-05,2.1232743834206915e-05,4.407208349510917e-05,5.055430592785988e-05,2.7128036918512083e-05,3.682405126713004e-05,2.8804476253033152e-05,2.5791448949711064e-05,2.8248066371303772e-05,1.484045067040381e-05,3.4035973950318346e-05,2.0412420087682736e-05,452,40
3.3658781792942812e-06,8.212859239235358e-07,6.900230867396334e-07,5.390973457665291e-07,1.0798300867082158e-06,3.540806259566344e-07,5.779454297349422e-07,6.582449616435673e-07,5.033226376469794e-07,5.708792841466734e-07,5.292699565397775e-07,6.347438640337009e-07,3.6958868412570663e-07,5.172971172626828e-07,4.437480403501912e-07,3.90317253321273e-07,4.0275421850760724e-07,1.628308000829606e-06,6.028168004450447e-07,7.328706079777509e-07,368,40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242,40
2.39843689766393e-05,6.63968016514264e-06,6.746587078169408e-06,6.395969034941282e-06,9.55745003503506e-06,3.3922861684331535e-06,6.603370258278144e-06,5.957985311166114e-06,7.148459430512702e-06,3.9491437320354405e-06,5.523900173602406e-06,5.060473504006411e-06,4.12108690009436e-06,4.762835792237229e-06,4.446684207601559e-06,3.881909966726959e-06,4.555299747648301e-06,1.3126362392615366e-05,6.841853146026373e-06,3.351656053621428e-06,929,40
0.00018496356566437402,0.00035141959852513056,0.000408030673257499,0.0002821543357258406,0.000505908356862444,0.0002217240826170885,0.000466189881148628,0.0003902024681954302,0.0004352577160154899,0.00025845400991838006,0.00028721209075677597,0.00018407217562716314,0.00030800128600974905,0.0004228335626890941,0.00037794549651414374,0.0003734157359144434,0.00027141342804113994,0.00018301125803300342,0.0002727383683535181,0.00023307397917269186,262,40
0.0,0.0,0.0,5.555555555554943e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.521963824289267e-08,810,40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,40
0.000501820430378284,0.00012825660550859908,9.388790384964524e-05,0.00011061774869838462,0.00018009350783321438,6.0155569704721294e-05,6.889847256775892e-05,0.00010842447107854419,6.722377852570886e-05,9.801097329871412e-05,9.911551298330751e-05,0.00020873259029347485,7.09804814169832e-05,0.0001351742472438408,7.27411778182388e-05,8.29485965253649e-05,8.372835024304746e-05,3.8429591967404736e-05,9.211183944671753e-05,6.233382887417034e-05,49,40
1.307351573078534e-05,3.3313768051827724e-06,3.486973716786821e-06,3.1292528316380237e-06,4.627703534299673e-06,1.839376036840934e-06,3.747954306440097e-06,2.824956134479395e-06,3.476422856726539e-06,2.0874987265050495e-06,2.5664070713598425e-06,2.448235439631606e-06,1.8124844831643809e-06,2.6110953720739655e-06,2.0649744839301015e-06,1.7968526850934566e-06,1.9449873905473936e-06,2.864961398521387e-06,2.4439092461520995e-06,1.814664393596141e-06,446,40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,40
0.0013508158406105053,0.0009012943192209578,0.0009630266606823156,0.0009109283959570851,0.0010943020397709816,0.0011961130719950139,0.0009545886263074234,0.001039215478487154,0.001118166581783287,0.0007614377352684026,0.0008588976072666955,0.0010318170620253393,0.0008921415863896087,0.0010818874017406218,0.0011099072043675373,0.0008516202846208824,0.0008747550221560464,0.000780124799734617,0.0010860409544414438,0.0007057695769842567,968,40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345,40
0.0007272051516724867,0.00025104000432862845,0.00019240733645108297,0.00019741177715496873,0.00035411599305017904,0.0001593504902249855,0.0002284858211049658,0.0003835570887444316,0.0003328677740880337,0.00019835456782814608,0.0002308134175544767,0.0002500681931451094,0.0002532339300762455,0.00035441234365976457,0.00022421782879496676,0.0001855614044642434,0.00024722016005812293,0.0005057391134256118,0.00029449486409652455,0.00017813764739243318,971,40
0.00041610485169092204,5.797533467650441e-05,4.49100968243611e-05,4.704679656288522e-05,9.756913758063643e-05,1.9671473440536482e-05,3.070949839682612e-05,6.382759758826857e-05,7.599501800228085e-05,2.8731229222080766e-05,6.440273659264739e-05,3.2848253850105664e-05,5.2561225958268223e-05,6.258648370568133e-05,8.219085721722835e-05,3.3736939237885767e-05,4.0794905830152555e-05,1.944983048408874e-05,4.061622091149116e-05,2.7670875263239362e-05,133,40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,40
0.0012252755383123535,0.0007687448824478412,0.0007729553907704516,0.0007262150650173197,0.0009644461228744277,0.00088428975668112,0.0008922883521791271,0.0007994666645939847,0.0007938612195229819,0.0006186823321755869,0.0007516120870556906,0.0008539340619410549,0.0007598621108164832,0.0009934520313229797,0.0006638941638030518,0.000687764525517777,0.0007423195276349496,0.0006601291303249836,0.0009192325275827827,0.0005726920221250266,6,40
0.0019937097065663677,0.0017671367439688812,0.0016556359038091234,0.0017025874317581342,0.001973976937125016,0.0018115433024103933,0.001777188885007175,0.0017836447005495598,0.0017491668251185463,0.0016908231242008871,0.0018504839622782714,0.0019022215999788868,0.0016301297236273053,0.0018448579041979887,0.0016464941338005623,0.0015635478281720147,0.0017011555011687113,0.0016262262790671747,0.001874094895959281,0.0014746525522198514,600,40
1.8376452613711844e-07,5.627232952227046e-07,5.591394265232359e-07,5.66307161801541e-07,5.591394265232359e-07,5.555555555554943e-07,0.0,5.555555555554943e-07,1.6702498207883465e-06,1.1111111111109886e-06,1.114694623655791e-06,5.591394265232359e-07,5.555555555554943e-07,5.591394265232359e-07,1.114694623655791e-06,5.591394265232359e-07,1.1111111111109886e-06,3.5842293906806085e-09,1.67383297491021e-06,9.794135737299646e-07,496,40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702,40
