age,shape,margin,density,node,percentage
0.00021221315283186587,0.0007973235992669738,0.0015257128930259393,0.00014683037218763835,241,20
0.0,0.0,0.0,0.0,852,20
0.0,2.1743857360293322e-08,2.3374577785935272e-07,0.0,436,20
4.4781583174627984e-05,0.00041867408534056953,0.0009526893117045223,4.589244717856027e-05,386,20
0.0,0.0,0.0,0.0,345,20
2.9195088278472304e-06,5.049309749537359e-05,0.00012061342231600388,1.2996808501168217e-05,311,20
0.0,0.0,0.0,0.0,875,20
7.526719855486149e-09,1.2310720985077654e-05,2.0148159845155173e-05,6.773893407932711e-07,267,20
1.376934334064628e-05,3.718422816417982e-05,0.0013953094110713082,0.00034208818373316415,35,20
0.0,0.0,0.0,0.0,78,20
0.0,0.0,0.0,0.0,604,20
0.0,0.0,0.0,0.0,347,20
0.0,0.0,0.0,0.0,191,20
0.0,0.0,0.0,0.0,104,20
0.0,0.0,0.0,0.0,711,20
0.001618639620147251,0.0019179289835855114,0.002109963487946024,0.0013960861896372592,754,20
0.0009468844475593176,0.0015611528165282648,0.0021889519148474076,0.0015682318523319242,101,20
0.0,0.0,0.0,0.0,790,20
0.0,0.0,0.0,0.0,926,20
0.0,0.00014327293580960676,0.0005134326631480088,5.750713214965229e-07,94,20
0.0,0.0,7.009829755641089e-07,0.0,228,20
0.0006310131890139033,0.001708351752908423,0.0006973662714332837,0.00026898186402035315,388,20
0.0023628021502529253,0.002572145909501521,0.0028276122701679607,0.0023901537021689912,828,20
0.0,0.0,0.0,0.0,90,20
0.0,1.2878980094724086e-07,2.868496283140267e-07,2.3416461772623575e-08,672,20
0.0,0.0,0.0,0.0,681,20
3.5161292492157235e-05,0.000182407249853874,0.0005861651210972788,1.5036405557851894e-05,248,20
0.0,0.0,0.0,0.0,370,20
0.0,0.0,0.0,0.0,34,20
0.0,6.227151358273566e-06,1.2308971793266127e-06,2.591624428404633e-07,809,20
0.0,0.0,0.0,0.0,366,20
0.0,0.0,0.0,0.0,238,20
0.00013481953774679067,0.0014946106895825637,0.0015240401169394804,0.0005751193963769115,41,20
0.0024549052009235394,0.002667318067569007,0.002943567937338979,0.0024415859265295658,371,20
0.0,0.0,0.0,0.0,17,20
7.670445778220009e-05,0.0003374175915144247,0.001189651997380449,7.268377368776158e-05,435,20
0.001649085612433546,0.0018843262136577499,0.002147753819151922,0.0015790011073018423,306,20
0.0,0.0,0.0,0.0,552,20
0.0,0.0,0.0,0.0,233,20
0.0,0.0,0.0,0.0,504,20
0.0,0.0,0.0,0.0,937,20
0.00013271995500846416,0.0004186535087950205,0.0013521402328057865,0.00015443349482585704,535,20
0.0,1.1344169531376118e-05,6.898124550752575e-06,6.03540198798331e-07,207,20
0.0007729940673164595,0.001477736698583121,0.002169885350223473,0.0014599279462296673,339,20
0.0,1.2121028225427005e-05,1.0385879100837906e-05,6.095756007863144e-07,189,20
0.0,1.2557005592355985e-07,2.7967838760617606e-07,2.2831050228307987e-08,676,20
0.0,2.7397260273969585e-06,2.6733817258896807e-05,0.0,298,20
0.0020265796335168663,0.0022112355676069044,0.0023979007580288182,0.001977901916005941,709,20
0.0,0.0,0.0,0.0,309,20
0.0,6.291155046221812e-06,5.572247965440284e-07,2.6151846504810387e-07,917,20
0.0004457187248888032,0.000814222271978981,0.0018561628607000266,0.00043404572126541185,119,20
6.849315068492396e-07,9.517434460069726e-06,0.0008032587220014441,1.300602863643417e-06,159,20
0.0,0.0,0.0,0.0,945,20
0.0,0.0,5.11142915559134e-09,0.0,433,20
0.0006007271115076303,0.000795605102294966,0.00029126517402203417,0.00014497821092830594,429,20
0.0,0.0,0.0,0.0,919,20
0.0,0.0,0.0,0.0,915,20
0.0,0.0,0.0,0.0,858,20
0.0,0.0,0.0,0.0,737,20
0.0,0.0,0.0,0.0,900,20
0.00048520390450112387,0.0005744395024952792,0.0021952193607260298,0.0002606556394790525,452,20
0.0,0.0,0.0,0.0,625,20
0.0017473489890307483,0.0020812210886064064,0.0023234045874246344,0.0016232616991673436,6,20
0.0,0.0,0.0,0.0,486,20
0.0,0.0,0.0,0.0,472,20
0.0,0.0,0.0,0.0,865,20
0.0020270732900491955,0.002204458641438675,0.0024494716404472386,0.001988289319160042,541,20
0.0,0.0,0.0,0.0,389,20
0.0,0.0,0.0,0.0,304,20
9.248523154812997e-05,0.0003646710789585862,0.0012312036216420037,0.0001027700138394814,612,20
0.0,0.0,0.0,0.0,194,20
0.00013247191545522497,0.00041488761205181343,0.0013400703183006515,0.00015642199390066157,509,20
0.0,6.18682012126664e-06,2.2961316715303038e-06,0.0,891,20
0.0,0.0,0.0,0.0,516,20
0.0,0.0,0.0,0.0,483,20
5.890779229686013e-05,0.0002574642283743632,0.000317349051005328,4.8644021182858456e-05,467,20
0.0,2.2094564737072245e-08,2.375158710506326e-07,0.0,923,20
0.0,0.0,0.0,0.0,148,20
0.0003617279464344677,0.0017347758937948888,0.0020412609048565743,0.0008550255431419085,943,20
0.002053863656223527,0.002226219296310682,0.0024763529515360715,0.002089501825367105,59,20
0.0,0.0,0.0,0.0,833,20
2.9584356122185264e-06,4.988595404282159e-05,0.00011010805293725905,1.3170939426354701e-05,684,20
0.0,0.0,5.149860953753681e-09,0.0,683,20
0.004088764967153087,0.004482363076687692,0.004929087140767669,0.004129758050327551,372,20
0.0,0.0,0.0,0.0,154,20
0.0,0.0,0.0,0.0,839,20
0.002548997405895409,0.002772371063690578,0.0030477691963568584,0.0025803569903541743,3,20
0.0,0.0,0.0,0.0,677,20
0.0,0.0,5.188875051888179e-09,0.0,953,20
0.00018317408405781686,0.0007864993497263678,0.0015328590767252066,0.00014028505688587625,736,20
0.0,0.0,0.0,0.0,667,20
0.0026590167921769067,0.002889473885415302,0.003175788688144902,0.0026876553603897508,720,20
0.0,1.2662526647753933e-07,2.8202862615748845e-07,2.3022907793251752e-08,890,20
0.0,0.0,0.0,0.0,242,20
0.0,0.0,0.0,0.0,643,20
0.0014145074169293573,0.0017859450257791472,0.002195487536133682,0.00137889945253924,117,20
0.0,0.0,0.0,0.0,641,20
2.202950362829558e-05,0.0001336435381554374,0.00021560042888051363,3.055246055558305e-05,286,20
0.001401025333348746,0.0019049060562807171,0.0022217195054673117,0.0011542323992974996,701,20
0.0,0.0,0.0,0.0,2,20
0.0,0.0,0.0,0.0,502,20
0.004681017565351379,0.005049491357357384,0.0056509780929795425,0.004707347507357393,65,20
0.0026440811602656852,0.002857215700948464,0.003168436690736545,0.002657543553731232,764,20
0.002768245621500771,0.002995475541586701,0.0033188254050955544,0.0028072172419382133,553,20
0.0,0.0,0.0,0.0,647,20
0.0,0.0,0.0,0.0,952,20
0.0,0.0,0.0,0.0,274,20
0.0,0.0,0.0,0.0,830,20
0.0,0.0,0.0,0.0,314,20
0.0,0.0,0.0,0.0,791,20
0.002051823654273553,0.002223162643087067,0.002441743485128928,0.002055090173675096,142,20
0.0,1.0921111319803469e-05,9.32856390802869e-06,5.805481912250613e-07,731,20
0.005524661132424627,0.0059536712220226926,0.006654484574486173,0.005609647149247642,743,20
2.9984144718431015e-06,4.919665408871686e-05,0.0003932290402325062,1.3348913352710791e-05,635,20
0.0015981875713132867,0.0014132887602692015,0.002175385336697163,0.001347153827381165,13,20
6.601589739240675e-07,2.4692434907117433e-05,6.537924733345425e-05,5.082414533315276e-06,120,20
0.0,0.0,0.0,0.0,73,20
0.0,0.0,1.5806103652698167e-08,0.0,412,20
0.0,0.0,0.0,0.0,349,20
0.0,0.0,0.0,0.0,463,20
0.0,0.0,0.0,0.0,629,20
0.0,0.0,0.0,0.0,111,20
0.0,0.0,0.0,0.0,675,20
0.0,0.0,0.0,0.0,913,20
0.0,7.040532534424192e-06,6.870382642774068e-05,2.6391771702102227e-07,175,20
0.002916278575172946,0.0031610391754326992,0.003490191904107839,0.002951340478730747,430,20
0.0,0.0,0.0,0.0,652,20
0.003083041718768227,0.003340686423570124,0.0036876963829341938,0.003118901556828202,250,20
0.0,0.0,0.0,0.0,262,20
0.0,0.0,0.0,0.0,521,20
0.0,0.0,0.0,0.0,631,20
0.000396536684752106,0.0007419689859667202,0.0017495662194617104,0.00039968136675512143,512,20
6.9890970086657104e-09,9.623926993485758e-06,0.0001633017309125167,6.29004387879466e-07,8,20
0.0,0.0,0.0,0.0,800,20
0.0020704847099566556,0.0022425611393795345,0.0024721884455720265,0.0020747198834178715,56,20
0.0,0.0,0.0,0.0,946,20
5.487056316590719e-06,0.0005845056465121825,0.0004092364226887087,4.794093980587091e-06,426,20
0.0018949988051496533,0.0020353930372445884,0.0022352016367613936,0.001829186255238226,331,20
5.134819644823825e-05,1.95987971632273e-05,0.00150127355707356,0.0005032600312115962,84,20
0.0,0.0,0.0,0.0,857,20
7.364854912357415e-09,1.5015385399360938e-05,2.4458954979048492e-05,6.628218280880395e-07,186,20
0.0,0.0,0.0,0.0,125,20
0.0,0.0,0.0,0.0,255,20
0.0,0.0,0.0,0.0,434,20
0.0060428001201367765,0.006512980916784348,0.007335775402488155,0.005940855282477404,927,20
0.0,0.0,0.0,0.0,801,20
1.3021380443310814e-06,2.673290676356443e-05,7.476394532391371e-05,1.143190812303261e-05,763,20
0.0,0.0,0.0,0.0,363,20
0.0,0.0,0.0,0.0,81,20
0.0,0.0,0.0,0.0,201,20
0.0031673094644593764,0.00343049888080905,0.003799203238515286,0.003195111941385829,551,20
0.0,8.170972951839422e-07,1.2060404439740841e-06,2.4032684450850514e-08,415,20
0.0,0.0,0.0,0.0,724,20
0.003385969614177278,0.0036680499659024687,0.004059691634454729,0.003421185723382786,911,20
7.004974401549837e-08,2.0599786555270074e-05,3.280706300426471e-05,7.471773648153459e-07,258,20
0.0,0.0,0.0,0.0,50,20
0.0,0.0,0.0,0.0,195,20
0.0019312252881628757,0.0021078740588984617,0.002281579821559536,0.001985722331635198,464,20
0.0,0.0,0.0,0.0,510,20
0.002132411068894206,0.002304483647331787,0.002540411692046466,0.0021360439301985677,350,20
0.0,0.0,0.0,0.0,340,20
0.0,0.0,0.0,0.0,640,20
0.0,0.0,0.0,0.0,528,20
0.0,0.0,0.0,0.0,449,20
0.0,2.2274195344690718e-08,2.3944689439250766e-07,0.0,899,20
0.0,0.0,0.0,0.0,200,20
0.0,0.0,0.0,0.0,592,20
0.0,0.0,0.0,0.0,563,20
0.0,0.0,0.0,0.0,395,20
0.0,0.0,0.0,0.0,716,20
0.0,1.2990005785195846e-07,2.893224699374235e-07,2.3618327822387573e-08,527,20
1.31841476988522e-06,1.348712493768687e-05,0.000339999408008913,1.1575544838680243e-05,664,20
0.0,0.0,0.0,0.0,180,20
0.0019479866485317375,0.0021011341667888893,0.0023101618762791276,0.001903881265715247,318,20
0.0,0.0,0.0,0.0,930,20
6.446258215964424e-07,2.2065578613100246e-05,5.895700406793799e-05,6.315385833533598e-06,494,20
0.0,0.0,0.0,0.0,47,20
0.0,1.1025487236568344e-05,6.681175316679215e-06,5.861303853714561e-07,480,20
0.0,0.0,0.0,0.0,784,20
0.0058643665031968585,0.006565346903996237,0.0072852355419651856,0.00614222313924722,19,20
0.0,0.0006732413845739635,5.318408752936832e-07,2.6051550490968776e-05,614,20
0.0,0.0,0.0,0.0,750,20
0.0,0.0,0.0,0.0,244,20
0.0,0.0,0.0,0.0,437,20
0.0,0.0,0.0,0.0,789,20
0.0,0.0,0.0,0.0,216,20
0.0,0.0,0.0,0.0,795,20
0.0021917066932023842,0.0023712069385889577,0.002613698411099114,0.00219887066369378,177,20
0.0012167166052844379,0.0017396884761550445,0.0019333133184046601,0.0009752928397478654,607,20
7.444907683143909e-09,1.0859063186629308e-05,1.9944137388260454e-05,6.700264131759529e-07,60,20
6.471967180026716e-05,0.0002895312947515358,0.00040980656533779104,6.445829112574798e-05,268,20
0.0,1.2769836195616255e-07,2.84418699260518e-07,2.3218017181330155e-08,787,20
0.0,0.0,0.0,0.0,414,20
0.0,0.0,0.0,0.0,853,20
9.536787046201785e-05,0.0003450703265907552,0.0005347526461007933,0.00010408790612321564,223,20
0.0,0.0,1.59286315879904e-08,0.0,760,20
0.0,0.0,0.0,0.0,950,20
3.0817037627276318e-06,5.4028750166704856e-05,0.00011882476582551548,1.3730109507897747e-05,772,20
0.0,0.0,0.0,0.0,495,20
0.0002499598597663508,0.0005550231116087161,0.001518455540456982,0.0002636235610188025,205,20
0.0,0.0,0.0,0.0,599,20
0.0,0.0,0.0,0.0,902,20
6.926266824004333e-08,1.8452457341526187e-05,3.044372873149539e-05,7.387821135252859e-07,560,20
0.0,0.0,0.0,0.0,804,20
2.236880469551018e-05,0.00013380582853491578,0.00024082680952645507,3.238760080442257e-05,181,20
0.0020037229609169826,0.0021481707649606704,0.0024254128392871927,0.0019433603714512709,12,20
0.0,0.0,0.0,0.0,587,20
0.008890554168087268,0.009848020355994365,0.01092785331294778,0.009213334708870818,85,20
3.039488642690267e-06,4.850742730765973e-05,0.00012647206689181016,1.4215328154439774e-05,814,20
0.0,0.0,0.0,0.0,622,20
0.0,0.0,0.0,0.0,938,20
0.0022251437312193183,0.0023974945740797395,0.0026520596514338904,0.002234016690931667,355,20
0.0,0.0,0.0,0.0,855,20
0.0,0.0,0.0,0.0,663,20
0.0,0.0,0.0,0.0,135,20
0.0,1.3102962357241027e-07,2.6318126592169738e-05,2.382370458606051e-08,610,20
0.0,0.0,0.0,0.0,160,20
0.0,0.0,0.0,0.0,567,20
0.0,2.1917808219175668e-08,2.3561574408222753e-07,0.0,571,20
0.0,0.0,0.0,0.0,957,20
0.0,0.0,0.0,0.0,525,20
0.0006088991242686104,0.0013013797137396467,0.002126820305495646,0.0003598957970793368,871,20
0.0,0.0,0.0,0.0,453,20
0.0,0.0,0.0,0.0,107,20
7.134703196346246e-09,1.3946394279242259e-05,0.00018121742436650622,6.421086459602882e-07,202,20
0.0,0.0,0.0,0.0,49,20
0.0,0.0,0.0,0.0,889,20
0.0,0.0,0.0,0.0,690,20
0.0,6.237904848400174e-06,2.3151022734478976e-06,2.7397260273969585e-06,121,20
0.0,0.0,0.0,0.0,699,20
0.0012517782481824091,0.001809505327261392,0.002174076426597017,0.0011317076218457483,187,20
0.0,0.0,0.0,0.0,108,20
0.003500882814397846,0.003786077790084671,0.004209245082026924,0.0035368056843658887,679,20
0.0,1.113187737528789e-05,8.798780742157102e-06,5.918209716371985e-07,649,20
0.0,0.0,0.0,0.0,598,20
0.0,0.0,0.0,0.0,16,20
0.0014656713141399575,0.0017103067860900613,0.0020379409095704773,0.0011351232699222096,543,20
7.529328718567101e-05,0.001026044318563558,0.0008600578955477485,3.770520855021835e-05,582,20
0.0,0.0,0.0,0.0,782,20
0.0,0.0,6.849315068492396e-07,0.0,307,20
0.0,0.0,0.0,0.0,354,20
0.0022467173065679443,0.0024229920389652318,0.0027094419818025186,0.0022359779947267347,156,20
0.0,0.0,0.0,0.0,686,20
0.0,0.0,0.0,0.0,740,20
0.0,0.0,0.0,0.0,788,20
0.0,0.0,0.0,0.0,637,20
0.0,0.0,0.0,0.0,881,20
0.0,0.0,0.0,0.0,428,20
0.0037925940177774764,0.0041203342362943676,0.004575431285863465,0.0038332610128474307,106,20
0.0,0.0,0.0,0.0,374,20
0.0,0.0,0.0,0.0,23,20
0.00032051189765769947,0.0006322703800420456,0.0009398269144664571,0.00031900137928927053,797,20
0.00026471512774735165,0.0009192153359453033,0.0017986257496452854,0.0001808368940669617,69,20
0.0,0.0,0.0,0.0,383,20
0.0,0.0,0.0,0.0,816,20
0.0,1.055651202989246e-05,6.832270230696137e-06,5.976231380257984e-07,799,20
0.0,0.0,0.0,0.0,419,20
0.0011169442458839431,0.0017684612646325967,0.002061097213550955,0.000828734048234999,364,20
0.0,7.644450024618382e-06,1.219908370954855e-06,2.5684849245795917e-07,879,20
0.0,0.0,0.0,0.0,870,20
0.0022860758620889465,0.0024871105020157075,0.0027316214294988267,0.0023125305823265122,867,20
0.0014767425293186298,0.00171859117615568,0.0019427630650731176,0.0011754125036990029,838,20
0.0,0.0,0.0,0.0,74,20
2.3004021181031782e-06,3.89473653310311e-05,0.00034744100714792086,1.4258099477145803e-05,218,20
0.0,0.0,0.0,0.0,484,20
0.0,0.0,0.0,0.0,265,20
0.0,0.0,1.3750904527866309e-06,0.0,329,20
0.0,0.0,0.0,0.0,110,20
0.0,0.0,0.0,0.0,931,20
7.209805335255154e-09,1.3408809974154106e-05,2.3284199542646667e-05,6.488676843388175e-07,837,20
0.00036973309626114686,0.0007025737953220463,0.00167369379437456,0.00036446882921066905,185,20
0.00014415662122638833,0.000716205442860783,0.0014435553476872735,0.00011918645769584603,638,20
0.0,0.0,0.0,0.0,368,20
7.286505392013187e-09,1.0132204701174042e-05,2.2848727103899634e-05,6.557705320445497e-07,529,20
6.522999385202096e-07,2.1708061080353553e-05,0.0003025831926480066,5.021934366306488e-06,873,20
0.0,0.0,0.0,0.0,61,20
0.0,0.0,0.0,0.0,850,20
0.0,0.0,0.0,0.0,301,20
0.0,0.0,0.0,0.0,735,20
0.0,0.0,0.0,0.0,613,20
0.0,0.0,0.0,0.0,770,20
0.0,0.00011049732738762986,4.7778388353839066e-05,5.696968231647797e-07,704,20
0.0006997937213271399,0.0016740827995739664,0.0006248474782627,0.0003383011394735884,824,20
7.0611495551468005e-09,9.732716020661047e-06,2.0481120119561832e-05,6.35488969197811e-07,811,20
0.0,0.0,0.0,0.0,134,20
0.003943199296052121,0.004269388278204032,0.004728202177346989,0.004028634178333339,459,20
0.0,0.0,0.0,0.0,320,20
0.0,1.0533998484075845e-05,1.2001220803149269e-06,3.245689032292604e-05,57,20
0.0,0.0,0.0,0.0,884,20
