node,age,shape,margin,density
241,0.0017301038062283738,0.0017301038062283738,0.0017301038062283738,0.0017301038062283738
852,0.0017331074586697424,0.0017331074586697424,0.0017331074586697424,0.0017331074586697424
436,0.0017361268096430346,0.0017361268096430346,0.0017361268096430346,0.0017361268096430346
386,0.0017391619963731798,0.0017391619963731798,0.0017391619963731798,0.0017391619963731798
345,0.0017422131577703257,0.0017422131577703257,0.0017422131577703257,0.0017422131577703257
311,0.0017452804344565412,0.0017452804344565412,0.0017452804344565412,0.0017452804344565412
875,0.0017483639687930369,0.0017483639687930369,0.0017483639687930369,0.0017483639687930369
267,0.001751463904907918,0.001751463904907918,0.001751463904907918,0.001751463904907918
35,0.0017545803887244803,0.0017545803887244803,0.0017545803887244803,0.0017545803887244803
78,0.0017577135679900597,0.0017577135679900597,0.0017577135679900597,0.0017577135679900597
604,0.001760863592305454,0.001760863592305454,0.001760863592305454,0.001760863592305454
347,0.0017640306131549242,0.0017640306131549242,0.0017640306131549242,0.0017640306131549242
191,0.0017672147839367922,0.0017672147839367922,0.0017672147839367922,0.0017672147839367922
104,0.0017704162599946488,0.0017704162599946488,0.0017704162599946488,0.0017704162599946488
711,0.0017736351986491845,0.0017736351986491845,0.0017736351986491845,0.0017736351986491845
754,0.0017768717592306612,0.0017768717592306612,0.0017768717592306612,0.0017768717592306612
101,0.001780126103112036,0.001780126103112036,0.001780126103112036,0.001780126103112036
790,0.0017833983937427568,0.0017833983937427568,0.0017833983937427568,0.0017833983937427568
926,0.0017866887966832415,0.0017866887966832415,0.0017866887966832415,0.0017866887966832415
94,0.0017899974796400622,0.0017899974796400622,0.0017899974796400622,0.0017899974796400622
228,0.0017933246125018468,0.0017933246125018468,0.0017933246125018468,0.0017933246125018468
388,0.0017966703673759174,0.0017966703673759174,0.0017966703673759174,0.0017966703673759174
828,0.0018000349186256851,0.0018000349186256851,0.0018000349186256851,0.0018000349186256851
90,0.001803418442908816,0.001803418442908816,0.001803418442908816,0.001803418442908816
672,0.001806821119216191,0.001806821119216191,0.001806821119216191,0.001806821119216191
681,0.0018102431289116763,0.0018102431289116763,0.0018102431289116763,0.0018102431289116763
248,0.0018136846557727253,0.0018136846557727253,0.0018136846557727253,0.0018136846557727253
370,0.0018171458860318335,0.0018171458860318335,0.0018171458860318335,0.0018171458860318335
34,0.0018206270084188676,0.0018206270084188676,0.0018206270084188676,0.0018206270084188676
809,0.0018241282142042884,0.0018241282142042884,0.0018241282142042884,0.0018241282142042884
366,0.0018276496972432928,0.0018276496972432928,0.0018276496972432928,0.0018276496972432928
238,0.0018311916540208963,0.0018311916540208963,0.0018311916540208963,0.0018311916540208963
41,0.0018347542836979797,0.0018347542836979797,0.0018347542836979797,0.0018347542836979797
371,0.0018383377881583272,0.0018383377881583272,0.0018383377881583272,0.0018383377881583272
17,0.001841942372056677,0.001841942372056677,0.001841942372056677,0.001841942372056677
435,0.0018455682428678121,0.0018455682428678121,0.0018455682428678121,0.0018455682428678121
306,0.0018492156109367209,0.0018492156109367209,0.0018492156109367209,0.0018492156109367209
552,0.0018528846895298492,0.0018528846895298492,0.0018528846895298492,0.0018528846895298492
233,0.0018565756948874784,0.0018565756948874784,0.0018565756948874784,0.0018565756948874784
504,0.0018602888462772534,0.0018602888462772534,0.0018602888462772534,0.0018602888462772534
937,0.0018640243660488945,0.0018640243660488945,0.0018640243660488945,0.0018640243660488945
535,0.0018677824796901222,0.0018677824796901222,0.0018677824796901222,0.0018677824796901222
207,0.0018715634158838269,0.0018715634158838269,0.0018715634158838269,0.0018715634158838269
339,0.0018753674065665174,0.0018753674065665174,0.0018753674065665174,0.0018753674065665174
189,0.0018791946869880817,0.0018791946869880817,0.0018791946869880817,0.0018791946869880817
676,0.0018830454957728935,0.0018830454957728935,0.0018830454957728935,0.0018830454957728935
298,0.0018869200749823027,0.0018869200749823027,0.0018869200749823027,0.0018869200749823027
709,0.001890818670178547,0.001890818670178547,0.001890818670178547,0.001890818670178547
309,0.001894741530490121,0.001894741530490121,0.001894741530490121,0.001894741530490121
917,0.001898688908678642,0.001898688908678642,0.001898688908678642,0.001898688908678642
119,0.0019026610612072584,0.0019026610612072584,0.0019026610612072584,0.0019026610612072584
159,0.001906658248310635,0.001906658248310635,0.001906658248310635,0.001906658248310635
945,0.0019106807340665646,0.0019106807340665646,0.0019106807340665646,0.0019106807340665646
433,0.0019147287864692479,0.0019147287864692479,0.0019147287864692479,0.0019147287864692479
429,0.0019188026775042888,0.0019188026775042888,0.0019188026775042888,0.0019188026775042888
919,0.001922902683225452,0.001922902683225452,0.001922902683225452,0.001922902683225452
915,0.0019270290838332318,0.0019270290838332318,0.0019270290838332318,0.0019270290838332318
858,0.0019311821637552863,0.0019311821637552863,0.0019311821637552863,0.0019311821637552863
737,0.0019353622117287824,0.0019353622117287824,0.0019353622117287824,0.0019353622117287824
900,0.0019395695208847146,0.0019395695208847146,0.0019395695208847146,0.0019395695208847146
452,0.0019438043888342447,0.0019438043888342447,0.0019438043888342447,0.0019438043888342447
625,0.0019480671177571267,0.0019480671177571267,0.0019480671177571267,0.0019480671177571267
6,0.0019523580144922745,0.0019523580144922745,0.0019523580144922745,0.0019523580144922745
486,0.001956677390630532,0.001956677390630532,0.001956677390630532,0.001956677390630532
472,0.001961025562609711,0.001961025562609711,0.001961025562609711,0.001961025562609711
865,0.0019654028518119645,0.0019654028518119645,0.0019654028518119645,0.0019654028518119645
541,0.001969809584663561,0.001969809584663561,0.001969809584663561,0.001969809584663561
389,0.0019742460927371277,0.0019742460927371277,0.0019742460927371277,0.0019742460927371277
304,0.0019787127128564424,0.0019787127128564424,0.0019787127128564424,0.0019787127128564424
612,0.0019832097872038434,0.0019832097872038434,0.0019832097872038434,0.0019832097872038434
194,0.001987737663430336,0.001987737663430336,0.001987737663430336,0.001987737663430336
509,0.001992296694768479,0.001992296694768479,0.001992296694768479,0.001992296694768479
891,0.00199688724014813,0.00199688724014813,0.00199688724014813,0.00199688724014813
516,0.0020015096643151396,0.0020015096643151396,0.0020015096643151396,0.0020015096643151396
483,0.0020061643379530817,0.0020061643379530817,0.0020061643379530817,0.0020061643379530817
467,0.0020108516378081124,0.0020108516378081124,0.0020108516378081124,0.0020108516378081124
923,0.0020155719468170517,0.0020155719468170517,0.0020155719468170517,0.0020155719468170517
148,0.0020203256542387898,0.0020203256542387898,0.0020203256542387898,0.0020203256542387898
943,0.002025113155789119,0.002025113155789119,0.002025113155789119,0.002025113155789119
59,0.0020299348537790927,0.0020299348537790927,0.0020299348537790927,0.0020299348537790927
833,0.002034791157257033,0.002034791157257033,0.002034791157257033,0.002034791157257033
684,0.002039682482154286,0.002039682482154286,0.002039682482154286,0.002039682482154286
683,0.0020446092514348514,0.0020446092514348514,0.0020446092514348514,0.0020446092514348514
372,0.002049571895249014,0.002049571895249014,0.002049571895249014,0.002049571895249014
154,0.0020545708510910847,0.0020545708510910847,0.0020545708510910847,0.0020545708510910847
839,0.002059606563961406,0.002059606563961406,0.002059606563961406,0.002059606563961406
3,0.0020646794865327393,0.0020646794865327393,0.0020646794865327393,0.0020646794865327393
677,0.002069790079321187,0.002069790079321187,0.002069790079321187,0.002069790079321187
953,0.0020749388108617867,0.0020749388108617867,0.0020749388108617867,0.0020749388108617867
736,0.0020801261578889414,0.0020801261578889414,0.0020801261578889414,0.0020801261578889414
667,0.002085352605521828,0.002085352605521828,0.002085352605521828,0.002085352605521828
720,0.002090618647454964,0.002090618647454964,0.002090618647454964,0.002090618647454964
890,0.0020959247861540883,0.0020959247861540883,0.0020959247861540883,0.0020959247861540883
242,0.0021012715330575426,0.0021012715330575426,0.0021012715330575426,0.0021012715330575426
643,0.0021066594087833313,0.0021066594087833313,0.0021066594087833313,0.0021066594087833313
117,0.002112088943342051,0.002112088943342051,0.002112088943342051,0.002112088943342051
641,0.0021175606763558907,0.0021175606763558907,0.0021175606763558907,0.0021175606763558907
286,0.0021230751572839006,0.0021230751572839006,0.0021230751572839006,0.0021230751572839006
701,0.0021286329456537537,0.0021286329456537537,0.0021286329456537537,0.0021286329456537537
2,0.002134234611300211,0.002134234611300211,0.002134234611300211,0.002134234611300211
502,0.0021398807346105293,0.0021398807346105293,0.0021398807346105293,0.0021398807346105293
65,0.0021455719067770464,0.0021455719067770464,0.0021455719067770464,0.0021455719067770464
764,0.002151308730057199,0.002151308730057199,0.002151308730057199,0.002151308730057199
553,0.002157091818041224,0.002157091818041224,0.002157091818041224,0.002157091818041224
647,0.002162921795927822,0.002162921795927822,0.002162921795927822,0.002162921795927822
952,0.0021687993008080602,0.0021687993008080602,0.0021687993008080602,0.0021687993008080602
274,0.002174724981957809,0.002174724981957809,0.002174724981957809,0.002174724981957809
830,0.0021806995011390117,0.0021806995011390117,0.0021806995011390117,0.0021806995011390117
314,0.0021867235329101143,0.0021867235329101143,0.0021867235329101143,0.0021867235329101143
791,0.0021927977649459757,0.0021927977649459757,0.0021927977649459757,0.0021927977649459757
142,0.0021989228983676124,0.0021989228983676124,0.0021989228983676124,0.0021989228983676124
731,0.002205099648082128,0.002205099648082128,0.002205099648082128,0.002205099648082128
743,0.0022113287431332076,0.0022113287431332076,0.0022113287431332076,0.0022113287431332076
635,0.0022176109270625635,0.0022176109270625635,0.0022176109270625635,0.0022176109270625635
13,0.0022239469582827423,0.0022239469582827423,0.0022239469582827423,0.0022239469582827423
120,0.0022303376104617157,0.0022303376104617157,0.0022303376104617157,0.0022303376104617157
73,0.0022367836729196974,0.0022367836729196974,0.0022367836729196974,0.0022367836729196974
412,0.00224328595103865,0.00224328595103865,0.00224328595103865,0.00224328595103865
349,0.0022498452666849618,0.0022498452666849618,0.0022498452666849618,0.0022498452666849618
463,0.0022564624586458,0.0022564624586458,0.0022564624586458,0.0022564624586458
629,0.002263138383079663,0.002263138383079663,0.002263138383079663,0.002263138383079663
111,0.002269873913981686,0.002269873913981686,0.002269873913981686,0.002269873913981686
675,0.002276669943664266,0.002276669943664266,0.002276669943664266,0.002276669943664266
913,0.002283527383253616,0.002283527383253616,0.002283527383253616,0.002283527383253616
175,0.0022904471632028693,0.0022904471632028693,0.0022904471632028693,0.0022904471632028693
430,0.0022974302338223903,0.0022974302338223903,0.0022974302338223903,0.0022974302338223903
652,0.0023044775658279805,0.0023044775658279805,0.0023044775658279805,0.0023044775658279805
250,0.0023115901509076966,0.0023115901509076966,0.0023115901509076966,0.0023115901509076966
262,0.002318769002308031,0.002318769002308031,0.002318769002308031,0.002318769002308031
521,0.002326015155440244,0.002326015155440244,0.002326015155440244,0.002326015155440244
631,0.0023333296685076658,0.0023333296685076658,0.0023333296685076658,0.0023333296685076658
512,0.002340713623154842,0.002340713623154842,0.002340713623154842,0.002340713623154842
8,0.0023481681251394113,0.0023481681251394113,0.0023481681251394113,0.0023481681251394113
800,0.0023556943050276787,0.0023556943050276787,0.0023556943050276787,0.0023556943050276787
56,0.002363293318914865,0.002363293318914865,0.002363293318914865,0.002363293318914865
946,0.0023709663491710818,0.0023709663491710818,0.0023709663491710818,0.0023709663491710818
426,0.0023787146052141246,0.0023787146052141246,0.0023787146052141246,0.0023787146052141246
331,0.0023865393243102237,0.0023865393243102237,0.0023865393243102237,0.0023865393243102237
84,0.002394441772403966,0.002394441772403966,0.002394441772403966,0.002394441772403966
857,0.002402423244978646,0.002402423244978646,0.002402423244978646,0.002402423244978646
186,0.002410485067948373,0.002410485067948373,0.002410485067948373,0.002410485067948373
125,0.002418628598583334,0.002418628598583334,0.002418628598583334,0.002418628598583334
255,0.002426855226469672,0.002426855226469672,0.002426855226469672,0.002426855226469672
434,0.0024351663745055267,0.0024351663745055267,0.0024351663745055267,0.0024351663745055267
927,0.0024435634999348563,0.0024435634999348563,0.0024435634999348563,0.0024435634999348563
801,0.0024520480954207413,0.0024520480954207413,0.0024520480954207413,0.0024520480954207413
763,0.0024606216901599744,0.0024606216901599744,0.0024606216901599744,0.0024606216901599744
363,0.0024692858510408193,0.0024692858510408193,0.0024692858510408193,0.0024692858510408193
