node,sepal_length,sepal_width,petal_length,petal_width
14,0.011868158721395471,0.011848970580342498,0.011932197945171323,0.011927302215341305
98,0.012047979308083281,0.012028500437620415,0.012112988823128465,0.012108018915573747
75,0.012236228984772083,0.012216445756958235,0.012302254273489846,0.012297206711129587
16,0.012433587516784536,0.012413485204651109,0.012500677729513876,0.012495548754857484
131,0.00935042497044366,0.007454146433773047,0.009216932354950021,0.00866591383489168
56,0.010152586703421453,0.009993646970385017,0.01043301805377032,0.010460933292638346
141,0.012640813975397612,0.012620376624728627,0.012709022358339107,0.012703807900771776
44,0.01285875904393895,0.012837969325154984,0.012928143433482885,0.012922839071474738
29,0.013088379741152146,0.013067218777389894,0.013159003137652222,0.013153604054893929
120,0.013330757143766074,0.013309204310304521,0.01340268838094208,0.013397189315169743
94,0.010225039620638974,0.010297924518840141,0.010545403668279423,0.010569013786789481
5,0.013587117858069268,0.013565150547041148,0.013660432388267887,0.0136548275712307
102,0.013858860215230653,0.013836453557981972,0.013933641036033246,0.013927924122655314
51,0.014147586469714625,0.014124713007106595,0.014223925224283939,0.014218089208543967
78,0.008780254531905719,0.008697966828495388,0.009297412444582886,0.009356860427771
42,0.014455142697317118,0.014431771985521955,0.014533140990029243,0.014527178104381878
92,0.014783668667710689,0.014759766803374728,0.014863439648893542,0.014857341243117831
66,0.0020780771447980956,0.0018856835597993178,0.0030561169983067582,0.0031757222883061005
31,0.015135660778846656,0.015111189822502698,0.015217331069105293,0.015211087463192064
35,0.015514052298317822,0.015488969568065265,0.015597764345832925,0.015591364649771866
90,0.0014381511799899912,0.0018735874369075584,0.0022790314783428826,0.0023227052164836
84,0.00030666666666666743,0.00025555555555555455,0.0006422222222222231,0.0006822222222222211
77,0.0010355358888888891,0.0007078467676767668,0.0014336632777777766,0.0015300031616161626
40,0.01592231683248408,0.015896574030382773,0.016008231828618002,0.016001663719502707
125,0.016364603411164195,0.016338145531226738,0.016452904934968503,0.016446154378377778
99,0.016845915276198435,0.016818679223321642,0.016936813903644047,0.016929864801271243
33,0.017372350128579635,0.01734426294905044,0.01746608933813292,0.01745892307631097
19,0.017951428466198956,0.017922405047352125,0.018048292316070687,0.01804088717885467
73,0.0008099620043081282,0.000823687921996007,0.0013761766529002692,0.0014079600243937992
146,0.01859255091142035,0.018562490941900413,0.018692874184501784,0.01868520457809948
91,0.010381140519070006,0.010274975311686441,0.010694672643818534,0.010714042344335834
135,0.019307649023398057,0.019276432901204274,0.019411830883905697,0.019403866292641764
69,0.020112134399372976,0.020079617605421117,0.020220657170735103,0.02021236072150184
128,0.0210263223266172,0.020992327496576625,0.02113977795122306,0.021131104390661015
114,0.02207763844294806,0.022041943871405456,0.022196766848784216,0.022187659610194064
48,0.02330417391200073,0.023266496308705756,0.02342992056260556,0.023420307366315958
53,0.024760684781500775,0.024720652327999866,0.024894290597768407,0.024884076576710705
28,0.026529305123036546,0.026486413208571286,0.026672454211894722,0.026661510617904324
54,0.028740080549956255,0.02869361430928556,0.028895158729552617,0.02888330316939635
108,0.031614088604951886,0.03156297574021412,0.031784674602507876,0.031771633486335986
112,0.03556584968057087,0.03550834770774088,0.03575775892782136,0.035743087672127985
17,0.041493491293999346,0.04142640565903103,0.04171738541579159,0.04170026895081599
119,0.0004782541264433241,0.0013682656408300583,0.0010925705017832488,0.000806295555854376
103,0.05186686411749919,0.05178300707378879,0.05214673176973949,0.052125336188519986
58,0.07780029617624878,0.07767451061068319,0.07822009765460923,0.07818800428277999
