node,id,radius_mean,texture_mean,perimeter_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,concave points_mean,symmetry_mean,fractal_dimension_mean,radius_se,texture_se,perimeter_se,area_se,smoothness_se,compactness_se,concavity_se,concave points_se,symmetry_se,fractal_dimension_se,radius_worst,texture_worst,perimeter_worst,area_worst,smoothness_worst,compactness_worst,concavity_worst,concave points_worst,symmetry_worst,fractal_dimension_worst
421,0.002175177761208395,0.0022956938390240756,0.0023516734566754356,0.0022903971805046846,0.002288701868920024,0.0022428609817004685,0.0023121868351515433,0.0022936295459098917,0.0023198231258626852,0.0022722680128503888,0.0023589020683273633,0.002220834631897474,0.00224140408256406,0.002228110044200671,0.0022046488089918367,0.0022485731024796856,0.002311373316365142,0.0021947071265311416,0.0022198246246093534,0.0022950690385679547,0.0022123417949557423,0.00231224511193077,0.002394762595343981,0.002295248042936949,0.002288080238558135,0.002298437962305696,0.002288270733914783,0.0023065502435694013,0.0024169672754036867,0.0023120858082437217,0.002277489140381863
47,0.0030940850053308884,0.0031195567887894187,0.0031133122101222274,0.003120067205692911,0.003115689838356196,0.0031147657776354433,0.003124775980290759,0.003128523208246337,0.003132376655045928,0.003118090364162516,0.003120044817541916,0.0031051799170914943,0.0031059749780812584,0.0031043148713405405,0.0031008127901103215,0.0031035424596064856,0.0031113257020338155,0.003100875676786602,0.003106987684530824,0.003112890506143709,0.0031019356484812376,0.0031218469247169425,0.003117942204255469,0.0031214779946039323,0.003113832707963887,0.003121252079034911,0.0031218893789492063,0.003125592231765329,0.0031386393129448436,0.0031195470285470877,0.0031163944463038933
292,0.0014724594056304894,0.0017274088779185538,0.001666440459985727,0.001739885580792802,0.0016989133228986764,0.0015821420652818898,0.0017919482990391973,0.0018257059177372561,0.0018719635660074951,0.0016701882220413787,0.001655677585862494,0.0016264902597847865,0.0015713088001726425,0.0016310477315136687,0.0015626199533528282,0.0015566634255870884,0.001599916115554824,0.0015157926131886888,0.0015613417634886538,0.0016519147389809654,0.0015133832601085606,0.0017899855986283817,0.0017678562249627853,0.0017940673231236703,0.0017028525650026698,0.0015911862462162575,0.0017314472651577962,0.0017570747829869157,0.0018703103705895946,0.0016417969281812587,0.001622985124590964
186,6.538077166435589e-08,7.19175421149429e-07,2.506255933266703e-07,7.22807313549511e-07,7.19175421149429e-07,1.5618678114143724e-07,2.5425689828435846e-07,3.4506148434790627e-07,2.57888382972575e-07,1.4165811289719746e-07,2.1067061776825415e-07,1.1260009928202119e-07,1.0170336603720476e-07,1.1260009928202119e-07,9.080657898099861e-08,9.443884133306733e-08,1.525547519720748e-07,9.080657898099861e-08,9.443884133306733e-08,1.2712908142605384e-07,9.080657898099861e-08,7.337029279760753e-07,2.8694826400160647e-07,7.373348181342401e-07,1.3076133929383973e-07,2.578887503245498e-07,2.578891314885889e-07,3.377981274531861e-07,8.317628323202704e-07,1.888772028478777e-07,2.0703836886903385e-07
414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5658251319351372e-09,3.5658251319351372e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5658251319351372e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0.003107085362496144,0.0031326641702549207,0.0031263933538622367,0.0031331767317672506,0.0031287809721308023,0.0031278530288019785,0.003137905291132317,0.0031416682637431703,0.003145537901495701,0.0031311915841800058,0.0031331542495483945,0.0031182268915330553,0.003119025293115213,0.003117358211136089,0.003113841415278852,0.00311658255397458,0.0031243984991011844,0.003113904566184865,0.0031200422546338947,0.0031259698780182624,0.0031149689915420833,0.0031349639286023076,0.003131042801752341,0.003134593448362772,0.0031269160386696174,0.0031343665835686712,0.0031350065612136984,0.0031387249722349313,0.003151826873083267,0.0031326543690031678,0.0031294885406160946
197,0.00035369515402892786,0.0004650306654825546,0.00044198518630208833,0.00046010211621392964,0.0004609275435946264,0.0007183423929796774,0.0006173392797941428,0.00053530112980514,0.0005555201374989696,0.0005017528307844787,0.000653811265291155,0.0004123087404176934,0.0004078249112498803,0.0004091156691806174,0.00039502761779028496,0.00040231508309744476,0.0005408963558832505,0.00038951559862654975,0.0004037730540824817,0.00046522715835836307,0.0003884857034118915,0.00044869968953793895,0.00048337884199708915,0.00044736622121724855,0.0004311298917012276,0.000953529199134708,0.0005921082111008516,0.0005747809655864829,0.0008185745601840269,0.0006132466080245926,0.0006023158366337584
245,0.00013694603414283956,0.0004012380268966566,0.00017943227652651773,0.00041596826317642684,0.0003256158254255373,0.0001780701746409218,0.00039240547700801205,0.0003876130711369551,0.0004092572758778215,0.0002319382538606516,0.0002243768391388356,0.00017537760408621757,0.000393506079155211,0.00017530392296370907,0.00017024808636909163,0.0003807950816108984,0.00022191486115580644,0.0001607476012285034,0.0001758331818999621,0.00030113162745826135,0.00015094693854021793,0.000427145767417473,0.0001890268973859984,0.0004236887428872408,0.00030267155963485,0.00019033885994145446,0.00038431248853027053,0.0003918349572429581,0.0006011886717361259,0.00023382652670601669,0.0002317258717258925
453,0.0021798315877310315,0.002304629867828332,0.002357832645114567,0.002310153602873621,0.0022976179557874163,0.002249989052868235,0.0023581595922428393,0.0023941517697605766,0.0023191744969414765,0.002334760680602556,0.0023012795427501506,0.0022547549342329925,0.0022536460144566583,0.0022511848787759746,0.0022282541590736365,0.0022190839660326802,0.002302620342415617,0.0022223005393078982,0.002240597893444163,0.0022771593375096565,0.0022050792202523268,0.002332607002141444,0.0024272125494802957,0.002334953563971727,0.002302125900383193,0.0022914421209747995,0.0023911565870645616,0.002420806236297242,0.0024340765190118308,0.0023398564030883734,0.0023052042201085177
