node,sepal_length,sepal_width,petal_length,petal_width
14,0.014737517265044851,0.014389542406478453,0.015823290649512396,0.015977071397743514
98,0.003366126305580131,0.003979776715460308,0.0040909688526107645,0.004313879074573769
75,0.003980761196466632,0.0033896140778808853,0.004813136120667357,0.004937313467365019
16,0.01533714920954506,0.014947863892108199,0.016435285748435852,0.016590062281953987
131,0.008172849703125741,0.004496061057755553,0.008134358309226358,0.007279666087734102
56,0.0012668833717074941,0.0009261882199230443,0.00197490604169879,0.0020742932596302553
141,0.009211462387799189,0.007636050169964852,0.010764083490410078,0.012188012530789064
44,0.015982967867952762,0.015577071778185587,0.017113916386766365,0.017281434499130617
29,0.01669441849784413,0.016289085568192106,0.01790004240400333,0.0180708560189618
120,0.009364057476121956,0.007510522466136714,0.011651861032168524,0.012475406912457743
94,0.0037758960068537926,0.004004427576095048,0.0049987802162713745,0.00513278901406754
5,0.017543577306195324,0.01710403227709091,0.018793560619087053,0.01897288879308409
102,0.009888871184541903,0.00803769552087838,0.012151031165953733,0.012221788975720578
51,0.0033239742226555007,0.00272868888973362,0.00425664013292087,0.00438567634551347
78,0.0023423777504931577,0.002205712802846438,0.003317118354616742,0.0034400510852590836
42,0.01850101842502153,0.018063646060440954,0.01984327217865656,0.02003079730791746
92,0.0037486527265940183,0.004193852088931943,0.004946146685864053,0.005074313221061739
66,0.0019466617730261482,0.0017456151433928758,0.0029209324135601672,0.0030374486921164972
31,0.019682021595247262,0.019203155231260146,0.021084696222210264,0.02128328757593586
35,0.021091876182344135,0.020575665764925206,0.02259209262921001,0.02280628355810518
90,0.003683254858564968,0.0041532480586462,0.004988365342593786,0.00505675864020636
84,0.001661206424527608,0.0014794429413410896,0.0025759002199828205,0.0026881923785404787
77,0.0005136255151515161,0.00026106130303030396,0.0006029997222222215,0.0006373913131313137
40,0.02285224480599304,0.022302394449117906,0.024475903948649645,0.02470958459328952
125,0.008855949071577317,0.006446631174943884,0.010806198585697755,0.00983194913272636
99,0.0036612799733581514,0.003681093501553342,0.004924151687263528,0.005078619436475766
33,0.025146245274755542,0.024553105313112066,0.026921692839336812,0.027183011425783235
19,0.028284463859468013,0.027625121260774783,0.030286904444253915,0.030586635849683942
73,0.0037230902346620633,0.003639854827796218,0.004999110030909336,0.005026192189534537
146,0.005757928741783177,0.006430199488944132,0.007770594702691109,0.008467630941215522
91,0.0031685918325704177,0.0028398422316695694,0.004226897163667782,0.004332525490635693
135,0.011235920824441942,0.008161747825445757,0.01269700312673621,0.013111999704222
69,0.003786752293333387,0.004559121085072136,0.00517004087123365,0.005261891872472084
128,0.009210821663027464,0.00876426057969929,0.012481512709000518,0.012909709829131567
114,0.008617997998038121,0.00895269073285858,0.012297582764556987,0.014177199752946113
48,0.03300662102043952,0.032239583142527,0.035334721851629565,0.03568885527450393
53,0.003751025619344123,0.005152387550544752,0.0051913304513309146,0.005366987727746661
28,0.0412453505079127,0.04030523059812536,0.04416840231453695,0.04464414845599221
54,0.002464718251408017,0.0023076377133453567,0.003273964883960689,0.003390450549406516
108,0.008043024095114456,0.008218593615357562,0.010760357886650914,0.009991391625236587
112,0.010282142063718948,0.00874748346505461,0.013137200809206264,0.013779047192207523
17,0.06186802576186905,0.06041815060839639,0.06625260347180542,0.06691700273017241
119,0.0003133333333333334,0.001035555555555555,0.0006377777777777766,0.0006866666666666676
103,0.007434225657743118,0.007283139319850947,0.010715016329360153,0.010164301559278653
58,0.004129563230377003,0.0037211078306223972,0.005317219618756726,0.00537666114401814
