node,id,radius_mean,texture_mean,perimeter_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,concave points_mean,symmetry_mean,fractal_dimension_mean,radius_se,texture_se,perimeter_se,area_se,smoothness_se,compactness_se,concavity_se,concave points_se,symmetry_se,fractal_dimension_se,radius_worst,texture_worst,perimeter_worst,area_worst,smoothness_worst,compactness_worst,concavity_worst,concave points_worst,symmetry_worst,fractal_dimension_worst
421,0.0,0.0,5.847953216373625e-07,0.0,0.0,0.0,5.847953216373625e-07,0.0,0.0,0.0,5.847953216373625e-07,0.0,0.0,0.0,0.0,0.0,5.847953216373625e-07,0.0,0.0,0.0,0.0,5.847953216373625e-07,1.169590643274725e-06,0.0,0.0,0.0,0.0,0.0,1.169590643274725e-06,0.0,0.0
47,0.0,0.0,3.6549707602335155e-09,0.0,0.0,0.0,3.6549707602335155e-09,0.0,0.0,0.0,3.6549707602335155e-09,0.0,0.0,0.0,0.0,0.0,3.6549707602335155e-09,0.0,0.0,0.0,0.0,3.6549707602335155e-09,7.309941520467031e-09,0.0,0.0,0.0,0.0,0.0,7.309941520467031e-09,0.0,0.0
292,0.0029239766081871343,0.0029239986381041122,0.002923986621796464,0.0029239986381041122,0.0029239866217936885,0.0029239846190741293,0.002924004646214951,0.0029240066489237848,0.0029240146597385524,0.0029239846190753076,0.0029240006407998662,0.0029239786109108387,0.0029239786109108387,0.0029239786109108387,0.0029239766081871343,0.0029239766081871343,0.002923998638112,0.002924287030361291,0.002923984619081951,0.002923986621796458,0.0029239786109108387,0.002924002643513184,0.0029239926299433052,0.002924002643513168,0.002923982616354223,0.002923992629948136,0.0029239946326587688,0.0029241969062906393,0.0029240847542478855,0.0029239946326660078,0.0029239886245096287
186,0.0029340592861464,0.002934081392028609,0.0029340693342854176,0.002934081392028609,0.0029340693342826325,0.0029340673246571435,0.0029340874208570716,0.002934089430471798,0.002934097468910065,0.0029340673246583257,0.0029340834016302105,0.0029340612957760486,0.0029340612957760486,0.0029340612957760486,0.0029340592861464,0.0029340592861464,0.002934081392036524,0.0029343707787418474,0.0029340673246649926,0.002934069334285411,0.0029340612957760486,0.0029340854112494363,0.002934075363150006,0.00293408541124942,0.0029340653150313066,0.002934075363154854,0.002934077372771385,0.0029342803438985377,0.002934167805124602,0.0029340773727786493,0.0029340713439044894
414,0.0,0.0,1.7580628195224074e-06,0.0,0.0,5.847953216373625e-07,2.34285777336397e-06,1.169590643274725e-06,1.7543859649120874e-06,0.0,5.88472911839282e-07,0.0,0.0,0.0,0.0,0.0,3.677957997719261e-09,0.0,0.0,5.847953216373625e-07,0.0,3.677957997719261e-09,5.921505020412015e-07,0.0,0.0,5.847953216373625e-07,1.169590643274725e-06,1.169590643274725e-06,5.270507190407955e-06,0.0,5.847953216373625e-07
132,0.0029442469920010752,0.0029442691746398198,0.002944257075029464,0.0029442691746398198,0.0029442570750266694,0.002944255058423314,0.002944275224401714,0.0029442772409942696,0.0029442853073437802,0.0029442550584245007,0.0029442711912192046,0.002944249008608604,0.002944249008608604,0.002944249008608604,0.0029442469920010752,0.0029442469920010752,0.002944269174647762,0.002944559566168034,0.0029442550584311902,0.002944257075029458,0.002944249008608604,0.0029442732078162745,0.0029442631248276104,0.0029442732078162584,0.00294425304181961,0.0029442631248324746,0.0029442651414268413,0.0029444688173148525,0.0029443558877812847,0.0029442651414341306,0.00294425909162638
161,0.002954541561903177,0.002954563822103595,0.0029545516801869095,0.002954563822103595,0.0029545516801841054,0.0029545496565296894,0.002954569893018503,0.0029545719166620818,0.002954580011215612,0.00295454965653088,0.002954565845733957,0.002954543585561781,0.002954543585561781,0.002954543585561781,0.002954541561903177,0.002954541561903177,0.002954563822111566,0.0029548552289868036,0.0029545496565375933,0.0029545516801869035,0.002954543585561781,0.002954567869382066,0.0029545577511381964,0.0029545678693820494,0.002954547632874923,0.002954557751143078,0.0029545597747884737,0.002954764162829939,0.0029546508384378626,0.002954559774795788,0.0029545537038348636
197,0.002964944877261991,0.0029649672158433968,0.002964955031173483,0.0029649672158433968,0.002964955031170669,0.0029649530003907094,0.0029649733081347656,0.0029649753389038493,0.0029649834619593285,0.002964953000391904,0.002964969246599217,0.0029649469080461534,0.0029649469080461534,0.0029649469080461534,0.002964944877261991,0.002964944877261991,0.002964967215851395,0.00296525964880718,0.002964953000398641,0.002964955031173477,0.0029649469080461534,0.0029649712773728476,0.002964961123501359,0.002964971277372831,0.002964950969610398,0.0029649611235062576,0.0029649631542771654,0.002965168261994833,0.0029650545385732073,0.002964963154284506,0.0029649570619469582
245,0.002975458866188452,0.0029754812839846855,0.0029754690561067227,0.0029754812839846855,0.002975469056103898,0.0029754670181225914,0.0029754873978799245,0.002975489435850317,0.0029754975877109573,0.0029754670181237905,0.0029754833219417676,0.0029754609041739767,0.0029754609041739767,0.0029754609041739767,0.002975458866188452,0.002975458866188452,0.002975481283992712,0.002975774753944794,0.002975467018130551,0.002975469056106716,0.0029754609041739767,0.002975485359916723,0.002975475170038598,0.0029754853599167066,0.0029754649801409317,0.002975475170043514,0.002975477208015737,0.002975683043065737,0.002975568916369566,0.0029754772080231033,0.002975471094081522
453,0.0029860855049962678,0.002986108002856059,0.0029860957313071037,0.002986108002856059,0.0029860957313042696,0.0029860936860444578,0.0029861141385866385,0.0029861161838354968,0.002986124364809925,0.0029860936860456612,0.0029861100480915595,0.0029860875502603123,0.0029860875502603123,0.0029860875502603123,0.0029860855049962678,0.0029860855049962678,0.0029861080028641147,0.0029864025209231683,0.0029860936860524457,0.0029860957313070976,0.0029860875502603123,0.002986112093344997,0.00298610186707445,0.0029861120933449806,0.002986091640784292,0.0029861018670793837,0.002986103912330079,0.0029863104825052574,0.0029861959482137433,0.0029861039123374716,0.0029860977765603846
411,0.0029968268197624413,0.002996849398549786,0.002996837082858568,0.002996849398549786,0.0029968370828557236,0.002996835030238862,0.0029968555563513384,0.002996857608957207,0.002996865819359601,0.0029968350302400698,0.0029968514511422486,0.002996828872383551,0.002996828872383551,0.002996828872383551,0.0029968268197624413,0.0029968268197624413,0.0029968493985578705,0.0029971449760344024,0.002996835030246879,0.002996837082858562,0.002996828872383551,0.0029968535037527126,0.00299684324069702,0.002996853503752696,0.0029968329776216456,0.0029968432407019713,0.0029968452933096835,0.0029970526065430463,0.002996937660257678,0.002996845293317103,0.002996839135468875
214,0.0030076848879499866,0.0030077075485445315,0.003007695188231244,0.0030077075485445315,0.0030076951882283894,0.00300769312817451,0.0030077137286569594,0.0030077157886998058,0.0030077240288500346,0.0030076931281757223,0.003007709608573924,0.003007686948008129,0.003007686948008129,0.003007686948008129,0.0030076848879499866,0.0030076848879499866,0.0030077075485526452,0.0030080041969620633,0.0030076931281825562,0.003007695188231238,0.003007686948008129,0.003007711668621382,0.003007701368380705,0.0030077116686213655,0.003007691068120275,0.003007701368385674,0.0030077034284303706,0.003007911492798637,0.00300779613004122,0.003007703428437817,0.003007697248278545
283,0.0030186618400957895,0.003018684583393234,0.0030186721779693142,0.003018684583393234,0.003018672177966449,0.003018670110394125,0.003018690786060817,0.003018692853622068,0.0030187011238458376,0.003018670110395342,0.0030186866509409817,0.003018663907672392,0.003018663907672392,0.003018663907672392,0.0030186618400957895,0.0030186618400957895,0.0030186845834013778,0.0030189823144692244,0.0030186701104022006,0.003018672177969308,0.003018663907672392,0.0030186887185068615,0.003018678380674065,0.003018688718506845,0.0030186680428214434,0.0030186783806790524,0.0030186804482421606,0.003018889271969435,0.0030187734881800565,0.0030186804482496337,0.003018674245535036
