node,sepal_length,sepal_width,petal_length,petal_width
14,0.011138257575757576,0.011157979797979799,0.011148080808080808,0.011149141414141415
98,0.011267772198731502,0.011287723749119098,0.0112777096546864,0.011278782593375617
75,0.011401912343954495,0.011422101412799087,0.011411968102956475,0.011413053814725327
16,0.011540960055466136,0.01156139533246737,0.011551138445675457,0.011552237397831733
131,0.011685222056159463,0.01170591277412321,0.0116955276762464,0.01169664036530463
56,0.011835032595340994,0.011855988578919664,0.01184547033876238,0.011846597293064946
141,0.011990756708437586,0.01201198842864229,0.0120013317905882,0.012002473573236853
44,0.01215279396125431,0.012174312596596916,0.012163511949920474,0.012164669162064379
29,0.012321582766271731,0.01234340027154965,0.012332449615891592,0.012333622900426383
120,0.01249760537721847,0.012519734561143216,0.012508627467547185,0.012509817513289617
94,0.01268139369158933,0.01270384830468944,0.012692577871481703,0.012693785417896817
5,0.012873536020249774,0.012896330854760493,0.012884889657413244,0.012886115499986164
102,0.013074685020566176,0.013097836024366125,0.013086216058310325,0.013087461054673448
51,0.013285567037026921,0.013309091444113966,0.013297284059250814,0.013298549136200438
78,0.013506993154310703,0.013530909634849198,0.013518905460238328,0.01352019162180378
42,0.013739872346626405,0.013764201180277633,0.013751990037138988,0.013753298373903844
92,0.01398522720995902,0.014009990487068306,0.013997561287802185,0.013998892987723556
66,0.014244212899032334,0.014269434755347348,0.014256775385724448,0.014258131746755474
31,0.014518140070167572,0.014543846962180952,0.014530944143142224,0.014532326588039234
35,0.014808502871570924,0.01483472390142457,0.014821563026005069,0.014822973119800017
90,0.015117013348061984,0.015143780649370915,0.015130345589046842,0.01513178505979585
84,0.015445644073019855,0.015472993272183327,0.01545926614533047,0.015460736908921847
77,0.01579668143831576,0.015824652210187494,0.01581061310317889,0.015812117293215525
40,0.016172792901132802,0.016201429643763386,0.016187056272302196,0.016188596276387322
125,0.016577112723661122,0.016606465384857473,0.016591732679109752,0.01659331118329701
99,0.01701335253217852,0.017043477631827404,0.01702835722329685,0.01702997726706798
33,0.017485945658072367,0.017516907566044834,0.017501367146166208,0.017503032191153203
19,0.018000238177427436,0.018032110729752034,0.018016113238700508,0.018017827255598886
73,0.018562745620472044,0.018595614190056786,0.0185791167774099,0.01858088435733635
146,0.01918150380782111,0.01921546799639201,0.01919842066999023,0.019200247169247564
91,0.019866557515243292,0.01990173471054887,0.019884078551061307,0.019885970282434978
135,0.02063065588121419,0.020667186045569982,0.020648850803025205,0.02065081529329786
69,0.021490266542931447,0.021528318797468728,0.02150921958648459,0.021511265930518605
128,0.022467096840337424,0.02250687874280822,0.02248691138587025,0.02248905074554218
114,0.023590451682354293,0.023632222679948627,0.023611256955163765,0.02361350328281929
48,0.024901032331373977,0.024945123939945774,0.024922993452672862,0.02492536457630925
53,0.02645734685208485,0.026504194186192383,0.026480680543464915,0.026483199862328576
28,0.028347157341519484,0.028397350913777555,0.028372157725140984,0.028374856995352048
54,0.03070942045331277,0.03076379682325902,0.030736504202236066,0.03073942841163138
108,0.03378036249864405,0.03384017650558492,0.03381015462245967,0.03381337125279452
112,0.038002907810974554,0.038070198568783034,0.03803642395026713,0.038040042659393834
17,0.044336725779470315,0.044415231663580204,0.044375827941978314,0.04438004976929281
119,0.0023888888888888896,0.0041244444444444445,0.003253333333333333,0.0033466666666666658
103,0.055420907224337894,0.05551903957947526,0.05546978492747289,0.05547506221161601
58,0.08313136083650684,0.08327855936921288,0.08320467739120933,0.08321259331742402
