node,sepal_length,sepal_width,petal_length,petal_width
14,0.027955275061082814,0.02418915129325852,0.032663897238134725,0.03278703852501662
98,8.888888888887909e-06,0.0002777777777777768,2.6666666666666196e-05,9.111111111111094e-05
75,0.0002846013104954381,0.00020616195826569318,0.0005846956804020341,0.00036738576749935587
16,0.01608226590764216,0.01393537093538023,0.019400722288599136,0.019645746818707295
131,0.002094685810251069,0.0002730157740500433,0.0050584256653694835,0.0028402567373985183
56,0.0001287824344006289,0.00012844267460455954,0.0007390320767538243,0.0005861046364300224
141,0.0005068162398364296,0.0003000405742566851,0.0022147331675574436,0.005456678711974826
44,0.01000710416558356,0.006996785192399153,0.01170107390630066,0.01281794745672236
29,0.005995854027719296,0.0023394582404722367,0.009243646503166893,0.010510580516935094
120,0.0009248247982281552,0.0004961171447677626,0.0037955344816302723,0.006105551201536261
94,4.19540994761882e-05,0.0003355479476956092,0.0004867153994276978,0.0003161099816127962
5,0.010222190474640262,0.007259762603136354,0.012940753993886719,0.013500522094172938
102,0.0005841395094487509,0.00031877810811901513,0.0035000824943065183,0.0035583579358874073
51,0.00018434066486441408,0.00013711119935709196,0.0006373557627896788,0.0004890216317830772
78,7.686893747001277e-05,0.00021442080867380267,0.0006039507776363835,0.00045759054114224334
42,0.006607386727174969,0.0037186455672947355,0.011668577562394977,0.011977088700310503
92,6.297284550330061e-05,0.000325863443578556,0.00032527508345126974,0.00018826346889530345
66,2.986596085912402e-05,0.00020535861103240316,0.00066772031819117,0.0005236410457405966
31,0.0010443388197362794,0.0004283067823847184,0.004522040766219474,0.004156296147836887
35,0.008396610532414897,0.0037255239145219093,0.01099777237698574,0.011504050761967484
90,3.229806860540189e-05,0.0003452108610641302,0.0006731833012074237,0.00020031921432483033
84,2.1249013568614378e-05,0.0002124935825628665,0.0007282255346788074,0.0005815443334390141
77,0.0002734281166209024,0.00021321356841162232,0.0011484375730273604,0.0008550686167355462
40,0.01376520953710501,0.0109836481350468,0.017589715539375467,0.017900806370212415
125,0.0007274843723496805,0.00023076085860096072,0.0036577129664391046,0.0015269862058151192
99,4.4547015667360406e-05,0.0002850982897895317,0.00036213374769699286,0.00027063462052889363
33,0.04122532682750118,0.03604096430559437,0.04841969901203078,0.04918055778752492
19,0.02170813618522119,0.018630496598553117,0.025844505683958033,0.026473986927839366
73,0.00010845007251358642,0.0002690356306861369,0.0008863563162410074,0.0001795209109054131
146,0.00015210656048070964,0.0004007696648358367,0.0012799778824409969,0.0017042102319275976
91,9.957413763325683e-05,0.00020675995163096646,0.0007680795118555279,0.000369936439455574
135,0.006031886985263701,0.0033621926950265315,0.010612431343416114,0.011816800083156394
69,4.2423858585858846e-05,0.0003439949494949493,0.000262821131313132,0.00011761549494949455
128,0.0002531585671721162,0.00032519492579536583,0.002722627340739881,0.003292269101455438
114,0.00019523973424473686,0.00031498868974387826,0.001882647129578046,0.006169921984741239
48,0.01821721984676549,0.015425434266328582,0.021955845607420366,0.02243536191133427
53,2.4736837989791282e-05,0.00032277829612085236,0.0003075740776261236,0.0002464280090496205
28,0.009504250045138858,0.004821436555214562,0.012221832572618142,0.012481735025030388
54,0.00017978290640668527,0.00023237842223232,0.0006584518200434226,0.00043595221466752006
108,0.00034914996079690947,0.0004240368696553917,0.0031240693946921016,0.0014633360566515636
112,0.0003707338255394446,0.0002919560785900318,0.0025005338650532886,0.003466720409002297
17,0.012988487815160096,0.01025577590837979,0.016213282810277334,0.016482033178023346
119,8.194830459139603e-05,0.0004550533733682561,0.0010919757714898822,0.0004336767544055977
103,0.00014201552914906937,0.00023684079717619473,0.002257904541038329,0.0011994446363214283
58,0.0002191508406828973,0.00020138653475476373,0.0006538885827614978,0.00024228586956731956
