node,sepal_length,sepal_width,petal_length,petal_width
14,0.012520082323329957,0.012571625236685487,0.012667360691492512,0.012606117803862829
98,0.005562323139425913,0.004291357877435172,0.005441915123477643,0.004871082251603954
75,0.010855535888744985,0.01076645292561778,0.011070481966223027,0.010984239267024158
16,0.012743655221960849,0.012796118544483441,0.012893563560983451,0.01283122705036038
131,0.012979648837182346,0.013033083702714617,0.013132333256557218,0.013068842366107794
56,0.013229257468666622,0.013283719927766821,0.013384878126875626,0.013320166257763711
141,0.013493842618039955,0.013549394326322156,0.013652575689413138,0.013586569582918985
44,0.01377496433924912,0.013831673374787202,0.013937004349609245,0.013869623115896465
29,0.014074420085754536,0.014132361926413012,0.014239982705035533,0.014171136661894214
120,0.014394293269521685,0.014453551970195124,0.014563618675604524,0.014493207949664537
94,0.0010423851949165367,0.0022365485918176536,0.0029171998530456537,0.002535754538910175
5,0.01473701453784363,0.014797684159961676,0.014910371501214156,0.014838284329418455
102,0.015105439901289722,0.015167626263960718,0.015283130788744508,0.015209241437653917
51,0.01094983990345223,0.010830024337884716,0.011242903883346976,0.01117903834257911
78,0.01550295147763945,0.01556677432353863,0.01568531844107989,0.015609484633381653
42,0.01593358901868499,0.015999184721414702,0.016121021731109887,0.016043081428753363
92,0.0,0.0,0.0,0.0
66,0.010888124395919407,0.01106524160717326,0.011406630288688633,0.0113397365228693
31,0.016402223989822783,0.0164697489779269,0.016595169429083706,0.01651493676489317
35,0.016914793489504747,0.016984428633487116,0.017113768473742574,0.01703102853879608
90,6.0000000000000794e-05,0.00036444444444444377,0.0005977777777777786,0.00028666666666666717
84,0.010996814188188438,0.011228262216636859,0.011579099856037983,0.011511211513397854
77,0.017478619939154904,0.01755057625460335,0.017684227422867325,0.017598729490089282
40,0.018102856365553293,0.018177382549410613,0.018315806973684016,0.01822725554330676
125,0.018799120071920725,0.018876512647464868,0.019020261088056475,0.01892830383343394
99,0.00013472031007751953,0.00037278089922480553,0.0006113056279069775,0.0005265106666666662
33,0.019582416741584088,0.019663034007775904,0.019812771966725498,0.01971698315982702
19,0.020472526593474275,0.020556808280856625,0.020713352510667565,0.020613209667091886
73,0.005715213020078618,0.006233406516134324,0.007660247336538462,0.006441901079493487
146,0.021496152923147986,0.02158464869489946,0.02174902013620094,0.02164387015044648
91,0.011344089531755738,0.011396867781463147,0.01177696563226924,0.011646018869645926
135,0.022690383641100653,0.022783795844616095,0.02295729903265655,0.022846307381026842
69,4.602975267626452e-06,1.957167499564387e-05,3.067608123982999e-05,2.1422936879364835e-05
128,0.024108532618669444,0.0242077830849046,0.024392130222197585,0.02427420159234102
114,0.025830570662860118,0.025936910448112072,0.02613442523806884,0.026008073134651092
48,0.027983118218098464,0.02809831965212141,0.028312294007907912,0.02817541256253868
53,4.715242957080755e-06,2.2269424554214307e-05,3.142420352353013e-05,2.194539528389354e-05
28,0.03078143003990831,0.030908151617333554,0.0311435234086987,0.03099295381879255
54,0.03462910879489685,0.03477167056950024,0.035036463834786036,0.03486707304614162
108,0.011698405508870918,0.011796702486850427,0.012180037951107395,0.012008120237275585
112,0.040400626927379654,0.040566948997750284,0.040875874473917044,0.04067825188716522
17,0.050500783659224564,0.050708686247187856,0.0510948430923963,0.05084781485895653
119,0.0022927893332278346,0.005032117040498615,0.005335563104681198,0.0042846685768578325
103,0.07575117548883685,0.07606302937078178,0.07664226463859446,0.07627172228843479
58,0.01013101189996251,0.009998954883889952,0.010509143301577041,0.0102465313192352
