node,sepal_length,sepal_width,petal_length,petal_width
14,0.018266430333154834,0.01817404533022384,0.018653981518274,0.01869094387429426
98,0.008851141500000001,0.009078076515151514,0.009097867262626262,0.009157866853535354
75,0.008937567965780808,0.008670296348209419,0.009218423313107165,0.009261064963992167
16,0.01896898534596848,0.018873047073693992,0.019371442345899922,0.019409826330997883
131,0.010123442326580585,0.00883664625823622,0.009903766457341458,0.009576121386736837
56,0.00909208574012707,0.008828632740422096,0.00948434182488742,0.009539241642732904
141,0.009473689685076435,0.00878180072472126,0.009460391650462288,0.010280690612390769
44,0.019759359735383834,0.019659424035097905,0.020178585776979084,0.02021856909478946
29,0.020657512450628555,0.02055303421851145,0.021095794221387222,0.021137594962734436
120,0.009566164048656284,0.008845207250475069,0.009894300872201367,0.010394678797843164
94,0.009433907711910588,0.009582141294712078,0.009942600108896481,0.009960298928539998
5,0.021690388073159983,0.021580685929437023,0.022150583932456586,0.02219447471087116
102,0.010018466140635646,0.009137748667399226,0.010312740075544106,0.010420652200641768
51,0.009885061974095794,0.009561696583086504,0.010286417508742875,0.010320295202521874
78,0.009882529864591177,0.009809749972963204,0.010409710614192009,0.010442045810175644
42,0.02289540963277998,0.022779612925516855,0.023381171928704175,0.023427501083697334
92,0.009947270142173772,0.01020193334838388,0.010480837615622862,0.010488245153599873
66,0.010039629718033972,0.009973367524850545,0.01067057253657962,0.010705357951818685
31,0.02432637273482873,0.02420333873336166,0.024842495174248184,0.024891719901428418
35,0.026063970787316496,0.025932148642887492,0.02661695911526591,0.02666969989438759
90,0.010152277291422259,0.010451331946583367,0.010799467370300131,0.010762731524949585
84,0.010276432177780445,0.010227456678087981,0.010960370265105985,0.010996705596259457
77,0.011078904388028716,0.010635001066873026,0.011436980631814968,0.01149149239379614
40,0.028235968352926202,0.028093161029794783,0.02883503904153807,0.028892174885586548
125,0.011649275625064535,0.01070434554687646,0.012111552008061636,0.011790521312225874
99,0.010952349236224783,0.01106052470498953,0.011643478432461525,0.01168258560250056
33,0.031059565188218827,0.03090247713277426,0.031718542945691874,0.031781392374145206
19,0.034942010836746175,0.034765286774371046,0.03568336081390336,0.03575406642091336
73,0.011247635830426246,0.011235903283618327,0.011938785981607976,0.011831928500987592
146,0.011754963349486277,0.011973422597617783,0.012471250312897045,0.012727247338238405
91,0.011776615843032108,0.01161099718212107,0.01249635185369316,0.012475659871334052
135,0.013323174228205401,0.012140121774919044,0.013589040161940229,0.013780090370765673
69,0.012170683080352695,0.012669358935983761,0.012980409219969234,0.012939315318366203
128,0.013038116776069284,0.012922642979247298,0.014044762300582686,0.014225334688200007
114,0.013024021909478864,0.013223088068127288,0.01416358430952367,0.014885958768251778
48,0.04076567930953721,0.040559501236766216,0.041630587616220585,0.041713077491065585
53,0.013266258666754405,0.014049654915098582,0.014207117853447696,0.014232443031749087
28,0.05095709913692151,0.05069937654595776,0.05203823452027573,0.05214134686383198
54,0.01405643481665727,0.013929218599782654,0.014752829469073435,0.014748336582833749
108,0.014840348057067191,0.014871801702138768,0.015841211086209672,0.015671535365641823
112,0.01536241883268923,0.014888932789315648,0.01621251251570123,0.01642280542460954
17,0.07643564870538225,0.07604906481893664,0.07805735178041359,0.07821202029574797
119,2.2222222222219773e-06,2.2222222222222244e-05,6.666666666665932e-06,6.666666666665932e-06
103,0.01561197935690559,0.015473771345527569,0.016781339174283472,0.016701993443279665
58,0.016473879156379816,0.01618678221746046,0.01717739624997995,0.017036789994086487
