node,sepal_length,sepal_width,petal_length,petal_width
14,0.011138371969344609,0.011133642119097956,0.011147699514740428,0.01114909474982382
98,0.01127097163564633,0.011266185477658647,0.011280410223249243,0.011281822068274104
75,0.011408422509251774,0.011403577983483753,0.01141797620158155,0.011419405264228666
16,0.01155102779061742,0.011546122708277299,0.01156070090410132,0.011562147830031524
131,0.011699117890497131,0.011694149922485983,0.011708915018256464,0.011710380494519107
56,0.0023400903737373726,0.0018812020404040406,0.003127057257575759,0.0032448757575757577
141,0.0118530536522142,0.011848020316202903,0.011862979689549313,0.01186446444839436
44,0.012013230052919797,0.012008128698854294,0.012023290225894575,0.012024795049048336
29,0.01218008047032146,0.01217490826411616,0.012190280367920888,0.01219180609139623
120,0.012354081619897482,0.012348835525032104,0.012364427230319757,0.012365974749844749
94,0.012535759290778326,0.012530436047459046,0.012546257042530342,0.012547827319695407
5,0.0127256950376083,0.012720291139087214,0.012736351846205043,0.012737945915448367
102,0.012924534022570931,0.012919045688135452,0.012935357343801999,0.012936976320377248
51,0.013132994248741429,0.013127417392782798,0.013143992139669772,0.01314563722877043
78,0.013351877486220454,0.013346207682662512,0.013363058675330936,0.01336473118258327
42,0.013582082270465635,0.013576314711673934,0.01359345623869871,0.01359515758228298
92,0.013824619453866805,0.013818748902953825,0.013836196528675473,0.013837928253395177
66,0.01408063092523471,0.014074651660415934,0.014092422390317612,0.014094186184013606
31,0.01435141228918153,0.014345318038500855,0.014363430513208333,0.014365228226013868
35,0.014638440534965162,0.014632224399270873,0.014650699123472501,0.014652532790534144
90,0.01494340804611027,0.014937062407589016,0.014955922021878178,0.01495779389033694
84,0.015268264742764841,0.015261781155580082,0.015281050761484224,0.01528296332273557
77,0.01561527075964586,0.015608639818206902,0.015628347369699775,0.015630303398252287
40,0.01598706292058981,0.01598027409959278,0.016000450878502152,0.016002453479163056
125,0.016386739493604554,0.0163797809520826,0.016400462150464704,0.016402514816142133
99,0.016817969480278357,0.016810827819242667,0.01683205325968746,0.016834159942882714
33,0.01728513529917498,0.017277795258666077,0.017299610294678778,0.01730177549685168
19,0.017793521631503655,0.017785965707450373,0.01780842236216933,0.017810651246759082
73,0.018349569182488146,0.018341777135808195,0.018364935560987124,0.018367234098220303
146,0.01896122148857108,0.018953169707001803,0.01897710007968669,0.018979475234827646
91,0.019638407970305763,0.019630068625109007,0.01965485365396122,0.01965731363607149
135,0.02039373135377906,0.02038507126453628,0.020410809563728958,0.020413364160535775
69,0.021243470160186524,0.021234449233891957,0.021261259962217664,0.0212639210005581
128,0.022209082440195,0.022199651471796134,0.022227680869591194,0.022230462864219834
114,0.02331953656220475,0.02330963404538594,0.023339064913070754,0.023341986007430825
48,0.024615066371216125,0.02460461371457405,0.024635679630463574,0.02463876300784365
53,0.026153508019417133,0.026142402071734926,0.02617540960736755,0.026178685695833877
28,0.028021615735089787,0.028009716505430278,0.028045081722179517,0.02804859181696487
54,0.0303567503796806,0.030343859547549472,0.030382171865694474,0.030385974468378603
108,0.03339242541764866,0.033378245502304414,0.033420389052263924,0.033424571915216465
112,0.03756647859485475,0.03755052619009247,0.03759793768379691,0.037602643404618524
17,0.04382755836066387,0.04380894722177455,0.0438642606310964,0.043869750638721616
119,4.4444444444439546e-06,5.777777777777881e-05,2.0000000000000266e-05,2.2222222222222244e-05
103,0.05478444795082984,0.05476118402721819,0.0548303257888705,0.05483718829840202
58,0.08217667192624475,0.08214177604082729,0.08224548868330575,0.08225578244760302
