node,sepal_length,sepal_width,petal_length,petal_width
14,0.0005059906992135303,0.0007524414517647224,0.003232540549175885,0.003202669735608417
98,2.0000000000000266e-05,0.00047111111111111106,5.111111111111042e-05,0.000171111111111112
75,0.0007322115831782745,0.0006147099238946423,0.001230717821156958,0.0008250812734729555
16,0.00046290450135439337,0.0006412396696091912,0.0029691385180291904,0.0020843278295815115
131,0.022340205285633012,0.026542398802989364,0.03145341625986621,0.03105987232081816
56,0.0008444752037003457,0.0006718205036855846,0.0025988182178703443,0.0021176909824107324
141,0.00951311544164466,0.011152853158060215,0.01286693070046648,0.013128752299049463
44,0.00029980537591343124,0.0002892124045775123,0.0009996631941271165,0.0011874998710037256
29,0.00036734098215241204,0.00017071168284316953,0.00119164606401131,0.0017455940303141527
120,0.015809406233239995,0.018852051290247966,0.024621661104227033,0.023096723841444747
94,0.00011171729011376594,0.000649863283838384,0.0008447236245801028,0.0005731067182054258
5,0.00018390662409991298,0.000305750028212212,0.0012248411961808172,0.0011326151368313262
102,0.013371460135766174,0.015312107696403482,0.020418081291054543,0.019186082624379194
51,0.0006815667688781959,0.0004969562493263191,0.0016234448302930669,0.001283037116367111
78,0.00024562021414114915,0.0006899257874786016,0.001380629962626366,0.001087878950708564
42,0.0007015738996315746,0.00037188447751939323,0.0024316605868718926,0.002582541566528017
92,0.0001610193038208454,0.0006138792594428128,0.0005756082903902107,0.0003621886663234174
66,7.71257040105044e-05,0.00048053554848737057,0.0011765965452919774,0.0009278943268618073
31,8.59231725815492e-05,0.00014006206782220915,0.0010908429577780967,0.0007117216384479703
35,0.00033491256533891623,0.0002580557451007506,0.0022417677102347226,0.0022074035721488996
90,7.606794218132455e-05,0.0005796947371555129,0.0010705278871057037,0.0003376010956373024
84,5.131546347046382e-05,0.00048102889409556233,0.001172935732090815,0.0009259746840225868
77,0.0042201704531958095,0.005702264597091052,0.007004964486734018,0.005543500926137484
40,0.00041177758718563567,0.0003961408203767833,0.0023750887076161406,0.0020200228936211777
125,0.010562964557467702,0.011940091991622208,0.01600448034697072,0.01342629439635655
99,0.00010905918298343769,0.0005761209048449169,0.0006309156860639693,0.0004812373815228714
33,0.0014256216993934927,0.0021415621178075264,0.005117466757946538,0.005273998523936146
19,0.0005355719719592816,0.0006913348102814615,0.0026862943434847165,0.0025977933600392225
73,0.0003014951026478745,0.0006655224225419572,0.001609644307706803,0.0004002015176398031
146,0.003203653513026781,0.00395410105088045,0.007180339168797182,0.007563932166351569
91,0.00027696349714566206,0.0005256698999692052,0.0014100074843578655,0.000720885030923449
135,0.03349359788084198,0.03794639492644637,0.045963511041202026,0.044255212171149284
69,0.00010267467676767785,0.00056599494949495,0.0004589154646464635,0.00021496305555555455
128,0.0059237242128978174,0.00814723189966515,0.013170335292268368,0.012593096621105178
114,0.0028787093179295947,0.007461866059910193,0.009940545159020167,0.00897876698668136
48,0.00048570561879625546,0.0006486630947656002,0.0026338418919375716,0.0031528154107251173
53,6.298546012341687e-05,0.00047322014581351393,0.0005094589079405773,0.0004512081036966261
28,0.0002527087318309609,0.00027236960206546384,0.001867930640378461,0.0021332675188909557
54,0.0012520268535433292,0.002078408053866359,0.002858166086520823,0.0021306526226889193
108,0.00732185273862338,0.005390141060481263,0.012493494906622974,0.00967086640963441
112,0.010936060156294478,0.013484262766541855,0.01739647324050461,0.01683660598115543
17,0.00026717936644240787,0.00028545306284306633,0.0018114596116920374,0.0016236507370888153
119,0.000672579594708352,0.001504295074138813,0.004078143209296512,0.0020808745922053368
103,0.0030763942935732374,0.006105796328181856,0.009643525772112995,0.007053009312901655
58,0.00118283928792718,0.0012649032771004888,0.0023525365771647076,0.0011250915263891286
