node,checking account status,Duration in month,Credit history,Purpose,Credit amount,Savings account/bonds,employment, Installment,status n sex, Other debtors / guarantors,residence,Property,Age in years,Other installment plans,Housing,existing credits no.,Job,liability responsibles,Telephone,foreign worker
507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,3.454705790574493e-07,3.99284018477782e-07,7.11798657416601e-08,8.854065410792672e-08,3.940762023350935e-07,3.472221336450864e-09,3.298596988238947e-08,2.083327728639393e-08,2.170076518499785e-07,3.975476451826549e-07,1.5624969652559813e-08,3.298597412803989e-08,9.895700488672567e-08,1.545107678902506e-07,4.131715337361686e-07,1.1631759231423503e-07,1.0416520471650408e-07,6.944379755856106e-08,2.2569378912081296e-08,3.7845257110864517e-07
452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0.0007773606116752939,0.00041928218690858994,0.00039713637003758426,0.0003064216164665548,0.00036619809857623515,0.0002153443386037677,0.0002904270051597626,0.00022221796987180443,0.0002920581958736925,0.00028910788326277047,0.00023008100348895853,0.0002771094093634659,0.0002773992891212701,0.00044049260759448813,0.00035109132485060474,0.00033282156065505127,0.00029311711796190583,0.0003393533893612402,0.0002435303580245685,0.00031430602463694584
929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,4.2612698872312975e-06,7.90010409695709e-05,4.3888902615806917e-05,8.20545968377999e-06,3.0992603204587575e-05,3.672640574974213e-06,1.3798473661393704e-05,1.3567354661422606e-05,3.126503423591817e-05,3.7259495906088e-05,5.174358442622267e-06,2.520326588067515e-06,2.5027740619532248e-05,5.154558503637837e-05,7.6190572785143225e-06,7.110641041042071e-06,9.292021587831237e-06,3.960183881300335e-05,1.6390501563087142e-05,4.45740745627458e-05
810,5.899703065506868e-09,3.377576676702849e-07,0.0,0.0,3.348081120943584e-07,0.0,0.0,0.0,0.0,3.5987926319850354e-07,0.0,0.0,0.0,0.0,3.3775766767590956e-07,0.0,0.0,0.0,0.0,3.377576676702849e-07
318,0.003544356629031224,0.0034073317010189013,0.0033783984961206965,0.0032536266445775223,0.0033614847231546344,0.0031091657652173085,0.003252596890064428,0.0031271153415556034,0.0032585983293607046,0.003264606019088976,0.0031442415120794217,0.003196351690646842,0.003220982453385818,0.003506880708501257,0.0033180483551839865,0.003313746981152195,0.0032716830884074997,0.0032599883079587576,0.0031249035016811836,0.003293127808158236
49,3.291142137423038e-05,2.9774749132770255e-05,4.314525876198105e-06,1.1575593006396187e-05,1.9629806613049057e-05,1.6979584379453188e-06,3.1085562438605126e-06,1.7550192052247367e-06,4.8317300503275775e-06,2.108262945496266e-06,3.390366054039559e-06,8.782385458155616e-06,6.0049331943391145e-06,1.8981624751056573e-05,2.907362036354991e-05,6.979102640337298e-06,6.898239469996706e-06,8.169018780327356e-06,3.9225884156639407e-07,1.6601357867977354e-05
446,2.2337011663475877e-06,3.1824607930090764e-06,1.0200616290838715e-06,8.423293047951674e-07,2.439591432100328e-06,1.737333110483468e-07,4.282578655717113e-07,3.6765835757161237e-07,1.3573250496986807e-06,1.9610914490383934e-06,2.8887759153506513e-07,7.756768216514169e-07,9.594701457003767e-07,2.1286749110860393e-06,3.3580587684043735e-06,9.4735209609926e-07,7.898140368234836e-07,9.089800100971193e-07,2.040349011417665e-07,2.411334765431932e-06
142,6.23052753646987e-09,1.869154541815728e-08,9.34578428968722e-09,1.5576323987537224e-09,2.4922042997663447e-08,0.0,0.0,0.0,1.2461041869228243e-08,6.230477110400099e-08,0.0,1.5576323987537226e-09,7.788154782356699e-09,7.788155506621596e-09,3.894061455376247e-08,7.788154782356699e-09,6.2305252615205014e-09,3.1152640730272598e-09,1.5576323987537224e-09,3.582537666231357e-08
968,9.31827979375345e-05,1.1274892542104936e-05,1.7848915312617732e-05,4.157501115493276e-05,2.0202343960352416e-05,8.695465238230645e-06,1.7218463109096434e-05,1.332016617558633e-05,9.47659888782063e-06,3.6495331304477825e-05,5.207269998933111e-06,2.5858950290073427e-05,1.9522542225960414e-05,5.087035082768179e-05,1.6653139855404945e-05,2.7811208180524887e-05,2.4011772076831878e-05,3.8851892360279594e-05,1.5827831241294732e-05,4.385579402129843e-05
345,0.003648602412238025,0.0035075473392841634,0.0034780503684833696,0.0033496074606749167,0.0034603519208944765,0.003200776420028917,0.0033486089406459265,0.0032193057126922832,0.003354439456694843,0.003360623843179828,0.0032370329361324822,0.003290531253108313,0.003315717231426577,0.003610024258751294,0.003415638012689398,0.0034112101276566713,0.0033679090615959554,0.003355951541746174,0.003217244177548405,0.003389984508398184
971,8.813684582942506e-06,4.820551708654945e-06,1.038514210346644e-06,2.8475615532392007e-08,1.4773265915282538e-06,1.6750418760467166e-09,6.73365489995493e-07,5.0251231522332444e-09,5.38684855728816e-06,5.870668715031072e-06,3.3500829309944747e-09,1.34170518466e-06,2.0435247090634586e-06,4.410284318930725e-06,9.147002901107071e-06,2.046872737919914e-06,7.085341104565351e-07,2.5125549222657517e-08,1.1725276147455793e-08,6.49215656514187e-06
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0023467203517893915,0.002251201956882681,0.0021644811060901182,0.0020918523237625636,0.0022343992090183454,0.0018881881474795649,0.0020230055412047854,0.0019716780822005,0.0020459389194832566,0.0021816175690400038,0.0019997497563223206,0.002036131759630375,0.002074926826133131,0.002343520939880152,0.002053656290981404,0.0021830625488231618,0.00216556112841738,0.0021194588826573156,0.0019376069701550857,0.002185985370003499
6,0.002609432948304985,0.002496793113171768,0.0024439058023650825,0.0023717745976477135,0.0024685627852307616,0.002236754913127155,0.0023791738017955345,0.002256647776628949,0.0023864925714263832,0.002403474424573911,0.002251317294164716,0.002314659243196318,0.002334805318524701,0.0025818423551355607,0.00244281984244142,0.002422803722103129,0.0024046064483386276,0.0023797572397090674,0.002234268649864632,0.002424472790125595
600,0.0019194375018092345,0.002041272057688761,0.0019367887996772205,0.0019138238209457125,0.0020509210628525385,0.0016909474147910374,0.001787798940712858,0.0016075197556575179,0.0018942546425189744,0.0015033798596068857,0.001579889743062474,0.001805762495897447,0.0018847282814321515,0.002160965268674577,0.0020267957439826048,0.0019739255047221036,0.001978308578103459,0.0019472407770955988,0.0017015194172550836,0.0020139069923184446
496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,2.6855626455421262e-05,5.260982132722971e-05,1.76296910442786e-05,4.083887775311216e-05,6.0611897300043146e-05,8.751066049609715e-06,1.366273021894338e-05,6.406784284329176e-06,1.9530586456554175e-05,3.572796465613532e-05,1.2905947964880444e-05,2.7020875808585117e-06,2.2645231643801774e-05,4.986021230783406e-05,7.774228506328378e-06,2.7321828673693458e-05,2.3498282006327718e-05,3.8098940970156645e-05,1.5595551470892022e-05,4.313493170768839e-05
472,1.388888888888736e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,0.0005185883034325699,0.00075053690982356,0.0005607265884019231,0.0005695914124640278,0.0005973303995767199,0.00031557973277706653,0.00045541307044548343,0.0003978407185860589,0.0003676507510886216,0.00044863704459027987,0.0002541863871909423,0.0006277202988229901,0.0003840011478856189,0.0007184795182810357,0.0006264543739809733,0.0005617402675520542,0.0004597968983983336,0.00047689332422729447,0.00018970717035765702,0.00047966959141720975
433,0.00032325019027999746,0.0001151799492888306,0.0001134319302550842,6.367460214475918e-05,0.00012044045237412951,1.60174773774744e-05,4.163632707376439e-05,2.1873370517001993e-05,3.4662199271699085e-05,6.648051880684366e-05,3.471385639292227e-05,9.124548963651261e-05,5.774154406295154e-05,0.00013245321600677807,0.00010630800877681857,5.624558929999799e-05,5.1207503298549666e-05,7.70562669830358e-05,9.71361188127038e-05,7.575326713018869e-05
119,6.805779309454032e-07,1.4399688737776032e-05,6.404749918712309e-06,4.2232865065352205e-07,9.728363571458874e-06,1.0034893533854898e-06,1.6998087586262216e-06,1.6875985475270492e-06,2.181438175664705e-07,6.732203084611423e-06,6.823703010878332e-07,3.664886930290055e-07,4.0993557342634135e-06,8.821582560172568e-06,1.3080423130155393e-05,2.78349971034294e-06,7.713562968326019e-07,2.06976549322405e-06,1.022680736936509e-06,9.04611153645406e-06
