node,age,shape,margin,density
241,0.0005926747846474093,0.0010950524720666562,0.0012715682480818257,0.0005055990328665057
852,0.0018637029710782543,0.002165384557994059,0.002170883643072771,0.0017323365631895329
436,0.0,0.0,0.0,0.0
386,5.954449088643333e-07,4.705483246800581e-05,6.922252474590192e-05,1.7298321069548392e-06
345,0.0,1.1000340248060362e-06,1.377197059684317e-08,0.0
311,0.0,1.1445245478224313e-06,1.41957235382845e-08,0.0
875,0.0,3.06213063049236e-09,0.0,0.0
267,0.0,0.0,0.0,0.0
35,0.0,1.296093556916108e-06,3.469690863255968e-05,2.768166089965477e-06
78,0.0,2.8715415871007196e-09,0.0,0.0
604,7.435593800596991e-05,0.0007978171050876158,0.00045315905309086413,4.3239167234386255e-05
347,1.9223103406471675e-06,8.783842980520761e-05,4.281155668395682e-05,1.188564952513618e-05
191,1.053375860462167e-06,6.0821377602327464e-05,1.4216264406338206e-05,7.405660644377707e-06
104,7.642180680705149e-07,0.00019107574850168123,5.0636770897584064e-05,0.00011487947249002601
711,0.0026892302154199275,0.002941391561896086,0.0029575866927604756,0.002635765462909632
754,2.330073112749129e-06,0.00023808814294536818,6.767964346216887e-05,1.7433450688590906e-06
101,0.0010508989567998021,0.0014733356571603675,0.0017940239507061636,0.001524159380704283
790,1.4617807493276655e-06,5.770799148911589e-06,3.288346757286409e-06,1.1909256790658894e-06
926,9.08052543592914e-06,3.7243420878834086e-05,1.8585639538826017e-05,1.8262398560159049e-06
94,0.001432247764654138,0.0018816524852409227,0.0019843105621148898,0.0013403408231845216
228,1.472446413831519e-06,2.136390150393022e-05,4.8947927951720744e-05,1.1996185672342536e-06
388,1.8292797336647964e-06,0.0011487434407234645,4.017910239767242e-06,1.208439291993329e-06
828,0.002753259506263259,0.003011424694322183,0.003028005423540487,0.002698521783455099
90,1.3565797110515224e-05,0.0001291953658453226,0.0001302825520312484,3.080329422197435e-05
672,0.0,1.2333793525491994e-06,7.999370924323755e-08,0.0
681,0.0,2.621369403376035e-09,0.0,0.0
248,0.0,4.896518749008498e-09,1.305738721681829e-08,0.0
370,1.7528751915658865e-05,0.00017712298405954854,0.0001291544753085941,3.118354377620339e-05
34,0.0,2.779283222856519e-09,0.0,0.0
809,4.4723743425518944e-08,2.640468018677495e-06,1.8121102417847652e-06,3.389573942486581e-07
366,0.0015256826411782385,0.0017768958652145542,0.0019040913524579564,0.0013485670717590535
238,0.0,6.686387641160444e-09,1.3372783043311485e-08,0.0
41,0.0,3.491099233810787e-07,0.0,0.0
371,0.0007707403442684192,0.001429343623013704,0.0015573288438793804,0.00130013077589502
17,0.0,1.3034577248531314e-06,1.3309063425900444e-06,1.5728216420258394e-08
435,4.0708324852432855e-08,1.971858070078921e-06,5.88260573126904e-06,1.809258882330377e-08
306,0.0018735481364592456,0.0021241887255563866,0.00219929363465968,0.0018299363005689487
552,0.0012767051357024447,0.0014824348772137542,0.0016567737303394658,0.0009947964816217722
233,4.152249134948151e-08,2.3571148632029873e-06,2.357992518607273e-05,1.8454440599769844e-08
504,1.7751113616282481e-06,1.233969078137969e-05,3.3641646388378544e-05,3.4127902023666263e-07
937,3.663749236718957e-08,1.4023626565167064e-06,5.128998495397734e-07,1.628332994097339e-08
535,0.001283751482190959,0.0017981932232064303,0.002018906874196328,0.001031094121484806
207,0.0,2.824659275474585e-09,0.0,0.0
339,2.692526231267935e-06,8.25491165971341e-05,0.00010095681549023258,0.000236554142053398
189,0.0,2.970135289662117e-09,0.0,0.0
676,0.0,2.6616981634279743e-09,0.0,0.0
298,0.0,2.883506343713639e-09,0.0,0.0
709,0.0028220909939198407,0.003086710311680238,0.003103705559128999,0.0027659848280414774
309,0.0019622923184823334,0.0022584116874073434,0.0022658972780479703,0.0018353224496064947
917,0.0,3.0088761847446666e-09,0.0,0.0
119,0.0028963565463914153,0.003167939530408665,0.0031853820212113418,0.0028387739024636205
159,3.685428226285341e-08,1.4106606604014205e-06,4.722177240879947e-05,1.637968100571288e-08
945,0.0,1.310906054709435e-06,1.3385092401368289e-06,1.581809194265987e-08
433,0.0,2.7904900100454567e-09,0.0,0.0
429,0.00011539612241168408,0.00021404464095872876,4.016741006145722e-05,2.062995375956214e-05
919,5.116357268448033e-06,0.00023572612894169642,6.647518396573944e-05,1.7570708226728873e-06
915,0.0,1.1055341949300663e-06,1.3840830449827387e-08,0.0
858,0.0,4.718463521771825e-09,1.2582573136206713e-08,0.0
737,0.0,2.7245729231939888e-09,0.0,0.0
900,0.0,2.836235747915055e-09,0.0,0.0
452,0.0,0.0,0.0,0.0
625,0.0,2.895571223812859e-09,0.0,0.0
6,0.0,3.022015382057962e-09,0.0,0.0
486,0.0015316273009490947,0.0017939511960707074,0.001923537894721567,0.001357198103719664
