node,id,radius_mean,texture_mean,perimeter_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,concave points_mean,symmetry_mean,fractal_dimension_mean,radius_se,texture_se,perimeter_se,area_se,smoothness_se,compactness_se,concavity_se,concave points_se,symmetry_se,fractal_dimension_se,radius_worst,texture_worst,perimeter_worst,area_worst,smoothness_worst,compactness_worst,concavity_worst,concave points_worst,symmetry_worst,fractal_dimension_worst
421,0.0003075734309379881,0.00043773546138393737,0.0005442987947588035,0.0004272906208642382,0.0004329146755726466,0.0003741557363608441,0.0004764410603111253,0.0004301811999657434,0.0004509031991479676,0.00041223166294611233,0.0005780568013855592,0.0003507402998456946,0.00038326979437291103,0.0003635806427797684,0.0003335713302278404,0.000398682949234856,0.0004900929323394352,0.0003317672321576832,0.0003567292102223115,0.0004414727687311042,0.00035119996556717196,0.0004592771359608471,0.0006128113038911975,0.0004301008338774876,0.00043098146926499084,0.00043294921299959167,0.0004272201976700273,0.0004373301313231859,0.0005972473986851112,0.00044032112247221534,0.00041654973533157574
47,0.0030534919034056,0.003069875938263805,0.003066492529597012,0.0030704619776421,0.003067715394250642,0.0030666514587367032,0.0030753394441714057,0.003078947898852266,0.0030811466411951767,0.0030696131828054658,0.003070530951593815,0.0030623911745310058,0.0030615539205746966,0.0030618356890378907,0.0030585297975030496,0.0030596027641589716,0.0030644696869077614,0.003057157130893857,0.0030619606041309808,0.003063129254435764,0.003057874436302043,0.003072026497690022,0.003068515342602687,0.0030724747932390907,0.0030670793929083884,0.003071572610341702,0.003073734715160647,0.0030758255981128634,0.0030861288047483674,0.003069864214241978,0.003069391252238265
292,0.0030653271433412803,0.003081774682210564,0.0030783781595566904,0.003082362993059318,0.0030796057639958,0.003078537704700799,0.0030872593644976514,0.0030908818054369647,0.0030930890700370185,0.0030815109083202155,0.0030824322343519306,0.003074260907765622,0.0030734204086389394,0.00307370326922796,0.003070384564160038,0.003071461689601448,0.0030763474763919,0.0030690065771376315,0.0030738286684880776,0.0030750018484452047,0.0030697266627993376,0.0030839335771384326,0.0030804088129228525,0.003084383610267149,0.0030789672975320647,0.0030834779305368245,0.003085648415607006,0.0030877474027567117,0.003098090544301656,0.003081762912746792,0.0030812881175570177
186,0.0030773010774949572,0.003093812864562949,0.0030904030742424588,0.003094403473500956,0.003091635474011408,0.0030905632426097866,0.00309931897139022,0.0031029555624894527,0.0031051714492168507,0.0030935480603058413,0.0030944729852673677,0.0030862697394365814,0.0030854259571101855,0.0030857099226233816,0.0030823782538637883,0.003083459586826454,0.0030883644587215557,0.0030809948840795753,0.0030858358117243595,0.003087013574415694,0.0030817177825758976,0.0030959801926741296,0.0030924416598483323,0.003096431983744755,0.003090994513538049,0.003095522766202984,0.003097701729730471,0.0030998089160487303,0.0031101924604903337,0.003093801049124709,0.003093324399266225
414,2.2348844740329828e-08,1.2291755216767455e-06,1.358036009239799e-05,1.2366236092408622e-06,6.406617284639585e-07,6.406617089305552e-07,7.00252216754626e-07,7.300473417045674e-07,7.1142538486964e-07,6.406617070318152e-07,1.8512014931404e-06,6.220396294470979e-07,6.18315207271938e-07,6.18315207271938e-07,6.108663536683724e-07,6.145907850967781e-07,6.332129050512319e-07,6.071419268374912e-07,6.145907804985451e-07,1.2254514441385373e-06,6.145907897525052e-07,1.2366235908221486e-06,8.402868780888508e-06,6.51834973820468e-07,6.369373087185005e-07,6.667325741751159e-07,6.965277827296666e-07,6.928034590453474e-07,7.114254239387738e-07,6.965277149858238e-07,6.816302466587358e-07
132,0.0030894164360677724,0.003105993230171465,0.003102570015479634,0.0031065861643415106,0.0031038072672161777,0.003102730814431085,0.00311152101458467,0.0031151719229716946,0.0031173965336625865,0.003105727383377912,0.0031066559497762943,0.0030984204077020797,0.003097573303398021,0.0030978583868856787,0.003094513601319945,0.003095599191498999,0.003100523373913373,0.003093124785197999,0.003097984771613038,0.003099167171165362,0.0030938505297513933,0.0031081690910704845,0.0031046166270130896,0.0031086226608461123,0.0031031637832763877,0.00310770986370772,0.003109897405831772,0.003112012888159158,0.0031224373126969886,0.003105981368215751,0.003105502841783021
161,0.003101676025099787,0.0031183186001324625,0.0031148818012553467,0.0031189138872158816,0.0031161239627210038,0.003115043238297875,0.0031238683201981012,0.0031275337163168206,0.0031297671548279143,0.003118051698391316,0.003118983949576994,0.0031107157267802627,0.0031098652609511876,0.0031101514757225267,0.003106793417198199,0.0031078833152747886,0.0031128270380955687,0.0031053990899011655,0.0031102783619765817,0.0031114654535906216,0.003106127714393264,0.0031205030954001294,0.0031169365342631414,0.003120958465055819,0.0031154779252735164,0.0031200420457065605,0.0031222382685533265,0.0031243621456518533,0.0031348279369537227,0.003118306691105496,0.0031178262657583504
197,3.6098476644281636e-09,7.219695328856327e-09,5.0537838511802195e-08,7.219695328856327e-09,1.0829538564023553e-08,7.219695328856327e-09,1.0829538564023553e-08,1.4439384013821248e-08,1.082954299328449e-08,7.219695328856327e-09,1.4439384013821248e-08,1.082954299328449e-08,1.082954299328449e-08,7.219695328856327e-09,7.219695328856327e-09,3.6098476644281636e-09,7.219695328856327e-09,3.6098476644281636e-09,7.219693114225858e-09,1.082954299328449e-08,3.6098476644281636e-09,1.0829538564023553e-08,9.024608973771053e-08,1.0829538564023553e-08,1.0829538564023553e-08,7.219695328856327e-09,1.4439384013821248e-08,1.0829538564023553e-08,1.4439384013821248e-08,1.8049229463618943e-08,1.0829538564023553e-08
245,0.003114082729200186,0.0031307918745329924,0.003127341328460368,0.003131389542764745,0.0031285884585718878,0.0031275034112510664,0.003136363793478894,0.003140043851182088,0.0031422862234472258,0.003130523905184881,0.0031314598853753022,0.0031231585896873836,0.0031223047219949922,0.0031225920816254165,0.0031192205908669914,0.0031203148485358877,0.003125278346247951,0.0031178206862607703,0.003122719475424488,0.003123911315404984,0.003118552225250837,0.0031329851077817297,0.003129404280400194,0.0031334422989160423,0.0031279398369746104,0.0031325222138893867,0.00313472722162754,0.0031368595942344608,0.0031473672487015375,0.0031307799178699183,0.003130297570821384
453,0.0020969673150407118,0.0022156463154970668,0.0022801888521011542,0.0022217720484176335,0.0022106897635924823,0.0021711461697800664,0.002262021146972402,0.0022940447615133687,0.0022234695446404834,0.0022367582408378372,0.0022083865958310946,0.002168875410327161,0.0021668534794871816,0.0021643496615009602,0.0021429012179704793,0.0021341624436006772,0.0022089104238577554,0.002134404652793305,0.002152969308634858,0.0021823991563396424,0.00211950327766053,0.002246095800915524,0.002348235296956745,0.0022482121610565616,0.002217567178951539,0.00219931145837,0.0022908090520719505,0.0023183535247936872,0.0023324459171616832,0.00223354930588137,0.0022074728132342124
