node,checking account status,Duration in month,Credit history,Purpose,Credit amount,Savings account/bonds,employment, Installment,status n sex, Other debtors / guarantors,residence,Property,Age in years,Other installment plans,Housing,existing credits no.,Job,liability responsibles,Telephone,foreign worker
507,0.0001015701413340668,0.000267165043513692,7.196189033661404e-05,0.00011633109187871339,0.0001418172430020751,8.284035978900356e-05,0.000139996683381658,0.0002806094279324083,0.00013604361977771062,0.00014752661801184505,0.0002851026567337495,0.0001942291239389913,0.00012676788335415207,0.0002095705791362467,0.0002594784122477843,0.00010342698334944772,0.00011629276113078102,7.158231414115533e-05,0.0003476573393244293,9.458726692086926e-05
818,0.0007794916628485943,0.0003984219826338715,0.00046724189806409625,0.0002949684750121516,0.0003438359005564727,0.0002619615617691538,0.00029419122569186116,0.00026791840972039733,0.0002770156862423508,0.0002629768851433956,0.00035497438424481834,0.00036579436470384917,0.00025671665126354547,0.0003644519860041998,0.0003755584085675783,0.0002385789680256229,0.0002665915104905155,0.00041035908718094644,0.0003203481242217563,0.00021363964322573028
452,0.00020916924114571547,5.390516058568178e-05,3.639276563725105e-06,1.95322638633126e-05,2.9334713486278092e-05,5.511864907064473e-06,3.285545532651909e-05,2.084932255459501e-05,1.512320707990636e-05,1.4767795456429825e-05,5.5033486133984955e-06,3.441864036052512e-05,1.1669544813704148e-05,2.666140788437863e-05,3.075068196449022e-05,1.3659282658870591e-05,1.2026999832456861e-05,2.702874017811412e-05,6.548465363187597e-06,8.22772805169333e-06
368,6.398782228191555e-07,5.7040594585926264e-08,1.8359686972286027e-07,3.743297564505155e-08,4.812804524793702e-08,4.4563081842645015e-08,4.0998004869132377e-08,5.882309033250045e-08,2.673788113589946e-08,2.495536480048105e-08,2.1389791901444416e-07,1.8359683285283052e-07,2.1390314695722342e-08,4.456302327456464e-08,3.9215486396355985e-08,1.960779530180835e-08,1.4260226048682725e-08,6.060558641484807e-08,1.2121021188092584e-07,3.7433072695929984e-08
242,0.0025819855487988624,0.0019640851211732147,0.0023425292995881346,0.0017060886590349524,0.001711883938959685,0.0016079517009611047,0.0016211831502708452,0.0015921442880799917,0.0015836552902770598,0.0015347575285403663,0.0017706620396863077,0.001961746000772858,0.0015759658657475816,0.0018080880525515558,0.001917183694117655,0.0015323076296654174,0.0016024479303108046,0.002257074652074812,0.0017360743800549736,0.0014564513386159097
929,2.8388154609971046e-07,3.1897919181978632e-09,1.5948963317382613e-09,0.0,3.189791904002079e-09,7.974478620793532e-09,6.379580795134339e-09,3.1897919111669323e-09,0.0,6.379585326953046e-09,4.784687497659542e-09,7.974475872131804e-09,0.0,3.1897919181978632e-09,0.0,0.0,0.0,0.0,1.4354044301532862e-08,2.7113225933892832e-08
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,5.464478697232324e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3661202185790844e-09
318,0.002017882884654711,0.001799078868505143,0.0019548701659820355,0.001556952378129118,0.0016342441505069229,0.001384062470014291,0.001542810601837129,0.0014231198803726932,0.0014432021238667365,0.00138890901550732,0.001701483125243589,0.0015661580952699686,0.0014672082258595314,0.001658840277494029,0.0017444783005874528,0.0013922802038579768,0.0015035974883004584,0.0018144029717562689,0.0014907616138496362,0.0013482756776516589
49,0.0006572821153886726,0.00027861031270051695,0.00010465345399809779,0.00015339497525368773,0.0001876511436761999,8.14464275975127e-05,0.000127696750510646,7.376660509767414e-05,0.00012504101033935657,0.00013061786897010797,0.0002823920043152636,0.00039221761305669925,0.00013232940164909613,0.00020737713994467563,0.00025694341841675614,0.0001018417019668998,0.00014007262874928529,0.0003308260983441615,6.875029276365302e-05,9.293914364207966e-05
