node,checking account status,Duration in month,Credit history,Purpose,Credit amount,Savings account/bonds,employment, Installment,status n sex, Other debtors / guarantors,residence,Property,Age in years,Other installment plans,Housing,existing credits no.,Job,liability responsibles,Telephone,foreign worker
507,6.104446032818274e-06,3.333606415160867e-05,1.7642899165060688e-06,2.4027495441968463e-06,8.077381175987332e-06,2.868007122429285e-06,8.944862158559899e-07,5.225642930769611e-06,1.6545351928472494e-05,1.2538504919870088e-05,1.0955746356331877e-05,1.3209450998480498e-05,9.029168921048493e-06,1.4386298038022595e-05,2.1753883982136297e-05,7.0444213202902495e-06,4.078619383521874e-06,1.992289818982862e-06,2.1562117432435924e-06,8.157030773198561e-06
818,1.505578956961862e-05,8.857370026460327e-06,6.584811043253915e-06,2.8199538830721234e-06,8.118522135839638e-06,1.1832624238196892e-06,2.60981340368489e-06,1.923437193306276e-06,4.033590917695588e-06,4.650289243747946e-06,2.8020628328806844e-06,4.607892616298122e-06,3.3251128906404248e-06,4.909525694993847e-06,7.69441957403641e-06,3.3564027140480116e-06,3.1395989409550597e-06,2.9071260655341065e-06,1.4806845617443127e-06,3.7028299663098277e-06
452,0.001067331743863256,0.0007033428320791677,0.00013366425978980433,0.0004118899191659379,0.000537142185396265,0.00016301137898224821,0.0002867891794728231,0.00035078890936983317,0.0004264801931162099,0.00045194045113186533,0.00016475259721929685,0.000379420465192123,0.0004257643877318793,0.0008426872445725809,0.0006846730265267336,0.00040241392494283804,0.0004847529260779096,0.0006395947425558344,0.00015629401901708293,0.0004973301869317373
368,5.249712748655582e-07,9.499879362855753e-08,5.999958448478672e-08,1.999995065513825e-08,5.999951732872523e-08,1.3333327669903294e-08,2.499991737771297e-08,3.166653574099404e-08,3.9999789532832524e-08,2.66665730457788e-08,1.8333292733811254e-08,6.333289697009352e-08,2.3333261023496567e-08,2.6666573038667285e-08,7.666589656004611e-08,1.8333291235585157e-08,2.833322841715981e-08,2.666657233911821e-08,1.999994747560524e-08,2.499991649986552e-08
242,0.00014755053882413706,0.00011411182983079186,8.452727890289818e-05,5.539956112767761e-05,9.37593088085742e-05,3.2438101715896e-05,4.458733782292379e-05,3.879613952631256e-05,6.71502238977377e-05,7.141234428547142e-05,3.667308127750833e-05,5.3659503338328424e-05,6.19165339350566e-05,0.00012705729709373164,0.00010768784305754953,6.707367293448973e-05,6.476203710220502e-05,0.00012614362579336299,3.225835533243596e-05,7.933121994366424e-05
929,1.4931890255550136e-07,1.2066346846135347e-08,6.033180483731289e-09,1.5082956259425184e-09,7.541471392804726e-09,1.5082956259425184e-09,6.033178493304476e-09,4.524884845656709e-09,3.0165905844975923e-09,0.0,0.0,1.0558057212626764e-08,0.0,0.0,6.033178516933374e-09,0.0,0.0,0.0,3.016590578538776e-09,0.0
262,1.4999762483984455e-07,6.787854363050719e-07,1.3393915131229585e-06,1.5151515151513481e-09,3.4090832656644234e-07,1.5151515151513481e-09,3.3939332930500384e-07,3.3787833129209226e-07,3.363633326629423e-07,3.333333333332966e-07,0.0,1.0606048381775067e-08,3.333333333332966e-07,3.333333333332966e-07,6.060602055646707e-09,3.333333333332966e-07,0.0,3.333333333332966e-07,3.36363332656957e-07,3.333333333332966e-07
810,1.5068254550121374e-07,1.0152161045540227e-06,1.2176547013681227e-08,1.5220700152205324e-09,3.4246482992595736e-07,1.5220700152205324e-09,7.610343261613618e-09,6.088275934603557e-09,3.3789908470097735e-07,3.3485525114151565e-07,3.333333333332966e-07,1.3439835493684965e-06,1.5220700152205324e-09,3.3485525114151565e-07,1.0060864495547145e-06,1.5220700152205324e-09,3.333333333332966e-07,3.3485525114151565e-07,3.3789908469496474e-07,3.3485525114151565e-07
318,0.0034506583079607633,0.0031789609409913354,0.003022539740323151,0.0027283363018169864,0.0030243311856615026,0.0023975687013013973,0.0026221361334829176,0.002488015974919602,0.003008012651100151,0.0029195036234476454,0.0026218044650137217,0.002609640508472809,0.002758918525480678,0.0035328210323734,0.003272028605438418,0.0028806783996002524,0.00293141340454486,0.0029076746318154253,0.0023350594433794508,0.0030412490504783465
49,0.0016628521687601229,0.0012479867570836,0.001007328063191113,0.0010380000106616672,0.0011630548531600718,0.000737962627553287,0.0007850666540711883,0.0006885597724443989,0.0009686025702105865,0.0008052146615104247,0.0009306040687105325,0.0009520700340347702,0.0009754815996209581,0.0015916779081619615,0.0013444068320135542,0.0011003891507108236,0.0011511539272727519,0.001090034029415515,0.0006369023593011206,0.001229422654766478
446,4.633933719673862e-05,2.4271053788896323e-05,1.6325470514524197e-05,8.861663638101211e-06,1.9492486726957904e-05,5.707440309046088e-06,8.136384669368413e-06,7.163506583815369e-06,1.3681416450236305e-05,1.306454098743618e-05,6.69072307042049e-06,1.1019011918639919e-05,1.0713696369032212e-05,2.1100905292370634e-05,2.1070904370478705e-05,1.0538790288217208e-05,1.0206423689165219e-05,9.014192669378194e-06,4.944049413466473e-06,1.1765674913944918e-05
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,0.0017611571914866232,0.0010471820251485282,0.0010922002471342872,0.001116167504287708,0.001137976768595706,0.0008341589889060664,0.00107044678008022,0.0009825450493746266,0.0010681725899609816,0.0012341773257188565,0.0007276801420263615,0.00102020161366602,0.0010672540183372823,0.0016630461682898927,0.0009170533006784046,0.0011699149235546683,0.001221010229993614,0.0011836012960753971,0.0008513290657628781,0.001299282620974626
345,0.0022867549808088107,0.0019942710506711476,0.0018458121779466108,0.0016619581015352102,0.0018812342342382085,0.0013060137326383124,0.0014940309874429368,0.0014515369944811014,0.0017129924874314337,0.0018193789909032774,0.001524443404472027,0.0014320500179203929,0.0016961717745624598,0.0021608139250004345,0.0021075992230302635,0.0017291886511882283,0.001725890311708608,0.0018034069915122083,0.001261861508769783,0.0019064127830655676
971,6.879936729175882e-05,6.517007063410065e-06,1.5103422149832795e-06,1.0590096414185944e-06,2.824523194183705e-06,3.489567578490239e-07,1.3871308728318738e-06,2.0537867737560073e-06,6.749832447580537e-06,4.472039717417709e-06,3.7846746445611447e-07,5.83131371760599e-06,2.7239120698765706e-06,4.057222492423171e-06,1.282750819953107e-05,2.4009936948873824e-06,1.73607576058497e-06,3.975624816655058e-07,1.0347116451749515e-06,2.8592178440936408e-06
133,6.285107636049487e-05,4.428685388807438e-06,7.269556963830654e-07,1.6867570693597602e-06,4.393555964444983e-06,1.3400329316485723e-08,6.917871866608017e-07,3.6515581482819105e-07,3.0401646127862233e-06,2.0267844955800003e-06,1.8425419832976137e-08,6.365115273376233e-08,1.3567744667192038e-06,2.6800575918258578e-08,4.103767805397188e-07,2.0184143630763746e-06,2.028458521085687e-06,1.3601231883182946e-06,3.534317730125506e-07,1.691779648115343e-06
104,0.0017734935869451098,0.0013411352931476318,0.001095730388742242,0.0009404434652998191,0.0012494562936315845,0.0008337432528700544,0.0007558479189484859,0.000984075674637997,0.00107107594718718,0.0012392007424089364,0.0007265919861956282,0.0008406903570385477,0.0010578100905890655,0.0016738913509657932,0.0009196556490093915,0.0011740202993554335,0.001226089680474069,0.0011877316284133323,0.0008510284511843861,0.0013052302300066451
6,0.00554865099541763,0.00520987115529177,0.005177756920616415,0.004712093511488792,0.004992857345805886,0.0043995530896726144,0.0046107306952752995,0.004505752932237681,0.004873403761813905,0.004846832548850631,0.004531690057188,0.004672205527008401,0.004799441797825079,0.005565803731917402,0.00526723838681907,0.004845387287224729,0.004890433786193452,0.004941994331644544,0.004367864145430148,0.004983799742810772
600,0.0009001063869471936,0.0012216902827954506,0.0010094523081184237,0.0010399791770484546,0.0011652870641319086,0.0006321133982711002,0.0006502134514070627,0.0007199374220003493,0.0009697620242644061,0.0005814844559164492,0.0008021071903310387,0.0009533315924605193,0.000973219125360986,0.0016011687458513228,0.0013506315905141989,0.001103247733272132,0.0011546808729788142,0.0010928085027169159,0.0006346021463800894,0.0012340969714522748
496,8.005755632057384e-08,2.911207518511166e-09,0.0,0.0,0.0,0.0,1.4556040756912515e-09,0.0,0.0,0.0,0.0,1.4556040756912515e-09,0.0,0.0,2.911207518511166e-09,0.0,0.0,0.0,0.0,0.0
702,4.1373397841826007e-07,3.3625701690823907e-07,0.0,3.333333333332966e-07,3.333333333332966e-07,0.0,3.347951754385596e-07,0.0,0.0,0.0,0.0,1.4619883040934062e-09,0.0,0.0,2.9239759725397238e-09,0.0,0.0,0.0,3.333333333332966e-07,0.0
472,1.5157517877521448e-05,8.917217121233708e-06,6.629303009762387e-06,2.839007625525313e-06,8.173377015135851e-06,1.1912574401968493e-06,2.6274472780341124e-06,1.9364333905583455e-06,4.060844910382721e-06,4.6817101170165135e-06,2.8209956898596077e-06,4.639027025867704e-06,3.3475798696312387e-06,4.942698165905967e-06,7.746408895482603e-06,3.3790811107645517e-06,3.1608124473128637e-06,2.9267688092201476e-06,1.490689187161504e-06,3.7278490877038132e-06
598,0.0012532757111383972,0.0008182143553638106,0.0008068529886349939,0.00033036469035287885,0.0007085670817878487,0.0002675810179922738,0.0004960113620955415,0.0004913621154160831,0.0006074274094285694,0.0006301060847657155,0.0005228125176262027,0.0005050744086917748,0.0005447126475928709,0.0003039821105456252,0.0008383654759347486,0.0005848296504199972,0.0006674039407970128,0.0006854078619863365,0.0002677085605770769,0.000681837645428423
502,0.003599042399063772,0.00328877404871618,0.0030973972103508583,0.0028194877710902176,0.003133433552438077,0.0025282730135352564,0.002826673890361335,0.002682272941718319,0.0030096418041253947,0.003024957970241276,0.002598720527066215,0.0027795408453156895,0.002881036613210781,0.003669370796826745,0.00337861386752348,0.0029624052687035546,0.0030376075471693735,0.0030147459189488208,0.0024157069963731434,0.0031521914616125767
