node,id,radius_mean,texture_mean,perimeter_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,concave points_mean,symmetry_mean,fractal_dimension_mean,radius_se,texture_se,perimeter_se,area_se,smoothness_se,compactness_se,concavity_se,concave points_se,symmetry_se,fractal_dimension_se,radius_worst,texture_worst,perimeter_worst,area_worst,smoothness_worst,compactness_worst,concavity_worst,concave points_worst,symmetry_worst,fractal_dimension_worst
421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,1.8479652947462983e-06,4.650297234913467e-06,4.4274642045580555e-06,4.668138818694029e-06,3.717737109304098e-06,1.0447708211242894e-05,8.830404876138328e-06,1.0302867053811279e-05,1.4892930055117298e-05,8.680450685347005e-06,9.748484156442213e-06,2.9279952166353274e-06,3.985822590949051e-06,2.861064228339715e-06,2.1380406299970056e-06,3.240510750897255e-06,4.070345555814936e-06,3.5214470124986904e-06,3.503748718234942e-06,4.226484619411983e-06,2.7584377417183197e-06,5.413273278783119e-06,5.846517153081304e-06,5.315137550693599e-06,3.5526548541759938e-06,2.7899557043988202e-05,1.4593726354716814e-05,1.8043336713829937e-05,8.30801891280285e-05,1.4783451922869326e-05,1.4640210775560707e-05
292,0.0012741906477992057,0.0016370797578839876,0.0015009626147698453,0.0016600927873534853,0.0015971016059804538,0.0013966144008062565,0.001664842930012811,0.0017441696288628744,0.0018109825659027594,0.0014637298058985827,0.001465648700532414,0.001467914807585546,0.0013807755704944998,0.0014741161369503045,0.001393699918212833,0.0013741249090016305,0.001418101771427868,0.0013283953416507606,0.0013903312976052315,0.001454894005505438,0.0013190915555037542,0.0017176930407446236,0.00160215438010977,0.0017205902660664672,0.001596523584429078,0.0014030352455933265,0.0015651217570893854,0.0016289815592282248,0.0017868368877249148,0.0014327289410304932,0.0014285869630956958
186,0.0019305210354222321,0.0023895681493973564,0.0020878823076684663,0.00238446160237292,0.0023048680276010415,0.002084384405412642,0.0021167400233952642,0.0022090023804430792,0.002307078763672428,0.0020881150967174346,0.002172518844274366,0.0019897263676366917,0.0021320387674187945,0.0019848149987743806,0.0019681066064221103,0.0021444002663456242,0.0020333733920078873,0.0019625743349465682,0.002022812583498711,0.0021343655181068045,0.0020122166436702927,0.002385396437465385,0.0021395009311401215,0.0023625811693287566,0.0022518551796269757,0.0021235625438300954,0.0021318136466417213,0.002260014696092907,0.002495805962443141,0.0020824676973632884,0.0020346042608420036
414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.00033857125144629274,0.0005160434053249863,0.00042309720858188797,0.0005257410033053636,0.0004477957709146015,0.00039118364490752026,0.0004829206505643525,0.0004785934391562401,0.0004966378018802278,0.0004998190618179526,0.00037344251765572816,0.0003329215014923478,0.0003445588379627239,0.0003209207857221476,0.00031100959103564903,0.0003669172636596052,0.0003400868466669114,0.00029961588896760595,0.00032894024987547703,0.00035791812714017066,0.00030575116478177795,0.0005543443176217733,0.0005177607664782175,0.0005492542557635274,0.0004453819929836133,0.0004145690247751398,0.00043515133133672444,0.0004378657498065638,0.0005813783922410905,0.0004188887194310665,0.00032565496152819526
161,0.0035111289352798723,0.003661173909981084,0.0035880143619767295,0.0036687391897256573,0.003637201952228186,0.003595456443949296,0.0036690848108837646,0.003713286335866337,0.003739951233258147,0.0035946928662991787,0.0035908469232442675,0.003569747155608099,0.003553261413235289,0.003566226937889496,0.0035487218985338484,0.0035466590358268005,0.003581388848782179,0.0035377407526501824,0.0035780954313657173,0.0035587766838059897,0.0035367742291291873,0.0036789641659960887,0.0036055374783420685,0.0036781709878210673,0.0036295137762285988,0.0036131780893674083,0.0036428214499175824,0.00367507654733184,0.003772245717511678,0.003588052835000439,0.003584801791125013
197,6.379298467846525e-06,4.087143255100551e-05,1.7311508159224542e-05,3.930487435507631e-05,3.0256590330574676e-05,1.7833992977600478e-05,1.5376608503731225e-05,2.402265458378219e-05,2.618922236803588e-05,1.3258098162480964e-05,2.4107231332719146e-05,1.4447928074396755e-05,1.1007572434996832e-05,1.3153082383932922e-05,1.201773441274796e-05,1.0456496466636522e-05,3.191211653569639e-05,1.257801569267372e-05,1.319042471195396e-05,1.066066248959015e-05,9.92803658209309e-06,3.073140168560404e-05,1.5528819520501775e-05,2.775056487034195e-05,1.9605337441469636e-05,2.885096952880749e-05,1.4554709243912493e-05,1.6563812514739044e-05,2.406691145492561e-05,1.754332788056218e-05,1.3150075287305932e-05
245,0.0035436393883843155,0.003695073668406835,0.003621236717180218,0.003702708997037932,0.0036708797480821506,0.003628747707319197,0.0037030578183919476,0.003747668616753988,0.003774580411343871,0.0036279770595056523,0.0036240955058669,0.0036028003700118777,0.0035861619818763563,0.0035992475576847693,0.0035815804346313843,0.0035794984713437153,0.0036145498566412734,0.0035704976114710177,0.0036112259446191034,0.003591728319767156,0.0035695221386581612,0.003713028649014571,0.0036389220846230136,0.003712228126597188,0.0036631203852677528,0.003646633442046736,0.0036765512781575605,0.0037091050338812085,0.003807173918599749,0.0036212755464356283,0.003617994400302097
453,1.118724349399033e-05,2.7275991453715414e-05,4.1814992271843085e-05,2.8466592242721517e-05,2.602209997979906e-05,1.9000682968036866e-05,3.504633690566133e-05,4.5117286729705756e-05,2.6612716607411152e-05,2.9526480262438984e-05,2.4272021336219298e-05,1.946719040298205e-05,1.8246940409487252e-05,1.887396404750197e-05,1.6496815762032194e-05,1.4742466664437964e-05,2.5382483007006097e-05,1.6088030553004485e-05,1.658555518839901e-05,2.063674705224003e-05,1.2979661017919296e-05,3.376731102064738e-05,6.513857045182842e-05,3.4381552503227476e-05,2.7759527884556715e-05,2.2551495952020322e-05,4.3695471126743826e-05,5.5368294903069937e-05,5.871132318415585e-05,2.8971230381349225e-05,2.3674594174709045e-05
