node,sepal_length,sepal_width,petal_length,petal_width
14,0.02937321901778997,0.02714942543802558,0.03320817996726895,0.03327835017062254
98,4.4444444444439546e-06,0.00017555555555555597,1.3333333333334333e-05,5.111111111111042e-05
75,0.00023001542451170262,0.00016245815013903874,0.0004952384984883966,0.0003140514608223172
16,0.019460757359596948,0.018036973049511032,0.02246965762570336,0.022824104570356822
131,0.002235623381051725,0.0003129966119529259,0.005208458275528529,0.0030420474745258335
56,9.855047283118622e-05,9.574725100543927e-05,0.0006341987782111394,0.0004978462503209872
141,0.0003375680506680457,0.0002004913547663655,0.0014943763351930863,0.004880421025898995
44,0.011402430915872857,0.010396749955339908,0.012856117604595638,0.013553929726096278
29,0.007959078999634947,0.0047411222866262795,0.010655843963599358,0.011324950582171901
120,0.0006637232354196423,0.0003347443923467029,0.0031166343552480177,0.005487459917747644
94,3.410736129187098e-05,0.0002769284939694623,0.00041618339751397615,0.0002698833040920838
5,0.012863842645004639,0.011740270175880587,0.0150618799761267,0.015308539955582522
102,0.0007445035620175941,0.0003614283362321422,0.003539272791630059,0.003741236319487636
51,0.0001478825918960268,0.00010295232006272929,0.0005449127853373545,0.00042065880471862103
78,5.908395864342127e-05,0.00016810337428211486,0.0005125143170941947,0.00039113534285160147
42,0.012151054026287855,0.010915091928343425,0.016631920666257825,0.01677732897025237
92,4.825060417345276e-05,0.00027456081022460824,0.0002682384762195252,0.00015850552169733418
66,2.6263484760271254e-05,0.00016865348742428556,0.0006366726555748798,0.0005043996075620521
31,0.004388250079551529,0.0017365586224061336,0.008170618441186318,0.007565617941300193
35,0.00910187439695602,0.004650591029717184,0.01130258009101955,0.011723824381661271
90,2.0539681265599792e-05,0.0002545414799925863,0.0005300132268908892,0.00014679953559505025
84,1.5845195066710558e-05,0.00015753753216249475,0.0005997864534666446,0.0004730126842440258
77,0.0002392052806408288,0.00017609801180206575,0.001050997344541165,0.0007850616243657614
40,0.014964070549215934,0.013224686097044365,0.018033786684958007,0.018223467939997517
125,0.0006351678705683473,0.00017455717659171907,0.0033795579834924845,0.0012755156536170707
99,2.994034034977787e-05,0.000214235253840353,0.0002878055715999536,0.00021262151734520083
33,0.04344419710816687,0.04029995378221778,0.04940804765668189,0.04991752525593383
19,0.023127821149893056,0.021276008117083384,0.026389787953852863,0.026814193636229125
73,7.893153295694495e-05,0.00021617018696106969,0.0007509127882887754,0.00015451528415303412
146,0.00013080334027610927,0.00035087010700447405,0.0011118918152144687,0.0015967459841985997
91,6.536726037371442e-05,0.00013567610811229764,0.0005591564556465512,0.00026377551638800435
135,0.00277641823247887,0.0011433253116518898,0.005929430900955773,0.007232552845421505
69,2.898976767676695e-05,0.00027505233333333307,0.00020918907070706992,9.004585858585866e-05
128,0.00016860873951407877,0.00023915537392614532,0.0022480922749655743,0.0031144450246936312
114,0.00010424660822169242,0.00024836657838005834,0.001447119354463389,0.005597787088467238
48,0.01710852786870437,0.015502635604481872,0.01988715884739423,0.02014928461621622
53,1.62732294577694e-05,0.0002837516977745691,0.00025460513534189164,0.00021724567269131327
28,0.010854129859973157,0.008715334950740299,0.012998276778213184,0.012978891104422664
54,0.00014059231705862348,0.00018379604387538554,0.0005583617921840045,0.00036639933366295756
108,0.0002484062574064009,0.00033462843381203437,0.0027461435952653704,0.0013921445482609563
112,0.00024153411694457892,0.00021646531684065798,0.001997567530964927,0.0030373341858370394
17,0.011970156433093002,0.01041396469082829,0.014513990948386044,0.014625340190279452
119,7.237724054098743e-05,0.0004536953002910994,0.0010508559174531745,0.00041246777658516696
103,0.00011828153215049221,0.0002078882482979011,0.0021410776611588515,0.0011379294698799646
58,0.00015953356552195986,0.00014986534849459077,0.0005315123130987728,0.00020469178704542797
