node,checking account status,Duration in month,Credit history,Purpose,Credit amount,Savings account/bonds,employment, Installment,status n sex, Other debtors / guarantors,residence,Property,Age in years,Other installment plans,Housing,existing credits no.,Job,liability responsibles,Telephone,foreign worker
507,3.705463040465564e-07,2.3728584363628935e-05,4.109946599381809e-07,3.9157950198259676e-07,2.100081912442767e-06,6.731378594257188e-07,1.7799314119515873e-08,9.708729496426706e-09,3.386677622217722e-06,1.5459061203288757e-05,3.03394986436188e-06,3.724854580296594e-06,4.794317236366446e-06,6.7990850852433795e-06,3.345489815472972e-05,4.433525207907286e-06,4.3364566171782866e-07,1.957877731984744e-07,0.0,1.5457450664008157e-05
818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,0.0013122059993307248,0.0015443577251864002,0.0004714756877675046,0.001070567175413426,0.001498969840788818,0.000601233844427995,0.000863127122558981,0.0007193612238745461,0.0011224780350514558,0.0015080827680046338,0.0006679283450414598,0.0009590391552619816,0.0011779068536065882,0.001962303574447153,0.0016297353954947207,0.001227694293248476,0.001450309422730557,0.0011911353502556184,0.0005376562857418379,0.0014672739879884092
368,0.0,1.9283698087849746e-08,0.0,0.0,2.2038503370544218e-08,0.0,0.0,0.0,0.0,8.26445546177715e-09,0.0,0.0,0.0,1.3774104683194076e-09,1.5151485754831945e-08,0.0,0.0,0.0,0.0,1.3774081689574961e-08
242,9.703485298071776e-05,0.0002029812466302739,9.357911342085403e-05,6.788747745896713e-05,0.0001842586234977564,2.4279492547023457e-05,5.852089745750363e-05,3.6620826160334614e-05,7.30651182456941e-05,0.00013679096296072442,4.0014644521941284e-05,8.270321026851912e-05,9.185645039239311e-05,0.0002652438465908952,0.0002516479965910571,0.00010458738864583503,0.00011901766370401169,0.00016398931910348362,2.3951448120410426e-05,0.00014831414648102702
929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,3.4621204061644e-07,8.94950096690481e-05,1.073803553266176e-05,2.399370590915169e-06,2.195972104148622e-05,2.114110192358203e-06,3.6221673744572075e-06,6.506112793313785e-06,2.0972082953197065e-05,5.352059656677412e-05,7.163325141864534e-07,6.850196625352074e-07,2.2954855201349347e-05,3.595310256493809e-05,6.167900738759366e-06,2.021650124534052e-06,4.674629004348554e-06,4.264134175120487e-05,7.237450451253388e-07,4.373972055432926e-05
810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,0.002629114512037512,0.002928939706668946,0.002603391021889268,0.0024004298270196584,0.0029387572079802985,0.002049441484228538,0.002398040840270118,0.0022890406448692223,0.0026480006577977245,0.002936494825483484,0.002185837375943883,0.002371998387430709,0.002624819046599015,0.0032134019903067718,0.002997233210127667,0.0027105501944090804,0.002839759672616914,0.0027363680555203772,0.0019613320886693393,0.00293045921034772
49,0.0007497657985560376,0.001040215881220183,0.00039280715587953466,0.0005670741467630113,0.0009577490347438254,0.00021245394702455451,0.00046640026542097394,0.0002584883672831522,0.00037560344811950327,0.00029115763746152357,0.0003749614882728568,0.00048160320868059965,0.0005830415044106653,0.0013928471050993318,0.0010272712921917258,0.0005600588703917243,0.0008424829655915231,0.0007034633632262415,0.00022570908190035687,0.0007125995022298144
446,0.0,1.349525297789705e-08,0.0,0.0,1.4844775295795268e-08,0.0,0.0,0.0,0.0,2.6990547864695995e-09,0.0,0.0,0.0,0.0,1.4844775516879884e-08,0.0,0.0,0.0,0.0,8.097159496585722e-09
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,0.0022871981234609297,0.002436235345547069,0.0021885856521167792,0.002154961186409514,0.0024868755944044514,0.0016079739869424004,0.0021229425526638136,0.0017819275629640792,0.0020702582186495145,0.002597598554215392,0.0018955400201708552,0.0019734667955574998,0.0022444615618037716,0.002848018364633999,0.0023988385516314063,0.0023441313220244828,0.0024969645779903482,0.002410565662108832,0.0016059441498623103,0.0025986816340150486
345,0.0016173223762942384,0.0019464374227018575,0.0015489611672042287,0.0015228237262731976,0.00198997817632564,0.0010832426365073196,0.0012902389149912724,0.0012194803976202724,0.001507023022437231,0.002054659639818388,0.001046510888479421,0.0012759560244989814,0.0016243047416403013,0.0022586477918807293,0.0020242025851565934,0.001742169618360902,0.0015460711979066453,0.001802334993214591,0.0009725004556612726,0.0020282895027291573
971,3.333333333332966e-07,7.047944423573711e-07,3.333333333332966e-07,0.0,3.95478127811635e-08,0.0,0.0,0.0,3.347456214688897e-07,1.3545112441185592e-06,0.0,3.333333333332966e-07,2.8248581636041134e-09,3.403947680845422e-07,2.7104167097772233e-06,3.347456214688897e-07,4.237286355157235e-09,2.8248581611000726e-09,0.0,1.028240008282689e-06
133,5.830284121229175e-05,0.00011972684221967818,2.1867785515530723e-05,2.119575645299109e-05,0.0001111093535927345,2.867649618347682e-06,1.820399435459177e-05,3.3043111333122137e-06,2.9531673919385658e-05,6.374254840197784e-05,1.564922141077831e-06,7.968507001294843e-07,1.7020543836502957e-05,2.5010672265829886e-06,9.374919965528184e-06,1.972394613262503e-05,4.3705801679472294e-05,6.670259612246599e-05,3.4309354798264934e-06,6.079223509280183e-05
104,0.0010767940905329818,0.0012975288280381721,0.0006387126018063003,0.0006241401942958409,0.0011556479992261147,0.00030273694505924555,0.00048600565127727144,0.0005281233668798437,0.00046968250417767137,0.001108633779230309,0.00038708402545049056,0.0005892143112564679,0.000775521270038604,0.001563085984587524,0.0007811937152622142,0.0007906832544629086,0.0011571810167152446,0.0010588920977264112,0.0003509966539572086,0.0010766670458624492
6,0.0027375429877233345,0.003046686136963894,0.002672736977368928,0.0026024634258782274,0.003057744799135897,0.0022161068828546746,0.002607228502121143,0.0024055747830434913,0.0027457690340276465,0.0030455206743779744,0.002347812399864821,0.002457899316315755,0.00270829459336302,0.0033290858608612164,0.0031128776368573316,0.0028156387481889566,0.002948370303892141,0.0028455806922937266,0.0020982222271096057,0.003035746973253036
600,0.0001343117748293356,0.0008159402253754725,0.0002995267051143168,0.0004101112089863701,0.0007250394097532589,0.00013426650001301346,0.00022455127481590045,8.888751051345922e-05,0.0002672867871750347,0.00012572033537675025,0.00015921932643088853,0.0004197551525329318,0.0003358920855313369,0.0010849443770705703,0.0008649529020847003,0.00044456048744337634,0.0005988048153801386,0.0006473478140365985,0.0001341588772041897,0.000510233844863111
496,1.0558057437499409e-08,1.312193740525977e-07,1.3574636761437476e-08,9.049764375992265e-09,1.2066167615423765e-07,0.0,0.0,1.5082956259425184e-09,1.0558055465078318e-08,9.954616160698162e-08,6.0331791400320155e-09,9.049763827488802e-09,1.6591216629610395e-08,2.4132652192698245e-08,1.9004037325905645e-07,1.3574636802924999e-08,1.5082927110271646e-08,1.3574636901073347e-08,0.0,8.748009796623234e-08
702,1.0347091034519569e-05,4.836376942556585e-05,1.6462819134536204e-05,1.941058643464127e-05,8.201321655151819e-05,2.7924896838637935e-06,3.642270403385445e-06,1.8758154768975463e-06,7.424329781964501e-06,5.248152348382569e-05,1.2052329216463041e-05,6.888253273270695e-07,1.2085133292759068e-05,3.515121464172993e-05,6.202163427363174e-06,2.63586692048933e-05,3.1358956925146335e-05,4.187614360063132e-05,7.277650467704295e-07,4.298076062278415e-05
472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,0.00038530027415987697,0.0004745898172216725,0.0002651678475674534,7.486526135055876e-05,0.00041625638075631937,4.214520629366031e-05,0.00012144234231841323,8.347667523464906e-05,0.00021841528687680548,0.0003112383059791254,0.0001392327355624936,0.0001983275108292556,0.00022744648613483046,5.557941952240002e-05,0.0006470794196291598,0.00016364347143403525,0.00034189927534584123,0.00034658231226217327,5.049220371749889e-05,0.0003467863249253888
502,0.0013615753762452132,0.0019284305826366885,0.0014841133869283414,0.0015326979732447565,0.0019910290502446444,0.0010953852559499313,0.0014873193200631567,0.0010956218350481732,0.001077180534595845,0.0020718672238029434,0.0012198884901525775,0.0011484550397503359,0.0015482874711264397,0.002277813877810527,0.002041169638331749,0.0017554581241436373,0.0019147038404190883,0.001816624921874766,0.0009740088318530945,0.002045281086926254
433,0.0,2.5740020790017954e-09,0.0,0.0,3.3462020592016907e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.371939496128394e-07,0.0,0.0,0.0,0.0,3.861003861003436e-09
119,0.00013320670797981488,0.000885702723161729,0.0006197856745254719,0.0001842094143503325,0.0007219979051042944,0.00015366749484239183,0.00028905388760160934,0.000196519793832114,0.00014239186162250166,0.0005276478642246854,0.0002095270315015131,0.00022398259636815648,0.00042719080644219165,0.0010865257766996307,0.0008647513102225205,0.0004422155844255499,0.00022210546145793892,0.000645750736158234,9.815818585811817e-05,0.0005081193285503692
108,1.7214365185920716e-08,6.196823097792028e-06,2.032843991488662e-06,1.6838724205940803e-06,9.35773985275004e-07,0.0,3.348981220656908e-07,4.6948342317272975e-09,6.932653282604788e-07,9.888237882384236e-06,2.0109480295553624e-06,2.3520994877621016e-06,3.373981005407104e-06,3.7198159132343664e-06,2.105545745524448e-05,2.707322481448365e-06,4.361465631324805e-06,4.733864548596801e-06,0.0,2.018725263665142e-07
647,0.0008337413302864195,0.001119327679621156,0.0004577447928393453,0.00033987714529502274,0.0010276844975946693,0.0002649352640962468,0.0005424851967221515,0.0003380236902459356,0.0004350734911397276,0.0007986294271017764,0.0004403879357013844,0.0005735965278134827,0.0006126327917129234,0.0014474544853532553,0.0011126815812522773,0.0006111622975396688,0.0009055662548835029,0.0007412752786120074,0.00028539975220983217,0.0007509413358603653
589,0.0008933595737973146,0.0019850097028003026,0.0015920640117109259,0.0015302563234444312,0.0020277427452331104,0.0011004628747804512,0.0014968768470331785,0.0012937905711669824,0.001726846028333111,0.0020895584314681004,0.0012082320103339477,0.0013446199908770781,0.0013348238511120666,0.002297489103793067,0.00205847727851109,0.0016820567843173371,0.0019306035420143463,0.0018312006141596186,0.0009755793174488264,0.0020627640033593245
374,0.00014101683240551194,0.00026687244122703747,0.00013298264551439857,9.78670980377814e-05,0.000250758129234194,4.096360534604547e-05,8.505148992262872e-05,5.6803173777212724e-05,0.00010170893278040065,0.00018698802498795327,6.160456165437195e-05,0.00011110679373929181,0.000132788525196118,0.000988746825518132,0.00031815612143744023,0.0001453473811220504,0.00017119019339352913,0.0002112264275082284,3.8360016561321215e-05,0.0001998610354255729
910,6.681093795093059e-07,7.359233937315596e-08,3.376619029146748e-07,3.347761904761536e-07,7.359162305897378e-07,0.0,0.0,0.0,4.3290024894764885e-09,1.3838178413203201e-06,0.0,3.3766190290141986e-07,3.391047581995083e-07,3.463190255131003e-07,3.4241504227410625e-06,7.2150010375460604e-09,3.3910475824398886e-07,3.3910475819695037e-07,0.0,1.050489551338987e-06
718,0.0009451583548034092,0.0014033272008320563,0.001171360526383522,0.0011402469614122145,0.0014790735527819643,0.0004749755319212448,0.0009475102639584231,0.0008508343291937746,0.0011253611407324564,0.00151589863883703,0.0007424864374513855,0.0008600143279647249,0.0011600810657131984,0.001975163114392093,0.0016389441197152102,0.0012321349460002592,0.001457333330527443,0.0011949767405978525,0.0005076771057106508,0.0014747256783775363
744,1.6754528897220985e-07,2.2321285936311967e-06,4.303096864302488e-07,2.4337836472029643e-07,2.4242398140027963e-06,7.230969208474678e-08,1.9047130542302176e-07,8.289151300392185e-08,3.544804878673333e-07,1.9994481112771606e-06,2.0105286230419547e-07,3.0862918112548843e-07,6.066511409783333e-07,6.666066213630392e-07,3.886815871845572e-06,5.678572387707337e-07,6.013628491799137e-07,1.0122092676882158e-06,2.821858799420109e-08,2.091105532986529e-06
494,0.0001919438951647183,0.0011918203347137171,0.0008627723148092155,0.00041004032782328157,0.001082804266750503,0.00033931115321912664,0.0006168866710215317,0.0004891635625095572,0.0007004229133432769,0.0010130824059681796,0.0004770201147286455,0.0005893045013113621,0.0007170589814877331,0.0014554248901425875,0.0006109102902315448,0.0007930779211078996,0.0005945654364031118,0.0002636571995464433,0.0002766278236089856,0.00025047947259914803
