node,sepal_length,sepal_width,petal_length,petal_width
14,0.010890870306661256,0.011168815426764785,0.011628441270962275,0.01164114087156394
98,0.0014957100483029963,0.002000171113583486,0.002026046800287989,0.0022014845981314416
75,0.007882833598698954,0.00731308072899604,0.008486111511506121,0.008566356217806128
16,0.013228009330636909,0.013179747990298665,0.013465377415521408,0.013478832945044003
131,0.011605422783196711,0.01081699096837509,0.011781020913523784,0.011612343381015813
56,0.00039516851661598317,0.0002588455140786979,0.0007694948661829242,0.0008359023123862213
141,0.0113630111929989,0.010935524341685347,0.011639473027125664,0.012012916798815871
44,0.011743682680086081,0.011779190874596071,0.012168175940940421,0.012213013092555267
29,0.013528645906333202,0.013479287717350907,0.013771408720419622,0.013785170057431366
120,0.013850756523150659,0.013800223139192595,0.014099299404239136,0.014113388392132113
94,0.011389805859385416,0.011451083394972375,0.011937314102146742,0.011965528895323648
5,0.014197025436229426,0.01414522871767241,0.014451781889345115,0.014466223101935417
102,0.014570631368761779,0.014517471578663791,0.014832091939064724,0.014846913183565296
51,0.001768565078720643,0.0013187042365170334,0.0025177558692292793,0.002641417125623791
78,0.007645253835283356,0.007495692879171273,0.008586079978778539,0.00869408713554755
42,0.014975371129005162,0.014920734678071118,0.015244094492927632,0.015259327438664332
92,0.015415823221034727,0.015359579815661446,0.015692450213307858,0.01570813118686034
66,0.0019971166209213223,0.0017994291727571276,0.0030638873687037996,0.0031981342008519627
31,0.015897567696692063,0.015839566684900868,0.016182839282473726,0.016199010286449732
35,0.01642748661991513,0.016367552241064228,0.016722267258556182,0.016738977295998055
90,0.0043569830702223054,0.005104873487446199,0.005619985321447887,0.005628254893439396
84,0.0003313829384835612,0.00027618808298479196,0.0007211016939707405,0.0007845918938971241
77,2.2222222222222244e-05,6.666666666665932e-06,2.8888888888888173e-05,3.333333333333213e-05
40,0.017014182570626386,0.016952107678245093,0.017319491089218906,0.01733679791371227
125,0.006166575813558993,0.004113717507761154,0.007167322954558219,0.006209912673742765
99,0.01766857420795817,0.017604111819716058,0.01798562536188117,0.018003597833470435
33,0.018404764799956428,0.018337616478870895,0.01873502641862622,0.01875374774319837
19,0.019241345018136263,0.019171144500637755,0.019586618528563776,0.019606190822434658
73,0.00774066902746852,0.007710656038927041,0.008708621220286218,0.008648199282954057
146,0.0016015273349286399,0.0020034120359728813,0.002523911372918371,0.003361654771925777
91,0.004684903390278254,0.004282335710721762,0.005909606863431211,0.005983742645852809
135,0.020203412269043076,0.02012970172566964,0.020565949454991964,0.02058650036355639
69,0.021325824061767695,0.02124801848820684,0.021708502202491518,0.021730194828198414
128,0.022658688065628173,0.022576019643719768,0.023065283590147236,0.023088332004960813
114,0.011682983981720116,0.011776308730347296,0.012427909056382809,0.012849416105217745
48,0.024277165784601616,0.024188592475414036,0.024712803846586327,0.024737498576743726
53,0.026300262933318417,0.026204308515031874,0.02677220416713519,0.026798956791472373
28,0.028930289226650252,0.02882473936653506,0.029449424583848707,0.029478852470619606
54,0.00038179097976626764,0.00034184069344720563,0.0006848754854791633,0.0007411566391579759
108,0.002571748853434923,0.0024396088022802125,0.004309099914351088,0.003607271414213732
112,0.032546575379981534,0.032427831787351945,0.033130602656829794,0.033163709029447055
17,0.03797100460997846,0.03783247041857727,0.038652369766301424,0.038690993867688234
119,0.0001538348989898994,0.0006557026010101004,0.0003850896515151511,0.00041407681818181704
103,0.047463755762473074,0.04729058802322159,0.04831546220787678,0.04836374233461029
58,0.07119563364370961,0.07093588203483239,0.07247319331181518,0.07254561350191543
