node,sepal_length,sepal_width,petal_length,petal_width
14,0.016903612018495044,0.016086480066767782,0.018421146036370215,0.018662482441730528
98,0.0004193546796007529,0.0006963581395827533,0.0007287151801788009,0.0008620553600356901
75,0.0003423494931106831,0.00022012132209362037,0.0006268522802173861,0.0006742890839555163
16,0.018144560992316122,0.01724812760346872,0.019739513426886162,0.019993651923087163
131,0.0083705723582599,0.0029464627582490455,0.01023281606714679,0.008834938751085895
56,7.777777777777662e-05,3.777777777777855e-05,0.00020000000000000017,0.00021777777777777846
141,0.005509342501108595,0.003362055555890543,0.007905274044866548,0.010533406972240457
44,0.01318746360191156,0.012512178395121983,0.014325800921963927,0.014527000553197134
29,0.01369784348646078,0.013005777090113213,0.014946597511476891,0.01515330169660856
120,0.0067710172238461975,0.0042055401363247525,0.010384818498741311,0.011870161671731274
94,0.00043004769172753406,0.0005582530079022261,0.0009359017629907578,0.001004725822283675
5,0.014361446896717915,0.013628566805984474,0.015621589331819794,0.01582677262744269
102,0.006009505616625648,0.0035171236055619964,0.009572147768812204,0.00972945426241749
51,0.00023844270149838022,0.00013715890695627169,0.0005020067683561944,0.0005430813915564193
78,0.00024005553297032613,0.00021612727692603547,0.0005523003890387395,0.0005965915343546487
42,0.01965144877334464,0.018684788793182035,0.02138578884668847,0.021666564213738977
92,0.0005587168442427101,0.0008249786094558441,0.0012172637052772794,0.0012492300773624852
66,0.0001763318481473285,0.0001489963298314662,0.0004575150009754257,0.0004976324539024701
31,0.011159816562152291,0.009856754568635884,0.012606891319177365,0.012781218584408498
35,0.015083971290091796,0.014293610682076257,0.016416374836255403,0.016638321431568934
90,0.00042217763897126515,0.0006397229715546322,0.0009571445952686376,0.0009894690768007227
84,0.00015481265386499348,0.0001346283281796757,0.00041863531105472694,0.0004556675511593572
77,0.00014620063131313017,5.418985858585766e-05,0.0001867304040404037,0.00020268322222222266
40,0.02164376806788266,0.020582343506529467,0.02352659972011343,0.023835931599053492
125,0.004982610561511314,0.002166882755035172,0.00805073731934029,0.00616296725640615
99,0.000403908387097255,0.00044328044828162883,0.000881515476230508,0.0009591607514472219
33,0.053304819984027224,0.050765265590517895,0.05789407161164915,0.058679166576409224
19,0.024356228181787665,0.02317014474224107,0.026465861308182473,0.02681991669201432
73,0.00040614346131876767,0.0004158757193725466,0.0008836748322666232,0.0008980504841690493
146,0.00059142958525829,0.0007607354664914218,0.001360647695274994,0.002052166075976943
91,0.00025547769146154156,0.00019478739407195733,0.0005736578041826493,0.000613418045618428
135,0.009052054737479527,0.004608891299397799,0.011418969822398603,0.012256164172395369
69,0.0005849351448468357,0.0010368091764735496,0.0012842643510000465,0.0013022398150464658
128,0.0034436951528750946,0.0034357637698180818,0.007580899911972153,0.008203320515836804
114,0.0028271369732493657,0.003844197460974074,0.007076873789751843,0.010256899313929507
48,0.028424530162418922,0.027059603860104545,0.03087683819287955,0.03129434853734917
53,0.0005183538468932338,0.0012728395330844733,0.00117587770689263,0.0012349426286328812
28,0.015928416538822918,0.015120835950676662,0.017334488451181674,0.017563036365264944
54,0.0002596269188195202,0.000235080704724566,0.0005221932326162071,0.0005609614123219602
108,0.0020040211488957975,0.00194976325491224,0.004929671117764402,0.003677105066953648
112,0.00463568444471235,0.003254534628975653,0.007909382025272369,0.00883114117455855
17,0.03557554481039752,0.03394686558150465,0.03859604774109943,0.03914420881619375
119,0.00012736149136862698,0.0005287352658761581,0.0003287600345633068,0.00036062149304764003
103,0.002201005073973243,0.0022367448962611787,0.006430369578096287,0.005422548072391083
58,0.0004201088821818217,0.0003127932982324834,0.0007871129266834776,0.0008245866325288493
