node,checking account status,Duration in month,Credit history,Purpose,Credit amount,Savings account/bonds,employment, Installment,status n sex, Other debtors / guarantors,residence,Property,Age in years,Other installment plans,Housing,existing credits no.,Job,liability responsibles,Telephone,foreign worker
507,2.4419869430077625e-06,7.821628410337472e-05,2.8969122182606848e-06,4.758771536202815e-06,1.3425313305262279e-05,4.794939883556298e-06,1.2665770272276863e-06,1.5283720798705587e-06,1.763571000116228e-05,3.559459379091486e-05,1.2160392774674937e-05,2.0057821135481528e-05,2.039560048795823e-05,3.394982142201472e-05,4.844089466421729e-05,2.517743518965153e-05,4.44821485798157e-06,1.0925284113353191e-06,6.13796012109135e-06,2.7568811074231138e-05
818,0.00018620587565568376,0.00027769440508672766,0.00018320867394307867,0.00012635582142913926,0.00028274898428336123,9.306662902808104e-05,0.00014388648229139538,0.00010421742097796468,0.00017665976271726325,0.00023810432352952497,0.00011984982922935486,0.00015363518512179273,0.00018054524582254822,0.0002675867727310042,0.00025679231224703686,0.00018527655020979646,0.00019534018109255334,0.00022500183540342884,8.434356156041064e-05,0.00020526271479624807
452,0.0004086414239862404,0.000342240421541514,2.2339237202820456e-05,0.00013467628236662793,0.00027665683836859814,6.416744903796601e-05,8.99388347651269e-05,7.07990414784318e-05,0.00013946369959381652,0.00019772547869133372,3.149367999826919e-05,0.00016184369582818855,0.00015320164881777557,0.0003857597471991792,0.00027081672239222417,0.00012457555766787114,0.00017143150384246012,0.0002577628976779153,3.048177754883586e-05,0.00016059533056578162
368,3.160912274595622e-08,1.3074487427512008e-07,4.0229709442055775e-08,5.747122808157611e-09,8.764265310918956e-08,1.436781609195244e-09,8.620681120615992e-09,7.183902527335846e-09,2.5861983534342048e-08,5.028702758082055e-08,2.8735626095847214e-09,3.304583719168989e-08,2.729875427847569e-08,1.1494239425219311e-08,7.614865709734762e-08,2.4425207813948064e-08,1.14942376214663e-08,3.591937358963722e-08,1.436781609195244e-09,4.310320120633487e-08
242,0.0006879814334710803,0.0008405271504548904,0.0006925859011125857,0.0005692457061661323,0.00084203825807096,0.00043609215809255783,0.0005443283740048888,0.0004708254320663054,0.0006196335291500906,0.0007567271160991486,0.000497000428637619,0.0005731770533747137,0.0006663643488713529,0.0007991335371155762,0.0008047613960523578,0.0006827858804306511,0.0006872605400344857,0.0007855075287563847,0.00040437656225275365,0.0007271397071690142
929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,8.889196250816507e-06,0.00017414991733105833,0.00012054280085756624,2.2137498193567676e-05,6.801995209531952e-05,2.25565747962735e-05,3.4958026698215436e-05,2.9285778709652026e-05,5.762154966310649e-05,9.96218724849154e-05,5.941529851377049e-06,6.295866019348154e-06,6.545758978816273e-05,0.00017260295333885428,1.675927660701034e-05,1.666637009229367e-05,2.3328102930078504e-05,0.00011219912609486246,2.985290225748127e-05,7.938127486839701e-05
810,0.0004453641009163851,0.0011558883994161498,0.0007139806077013729,0.00045412797383669306,0.0012547545779052962,0.0004971863767579147,0.0005652135291038266,0.0005450582119037312,0.0005913199051413598,0.0010206589103750874,0.0006648393716343891,0.0007825695046049031,0.0008270065861450395,0.00109554516828483,0.0010759791545757727,0.0008961045836682559,0.0009706898597229282,0.001017009283867479,0.00046027182512720576,0.0009343777574938371
318,0.0018090470457421404,0.0020061917887244894,0.0017872833194180753,0.0015337010789978824,0.0020065140368606457,0.0014650381067198015,0.0016785840363050066,0.0015123326387492218,0.0018213570009107255,0.0019962327336834314,0.0015654566314592785,0.001598339859912721,0.0018350445232677903,0.002015324296326392,0.0020082278241232987,0.0018095466765481996,0.0019171237678190125,0.0018890614752225727,0.001378791446377068,0.0019372553105044988
49,0.0012818776649761172,0.00148342355907266,0.001047969337576179,0.0010863192245247379,0.001452730988435989,0.0007521423553771278,0.0010389352047018344,0.0008066351099169875,0.0009694632497933894,0.0008465933669727035,0.0009533389567709558,0.0010629352040387675,0.0011418965823823996,0.0014583648861032235,0.0014496054936049734,0.00123743642142856,0.0012356316956837103,0.0013194764414440683,0.0007324471388179025,0.0012260109318291265
